出表日期,公司代號,公司名稱,董事長,總經理,董事長是否兼任總經理,date
1150516,8464,億豐,粘耿豪,粘肇紘,未兼任,2026-05-17
1150516,8466,美吉吉-KY,陳本源,吳建輝,未兼任,2026-05-17
1150516,8467,波力-KY,洪芳蘭,洪進山,未兼任,2026-05-17
1150516,8473,山林水,郭又綺,吳人傑,未兼任,2026-05-17
1150516,8476,台境*,郭人豪,林睿達,未兼任,2026-05-17
1150516,8478,東哥遊艇,闕慶承,曾雄威,未兼任,2026-05-17
1150516,8481,政伸,洪招儀,李煜培,未兼任,2026-05-17
1150516,8482,商億-KY,謝智通,謝淑韞,未兼任,2026-05-17
1150516,8487,愛爾達-創,陳怡君,陳怡君,兼任,2026-05-17
1150516,8488,吉源-KY,林漢清,陳金龍,未兼任,2026-05-17
1150516,8499,鼎炫-KY,傅青炫,傅秀月,未兼任,2026-05-17
1150516,8926,台汽電,王振勇,陳意通,未兼任,2026-05-17
1150516,8940,新天地,王玉雲,歐敏雄,未兼任,2026-05-17
1150516,8996,高力,吳誌雄,王心五,未兼任,2026-05-17
1150516,9103,美德醫療-DR,楊克誠,楊威遠,未兼任,2026-05-17
1150516,910322,康師傅-DR,魏宏名,魏宏名,兼任,2026-05-17
1150516,9105,泰金寶-DR,許介立,鄒孔訓,未兼任,2026-05-17
1150516,910861,神州-DR,郭為,郭為,兼任,2026-05-17
1150516,9110,越南控-DR,葉蕙棻,吳睿蕎,未兼任,2026-05-17
1150516,911608,明輝-DR,林翔寬,-,未兼任,2026-05-17
1150516,911622,泰聚亨-DR,黃文松,黃炳綸,未兼任,2026-05-17
1150516,911868,同方友友-DR,連琛瑋,-,未兼任,2026-05-17
1150516,912000,晨訊科-DR,王祖同,朱琪,未兼任,2026-05-17
1150516,9136,巨騰-DR,鄭立育,N/A,未兼任,2026-05-17
1150516,9802,鈺齊-KY,林文智,廖芳祝,未兼任,2026-05-17
1150516,9902,台火,李泰祺,陳文正,未兼任,2026-05-17
1150516,9904,寶成,吳邦治,盧金柱,未兼任,2026-05-17
1150516,9905,大華,姜明理,姜明德,未兼任,2026-05-17
1150516,9906,欣巴巴,黃〝火冏〞輝,張宏圖,未兼任,2026-05-17
1150516,9907,統一實,羅智先,徐金成；張祐信,未兼任,2026-05-17
1150516,9908,大台北,吳東進,鄭嘉耘,未兼任,2026-05-17
1150516,9910,豐泰,王建弘,陳昭吉,未兼任,2026-05-17
1150516,9911,櫻花,張永杰,李惠恂,未兼任,2026-05-17
1150516,9912,偉聯,皮華中,趙欣媛,未兼任,2026-05-17
1150516,9914,美利達,曾崧柱,曾上原,未兼任,2026-05-17
1150516,9917,中保科,林建涵,林建涵,兼任,2026-05-17
1150516,9918,欣天然,陳何家,柳惠千,未兼任,2026-05-17
1150516,9919,康那香,戴華銘,戴秀玲,未兼任,2026-05-17
1150516,9921,巨大,劉湧昌,劉素娟,未兼任,2026-05-17
1150516,9924,福興,林瑞章,陳建昆,未兼任,2026-05-17
1150516,9925,新保,吳昕東,洪國超,未兼任,2026-05-17
1150516,9926,新海,林坤正,伍啟豪,未兼任,2026-05-17
1150516,9927,泰銘,陳豊明,李茂生,未兼任,2026-05-17
1150516,9928,中視,盧秀芳,盧秀芳,兼任,2026-05-17
1150516,9929,秋雨,陳慧遊,陳鴻璸,未兼任,2026-05-17
1150516,9930,中聯資源,周文賢,吳一民,未兼任,2026-05-17
1150516,9931,欣高,陳建東,王繼開,未兼任,2026-05-17
1150516,9933,中鼎,楊宗興,李銘賢,未兼任,2026-05-17
1150516,9934,成霖,歐陽玄,歐陽玄,兼任,2026-05-17
1150516,9935,慶豐富,許閔琁,許竣然,未兼任,2026-05-17
1150516,9937,全國,王瑞瑜,蔡佳璋,未兼任,2026-05-17
1150516,9938,百和,鄭森煤,鄭誠禕,未兼任,2026-05-17
1150516,9939,宏全,鄭雅文,曹宏宇,未兼任,2026-05-17
1150516,9940,信義,周耕宇,陳麗心,未兼任,2026-05-17
1150516,9941,裕融,嚴陳莉蓮,闕源龍,未兼任,2026-05-17
1150516,9942,茂順,石正復,石銘耀,未兼任,2026-05-17
1150516,9943,好樂迪,林佳霖,李天行,未兼任,2026-05-17
1150516,9944,新麗,簡瑞瑞,吳東曜,未兼任,2026-05-17
1150516,9945,潤泰新,簡滄圳,盧玉璜,未兼任,2026-05-17
1150516,9946,三發地產,鍾鼎晟,楊題銓,未兼任,2026-05-17
1150516,9955,佳龍,吳界欣,楊明曄,未兼任,2026-05-17
1150516,9958,世紀鋼,賴文祥,李建安,未兼任,2026-05-17
1150516,1101,台泥,張安平,程耀輝,未兼任,2026-05-17
1150516,1102,亞泥,徐旭東,李坤炎,未兼任,2026-05-17
1150516,1103,嘉泥,張剛綸,王立心,未兼任,2026-05-17
1150516,1104,環泥,博智投資股份有限公司,侯智升,未兼任,2026-05-17
1150516,1108,幸福,陳韻如,陳明賢,未兼任,2026-05-17
1150516,1109,信大,楊智雄,楊大寬,未兼任,2026-05-17
1150516,1110,東泥,陳敏斷,吳炎輝,未兼任,2026-05-17
1150516,1201,味全,徐文芳,滕以勇,未兼任,2026-05-17
1150516,1203,味王,陳清福,陳恭平,未兼任,2026-05-17
1150516,1210,大成,韓家宇,韓芳豪,未兼任,2026-05-17
1150516,1213,大飲,蘇芸樂,洪松輝,未兼任,2026-05-17
1150516,1215,卜蜂,鄭武樾,許瑞通,未兼任,2026-05-17
1150516,1216,統一,羅智先,郭慶峰,未兼任,2026-05-17
1150516,1217,愛之味,陳冠翰,陳冠豪,未兼任,2026-05-17
1150516,1218,泰山,劉偉龍,沈怡君,未兼任,2026-05-17
1150516,1219,福壽,洪堯昆,趙文強,未兼任,2026-05-17
1150516,1220,台榮,倍安利投資有限公司,陳英凱,未兼任,2026-05-17
1150516,1225,福懋油,晉懋投資股份有限公司(代表人吳星澄),張志賓,未兼任,2026-05-17
1150516,1227,佳格,曹德風,邱子權,未兼任,2026-05-17
1150516,1229,聯華,苗豐強,林信宏,未兼任,2026-05-17
1150516,1231,聯華食,李開源,扶兆民,未兼任,2026-05-17
1150516,1232,大統益,羅智先,陳昭良,未兼任,2026-05-17
1150516,1233,天仁,李建德,陳中智,未兼任,2026-05-17
1150516,1234,黑松,張斌堂,張智鈞,未兼任,2026-05-17
1150516,1235,興泰,美安生化科技股份有限公司(代表人楊淑樺),葉文籐,未兼任,2026-05-17
1150516,1236,宏亞,張云綺,張云綺,兼任,2026-05-17
1150516,1256,鮮活果汁-KY,黃國晃,黃薰毅,未兼任,2026-05-17
1150516,1301,台塑,郭文筆,林勝冠,未兼任,2026-05-17
1150516,1303,南亞,吳嘉昭,鄒明仁,未兼任,2026-05-17
1150516,1304,台聚,吳亦圭,吳培基,未兼任,2026-05-17
1150516,1305,華夏,吳亦圭,胡吉宏,未兼任,2026-05-17
1150516,1307,三芳,林孟經,林至逸,未兼任,2026-05-17
1150516,1308,亞聚,吳亦圭,吳培基,未兼任,2026-05-17
1150516,1309,台達化,吳亦圭,吳培基,未兼任,2026-05-17
1150516,1310,台苯,林文淵,仲崇國,未兼任,2026-05-17
1150516,1312,國喬,邱德馨,曾嘉雄,未兼任,2026-05-17
1150516,1313,聯成,苗豐強,畢淑蒨,未兼任,2026-05-17
1150516,1314,中石化,陳瑞隆,陳穎俊(代理),未兼任,2026-05-17
1150516,1315,達新,吳子聰,陳以千,未兼任,2026-05-17
1150516,1316,上曜,張祐銘,曾鵬光,未兼任,2026-05-17
1150516,1319,東陽,吳永茂,吳永祥,未兼任,2026-05-17
1150516,1321,大洋,陳欽明,陳欽明,兼任,2026-05-17
1150516,1323,永裕,王威程,王威程,兼任,2026-05-17
1150516,1324,地球,鈞鼎投資股份有限公司(代表人張德照),黃林慶,未兼任,2026-05-17
1150516,1325,恆大,黃美慧,黃美慧,兼任,2026-05-17
1150516,1326,台化,洪福源,呂文進,未兼任,2026-05-17
1150516,1337,再生-KY,丁金山,丁金礦,未兼任,2026-05-17
1150516,1338,廣華-KY,余澤民,黃建中,未兼任,2026-05-17
1150516,1339,昭輝,禾翰投資股份有限公司,林睿澤,未兼任,2026-05-17
1150516,1340,勝悅-KY,莊國清,莊輝煌,未兼任,2026-05-17
1150516,1341,富林-KY,王源林,王源林(暫代),未兼任,2026-05-17
1150516,1342,八貫,劉宗熹,劉宗熹,兼任,2026-05-17
1150516,1402,遠東新,徐旭東,"吳高山,鄭澄宇,范欽智,李源珍",未兼任,2026-05-17
1150516,1409,新纖,吳東昇,歐金達,未兼任,2026-05-17
1150516,1410,南染,何  鈞,何承榮,未兼任,2026-05-17
1150516,1413,宏洲,詹正田,蕭尚祐,未兼任,2026-05-17
1150516,1414,東和,蔡淑櫻,張嘉亨,未兼任,2026-05-17
1150516,1416,廣豐,賀錫敬,劉家丞,未兼任,2026-05-17
1150516,1417,嘉裕,陳陞,陳盈璋,未兼任,2026-05-17
1150516,1418,東華,林壯儒,林壯燁,未兼任,2026-05-17
1150516,1419,新紡,吳昕恩,張淑娣,未兼任,2026-05-17
1150516,1423,利華,應柔爾,洪志成,未兼任,2026-05-17
1150516,1432,大魯閣,林曼麗,王盈之,未兼任,2026-05-17
1150516,1434,福懋,王文淵,李敏章,未兼任,2026-05-17
1150516,1435,中福,陳建,陸榮木,未兼任,2026-05-17
1150516,1436,華友聯,陸炤廷,陸炤廷,兼任,2026-05-17
1150516,1437,勤益控,顧立楷,顧立楷,兼任,2026-05-17
1150516,1438,三地開發,鍾育霖,莊峻宇,未兼任,2026-05-17
1150516,1439,雋揚,侯嘉騏,游文玉(代理),未兼任,2026-05-17
1150516,1440,南紡,侯博明,江俊謀,未兼任,2026-05-17
1150516,1441,大東,陳修忠,陳建州,未兼任,2026-05-17
1150516,1442,名軒,吳泓瑩,吳勝利,未兼任,2026-05-17
1150516,1443,立益物流,蘇東榮,蘇慶源,未兼任,2026-05-17
1150516,1444,力麗,郭紹儀,陳漢卿,未兼任,2026-05-17
1150516,1445,大宇,陳曜銘,楊任凱,未兼任,2026-05-17
1150516,1446,宏和,黃大功,何天明,未兼任,2026-05-17
1150516,1447,力鵬,郭紹儀,童敏雄,未兼任,2026-05-17
1150516,1449,佳和,翁偉翔,翁偉翔,兼任,2026-05-17
1150516,1451,年興,陳威翰,蔡樹軒,未兼任,2026-05-17
1150516,1452,宏益,施淑賢,王慶榮,未兼任,2026-05-17
1150516,1453,大將,葉義雄,林靜怡,未兼任,2026-05-17
1150516,1454,台富,莊燿銘,莊燿銘,兼任,2026-05-17
1150516,1455,集盛,蘇百煌,葉必祿,未兼任,2026-05-17
1150516,1456,怡華,黃士豪,黃士豪,兼任,2026-05-17
1150516,1457,宜進,詹正田,翁茂誠(原名:林鏡地),未兼任,2026-05-17
1150516,1459,聯發,葉清澤,王豐岳,未兼任,2026-05-17
1150516,1460,宏遠,席家宜,暫缺,未兼任,2026-05-17
1150516,1463,強盛新,成漢傑,張士志,未兼任,2026-05-17
1150516,1464,得力,葉家銘,游逸能,未兼任,2026-05-17
1150516,1465,偉全,陳建柱,陳建柱,兼任,2026-05-17
1150516,1466,聚隆,周文東,周文東,兼任,2026-05-17
1150516,1467,南緯,林瑞岳,林宗頤,未兼任,2026-05-17
1150516,1468,昶和,陳明澤,陳明澤,兼任,2026-05-17
1150516,1470,大統新創,葉泉發,葉柏亮,未兼任,2026-05-17
1150516,1471,首利,鄭傑,鄭翔,未兼任,2026-05-17
1150516,1472,三洋實業,蔣玉蓮,徐正哲,未兼任,2026-05-17
1150516,1473,台南,楊青&#23791;,蘇炯忠,未兼任,2026-05-17
1150516,1474,弘裕,葉博宇,郭正沛,未兼任,2026-05-17
1150516,1475,業旺,陳清土,陳坤木,未兼任,2026-05-17
1150516,1476,儒鴻,王樹文,洪瑞廷,未兼任,2026-05-17
1150516,1477,聚陽,周理平,周心鵬,未兼任,2026-05-17
1150516,1503,士電,許育瑞,郭約瑟、程相智,未兼任,2026-05-17
1150516,1504,東元,利明&#29486;,高飛鳶,未兼任,2026-05-17
1150516,1506,正道,謝麗雲,羅仕溢,未兼任,2026-05-17
1150516,1512,瑞利,吳明燦,林維輝,未兼任,2026-05-17
1150516,1513,中興電,江馥年,郭慧娟,未兼任,2026-05-17
1150516,1514,亞力,慧德實業有限公司代表人宋和業,鄭朝彬,未兼任,2026-05-17
1150516,1515,力山,王冠祥,羅政洲,未兼任,2026-05-17
1150516,1516,川飛,Fang Jason Kin Hoi,陳郁嵐,未兼任,2026-05-17
1150516,1517,利奇,林育新,林宜賢,未兼任,2026-05-17
1150516,1519,華城,許邦福,許逸德/許逸晟(執行長),未兼任,2026-05-17
1150516,1521,大億,吳俊億,莊智清,未兼任,2026-05-17
1150516,1522,堤維西,吳國禎,蘇彥碩,未兼任,2026-05-17
1150516,1524,耿鼎,李茂源,李茂源,兼任,2026-05-17
1150516,1525,江申,熊東台,曾火冏誌,未兼任,2026-05-17
1150516,1526,日馳,徐義雄,徐義雄,兼任,2026-05-17
1150516,1527,鑽全,賴伯彥先生,賴伯峰先生,未兼任,2026-05-17
1150516,1528,恩德,廖文嘉,李明哲,未兼任,2026-05-17
1150516,1529,樂事綠能,陳介仁,陳連聰,未兼任,2026-05-17
1150516,1530,亞崴,楊丞鈞,楊尚儒,未兼任,2026-05-17
1150516,1531,高林股,林陳雅子,林培嘉,未兼任,2026-05-17
1150516,1532,勤美,林廷芳,林靖誼/麥聖偉,未兼任,2026-05-17
1150516,1533,車王電,蔡裕慶,蔡裕慶,兼任,2026-05-17
1150516,1535,中宇,謝英斌,余政典,未兼任,2026-05-17
1150516,1536,和大,沈千慈,陳俊智,未兼任,2026-05-17
1150516,1537,廣隆,李瑞勳,楊瑞祥,未兼任,2026-05-17
1150516,1538,正峰,陳永倫,陳永倫,兼任,2026-05-17
1150516,1539,巨庭,莊博彥,張永和,未兼任,2026-05-17
1150516,1540,喬福,林聖明,詹正淦,未兼任,2026-05-17
1150516,1541,錩泰,張經金,張經金,兼任,2026-05-17
1150516,1558,伸興,林志誠,劉棟樑,未兼任,2026-05-17
1150516,1560,中砂,林伯全,謝榮哲,未兼任,2026-05-17
1150516,1563,巧新,黃聰榮,黃聰榮,兼任,2026-05-17
1150516,1568,倉佑,蘇祈澤,蘇祈祜,未兼任,2026-05-17
1150516,1582,信錦,陳秋郎,陳秋郎,兼任,2026-05-17
1150516,1583,程泰,楊舒涵,陳深祥,未兼任,2026-05-17
1150516,1587,吉茂,劉彥狄,劉彥狄,兼任,2026-05-17
1150516,1589,永冠-KY,張賢銘,李熔,未兼任,2026-05-17
1150516,1590,亞德客-KY,王世忠,李懷文,未兼任,2026-05-17
1150516,1597,直得,陳麗芬,許明哲,未兼任,2026-05-17
1150516,1598,岱宇,林佑穎,陳明男,未兼任,2026-05-17
1150516,1603,華電,陳亮吟,陳鶴原,未兼任,2026-05-17
1150516,1604,聲寶,財團法人陳茂榜工商發展基金會,許經朝,未兼任,2026-05-17
1150516,1605,華新,焦佑倫,王錫欽,未兼任,2026-05-17
1150516,1608,華榮,王宏仁,黃華志,未兼任,2026-05-17
1150516,1609,大亞,沈尚弘,沈尚宜,未兼任,2026-05-17
1150516,1611,中電,廖銘輝,吳一麟代理,未兼任,2026-05-17
1150516,1612,宏泰,久疆投資股份有限公司,黎文斌,未兼任,2026-05-17
1150516,1614,三洋電,李文峰,李文琳,未兼任,2026-05-17
1150516,1615,大山,蘇文彬,蘇文彬,兼任,2026-05-17
1150516,1616,億泰,王銀河,張程浩(代理),未兼任,2026-05-17
1150516,1617,榮星,王東澤,邱守基,未兼任,2026-05-17
1150516,1618,合機,李新政,郭晉勳,未兼任,2026-05-17
1150516,1623,大東電,林志明,楊博文,未兼任,2026-05-17
1150516,1626,艾美特-KY,史瑞斌,史瑞斌,兼任,2026-05-17
1150516,1702,南僑,陳正文,李勘文,未兼任,2026-05-17
1150516,1707,葡萄王,曾盛麟,曾盛麟,兼任,2026-05-17
1150516,1708,東鹼,陳榮元,劉志勇,未兼任,2026-05-17
1150516,1709,和益,黃勝材,李宏德,未兼任,2026-05-17
1150516,1710,東聯,徐旭東,蔡錫津,未兼任,2026-05-17
1150516,1711,永光,陳建信,陳偉望,未兼任,2026-05-17
1150516,1712,興農,顏子芳,李乾&#29641;,未兼任,2026-05-17
1150516,1713,國化,應柔爾,洪志成,未兼任,2026-05-17
1150516,1714,和桐,張立秋,陳怡如,未兼任,2026-05-17
1150516,1717,長興,高國倫,廖恒寧,未兼任,2026-05-17
1150516,1718,中纖,王貴賢,王皆誼,未兼任,2026-05-17
1150516,1720,生達,范滋庭,范滋庭,兼任,2026-05-17
1150516,1721,三晃,黃亭棣,張俊彬,未兼任,2026-05-17
1150516,1722,台肥,張滄郎,陳右欣,未兼任,2026-05-17
1150516,1723,中碳,黃建智,曾文良,未兼任,2026-05-17
1150516,1725,元禎,許元禎,姚永康,未兼任,2026-05-17
1150516,1726,永記,張德仁,張豐利,未兼任,2026-05-17
1150516,1727,中華化,干文元,干凱恩,未兼任,2026-05-17
1150516,1730,花仙子,蔡心心,王佳郁,未兼任,2026-05-17
1150516,1731,美吾華,李成家,賴育儒,未兼任,2026-05-17
1150516,1732,毛寶,吳瑞華,陳逸弘,未兼任,2026-05-17
1150516,1733,五鼎,沈燕士,沈燕士,兼任,2026-05-17
1150516,1734,杏輝,李志文,白友烺,未兼任,2026-05-17
1150516,1735,日勝化,何文杰,黃長澤,未兼任,2026-05-17
1150516,1736,喬山,羅崑泉,羅光廷,未兼任,2026-05-17
1150516,1737,臺鹽,丁彥哲,李杰翰,未兼任,2026-05-17
1150516,1752,南光,陳立賢,陳本松、陳本忠,未兼任,2026-05-17
1150516,1760,寶齡富錦,張立秋,江宗明,未兼任,2026-05-17
1150516,1762,中化生,王謝怡貞,蕭文郁,未兼任,2026-05-17
1150516,1773,勝一,孫靜源,孫啟發,未兼任,2026-05-17
1150516,1776,展宇,劉漢瀛,趙偉君,未兼任,2026-05-17
1150516,1783,和康生,林詠翔,陳敬亭,未兼任,2026-05-17
1150516,1786,科妍,韓開程,韓台賢,未兼任,2026-05-17
1150516,1789,神隆,羅智先,盧麗安,未兼任,2026-05-17
1150516,1795,美時,Vilhelm Robert Wessman,Petar Antonov Vazharov,未兼任,2026-05-17
1150516,1802,台玻,林伯豐,林伯實,未兼任,2026-05-17
1150516,1805,寶徠,林瑞山,林瑞山,兼任,2026-05-17
1150516,1806,冠軍,林榮德,林祐宇,未兼任,2026-05-17
1150516,1808,潤隆,邱秉澤,林暐鈞,未兼任,2026-05-17
1150516,1809,中釉,蔡憲龍,蔡松祐,未兼任,2026-05-17
1150516,1810,和成,邱立堅,陳世傑,未兼任,2026-05-17
1150516,1817,凱撒衛,蕭俊祥,陳威志,未兼任,2026-05-17
1150516,1903,士紙,臺實貿易股份有限公司,闕啟文,未兼任,2026-05-17
1150516,1904,正隆,鄭人銘,張清標,未兼任,2026-05-17
1150516,1905,華紙,黃鯤雄,陳瑞和,未兼任,2026-05-17
1150516,1906,寶隆,李殷佳,田哲森,未兼任,2026-05-17
1150516,1907,永豐餘,葉惠青,駱秉正,未兼任,2026-05-17
1150516,1909,榮成,鄭瑛彬,吳國禎,未兼任,2026-05-17
1150516,2002,中鋼,黃建智,陳守道,未兼任,2026-05-17
1150516,2006,東和鋼鐵,侯傑騰,黃炳樺,未兼任,2026-05-17
1150516,2007,燁興,吳林茂,黃傳祥,未兼任,2026-05-17
1150516,2008,高興昌,呂泰榮,勝呂榮峰,未兼任,2026-05-17
1150516,2009,第一銅,王宏仁,洪茂陽,未兼任,2026-05-17
1150516,2010,春源,蔡錫儀,洪士民,未兼任,2026-05-17
1150516,2012,春雨,翁重鈞,吳居諺,未兼任,2026-05-17
1150516,2013,中鋼構,陳瑞騰,黃源章,未兼任,2026-05-17
1150516,2014,中鴻,朱敏,王輔良,未兼任,2026-05-17
1150516,2015,豐興,林大鈞,林永源,未兼任,2026-05-17
1150516,2017,官田鋼,汪振澤,謝政成,未兼任,2026-05-17
1150516,2020,美亞,黃春發,蕭敏志,未兼任,2026-05-17
1150516,2022,聚亨,黃文松,呂艷娟,未兼任,2026-05-17
1150516,2023,燁輝,林義守,張振武,未兼任,2026-05-17
1150516,2024,志聯,潘仲良,林信安(代理),未兼任,2026-05-17
1150516,2025,千興,魏福全,邱麗雲,未兼任,2026-05-17
1150516,2027,大成鋼,謝麗雲,謝榮坤,未兼任,2026-05-17
1150516,2028,威致,郭素惠,郭素惠,兼任,2026-05-17
1150516,2029,盛餘,樽宮浩一,洪世強,未兼任,2026-05-17
1150516,2030,彰源,張炳耀,張炳耀,兼任,2026-05-17
1150516,2031,新光鋼,粟明德,曾明山,未兼任,2026-05-17
1150516,2032,新鋼,蔡政廷,成主賜,未兼任,2026-05-17
1150516,2033,佳大,吳大和,陳正平,未兼任,2026-05-17
1150516,2034,允強,張金鈺,張金鈺,兼任,2026-05-17
1150516,2038,海光,黃韋翰,黃燦明,未兼任,2026-05-17
1150516,2049,上銀,卓文恒,蔡惠卿,未兼任,2026-05-17
1150516,2059,川湖,林聰吉,林淑珍,未兼任,2026-05-17
1150516,2062,橋椿,楊慶祺,楊慶祺,兼任,2026-05-17
1150516,2069,運錩,顏德和,顏德和,兼任,2026-05-17
1150516,2072,世紀風電,賴文祥,余俊緯,未兼任,2026-05-17
1150516,2101,南港,郭林諒,林君穎,未兼任,2026-05-17
1150516,2102,泰豐,郭林諒,鍾政諺,未兼任,2026-05-17
1150516,2103,台橡,殷琪,蔡偉強,未兼任,2026-05-17
1150516,2104,國際中橡,辜公怡,李超儒,未兼任,2026-05-17
1150516,2105,正新,陳榮華,李進昌,未兼任,2026-05-17
1150516,2106,建大,楊&#21843;仁,林建良,未兼任,2026-05-17
1150516,2107,厚生,徐正材,徐正己,未兼任,2026-05-17
1150516,2108,南帝,楊東源,許建祝,未兼任,2026-05-17
1150516,2109,華豐,沈國榮,湯生敏文,未兼任,2026-05-17
1150516,2114,鑫永銓,張惠寬,林季佑,未兼任,2026-05-17
1150516,2115,六暉-KY,吳金鹿,許秀華,未兼任,2026-05-17
1150516,2201,裕隆,嚴陳莉蓮,許國興,未兼任,2026-05-17
1150516,2204,中華,嚴陳莉蓮,曾鑫城,未兼任,2026-05-17
1150516,2206,三陽工業,吳清源,吳清源,兼任,2026-05-17
1150516,2207,和泰車,黃南光,蘇純興,未兼任,2026-05-17
1150516,2208,台船,陳政宏,蔡坤宗,未兼任,2026-05-17
1150516,2211,長榮鋼,林耿立,劉邦恩,未兼任,2026-05-17
1150516,2227,裕日車,嚴陳莉蓮,姚振祥,未兼任,2026-05-17
1150516,2228,劍麟,黃正怡,黃正忠,未兼任,2026-05-17
1150516,2231,為升,黃淑媛,尤山泉,未兼任,2026-05-17
1150516,2233,宇隆,劉俊昌,蔡銘東,未兼任,2026-05-17
1150516,2236,百達-KY,黃亮茳,黃泓杰,未兼任,2026-05-17
1150516,2239,英利-KY,林上煒,林上琦,未兼任,2026-05-17
1150516,2241,艾姆勒,林啟聖,石志鴻,未兼任,2026-05-17
1150516,2243,宏旭-KY,林維源,陳廣瑞(代理),未兼任,2026-05-17
1150516,2247,汎德永業,唐慕蓮,杜黃旭,未兼任,2026-05-17
1150516,2248,華勝-KY,陳鏗勝,陳鏗勝,兼任,2026-05-17
1150516,2250,IKKA-KY,胡湘麒,小原正美,未兼任,2026-05-17
1150516,2254,巨鎧精密-創,吳柏樺,吳柏樺/吳志彬,未兼任,2026-05-17
1150516,2258,鴻華先進-創,李秉彥,陳清亞,未兼任,2026-05-17
