出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位) ,用水密集度-單位,取得驗證,date
1150513,113,2023,燁輝,371350.0000,母公司,14.5500,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2024,志聯,112191.0000,志聯公司：桃園市新屋區中興路480號,102.2942,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2025,千興,27370.0000,僅母公司,0.0259,公噸/千元營業額,N/A,2026-05-15
1150513,113,2027,大成鋼,632079.9800,合併財務報表之母子公司,6.9922,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2028,威致,800420.0000,個別公司,1.3501,公噸/產品,N/A,2026-05-15
1150513,113,2029,盛餘,438785.0000,僅母公司,0.3300,公噸/產品,N/A,2026-05-15
1150513,113,2030,彰源,107098.0000,2024年一廠、二廠、三廠、大連廠、元富廠、元山廠,1.1391,公噸/產品,N/A,2026-05-15
1150513,113,2031,新光鋼,19070.0000,母公司個體(台灣廠區),1.5806,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2032,新鋼,5505.0000,新莊廠、大園廠,1.8543,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2033,佳大,21715.5000,113財務報告為邊界,37.5928,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2034,允強,110617.0000,僅母公司,0.8263,公噸/產品,N/A,2026-05-15
1150513,113,2038,海光,91140.0000,包含合併財務報表之母子公司,9.3727,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2049,上銀,587350.0000,上銀科技母公司所有營運據點,32.2082,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2059,川湖,124368.3520, 母公司及子公司川益科技(股)公司兩個廠區,0.0301,平方公尺/產品表面積,N/A,2026-05-15
1150513,113,2062,橋椿,116918.0000,2024/1/1~2024/12/31,0.0400,公噸/產品,N/A,2026-05-15
1150513,113,2069,運錩,13287.0000,"母
公司",N/A,N/A,N/A,2026-05-15
1150513,113,2101,南港,205840.0000,包含合併財務報表之母子公司,13.3092,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2102,泰豐,16691.0000,僅母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2103,台橡,5441586.0558,已完成合併財務報表之母子公司,9.8536,公噸/產品,確信準則3000號,2026-05-15
1150513,113,2104,國際中橡,4867117.0000,"全集團
",12.4300,公噸/產品,N/A,2026-05-15
1150513,113,2105,正新,782933.0000,台灣正新,46.6554,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2106,建大,194771.0000,"台灣地區生產廠
",5.6946,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2107,厚生,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2108,南帝,490140.0000,僅母公司,3.1400,百萬公升/產量千噸,ISO 14001,2026-05-15
1150513,113,2109,華豐,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2114,鑫永銓,10999.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2115,六暉-KY,169788.1239,包含合併財務報表之母子公司,54.3089,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2201,裕隆,272373.4118,裕隆汽車母公司個體營運據點(三義廠區),10.5123,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2204,中華,167662.0000,楊梅廠,3.2000,公噸/產品,ISO 46001,2026-05-15
1150513,113,2206,三陽工業,524825.0000,新竹廠、新豐廠、宿舍,10.5400,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2207,和泰車,15729.0000,和泰母公司,27.0000,公噸/人,N/A,2026-05-15
1150513,113,2208,台船,425570.0000,台船公司高雄廠區、基隆廠區,25.1745,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2211,長榮鋼,62202.0000,母公司,6.2143,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2227,裕日車,3576400.0000,本公司2024年用水量,0.0067,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2228,劍麟,25908.0000,母公司(台北總部與南投廠),13.0879,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2231,為升,23135.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2233,宇隆,26443.0000,母公司,14.6743,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2236,百達-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2239,英利-KY,56649260.0000,開曼英利工業股份有限公司、長春英利汽車工業股份有限公司及英利工業股份有限公司,8950.0000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2241,艾姆勒,29634.0000,母公司,0.0461,公噸/產品,N/A,2026-05-15
1150513,113,2243,宏旭-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2247,汎德永業,77383.3300,合併財務報表全據點,1.3425,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2248,華勝-KY,56618.0000,全公司,N/A,N/A,N/A,2026-05-15
1150513,113,2250,IKKA-KY,98429.7000,母公司及合併報表子公司,N/A,N/A,N/A,2026-05-15
1150513,113,2254,巨鎧精密-創,1.9060,已完成母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2258,鴻華先進-創,11412.0000,"合併財務報表之母子公司；包括台灣地區營運據點，及中國地區之杭州及福州辦公室。
另，台灣地區僅兩處排除，因苗栗三義（辦公室）實驗室及彰化整車實驗室皆為承租用地與業主共用，未架設獨立水錶，故無用水相關統計數據。",1.3400,公噸/百萬元營業額,確信準則3000號非屬歷史性財務資訊查核或核閱之確信案件,2026-05-15
1150513,113,2301,光寶科,2017668.0000,母公司及重要生產據點子公司,16.0900,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2302,麗正,35123.0000,母+子公司,548.7968,公噸/產品,N/A,2026-05-15
1150513,113,2303,聯電,27563062.0000,"母公司、子公司和艦、聯芯、聯穎、USJC
",104.1600,公噸／wafer-m2,ISO 14001(母公司、子公司和艦、聯芯、聯穎、USJC)、ISO 14046(12A第二廠區),2026-05-15
1150513,113,2305,全友,13385.0000,合併報表之母子公司,18.6681,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2308,台達電,4192700.0000,"全球營運據點
",9.6600,公噸/百萬元營業額,"ISO14001
",2026-05-15
1150513,113,2312,金寶,1630562.1100,合併財務報表之母子公司,9.9200,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2313,華通,11759100.0000,蘆竹廠、大園廠及惠州電腦、惠州精密、重慶廠、蘇州廠、泰國廠,177.1002,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2314,台揚,40068.0000,台灣新竹廠,23.9930,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2316,楠梓電,1273449.0000,僅母公司,1.0600,公噸/產品,N/A,2026-05-15
1150513,113,2317,鴻海,82690387.2683,合併財務報表之母子公司,12237.4050,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2321,東訊,20271.0000,台灣自來水帳單資料,N/A,N/A,N/A,2026-05-15
1150513,113,2323,中環,333000.0000,僅母公司,660.0000,公噸/員工數,N/A,2026-05-15
1150513,113,2324,仁寶,1597408.5900,個體財報邊界,1.7500,公噸/百萬元營業額,AA1000,2026-05-15
1150513,113,2327,國巨,1235885.0000,母公司,33.9629,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2328,廣宇,3031.1449,母公司,0.3718,公噸/百萬元營業額,ISAE3000,2026-05-15
1150513,113,2329,華泰,1248478.0000,母公司,78.1077,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2330,台積電,109130163.0000,"台灣廠區及部分子公司
用水量：天然水
總取水量、總耗水量：天然水+再生水",161.0000,天然水用量公升/十二吋晶圓當量-光罩數,International Water Stewardship Standard V2.0,2026-05-15
1150513,113,2331,精英,935436.0000,精英電腦臺灣總部、精英電腦(美國)股份有限公司、精英電腦(日本)股份有限公司、精英電腦(韓國)股份有限公司、興英數位科技(深圳)有限公司及精強科技股份有限公司,53.4666,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2332,友訊,10970.0000,公司總部大樓,23.9500,員工人數,N/A,2026-05-15
1150513,113,2337,旺宏,4456582.0800,本公司(包括:總部、晶圓二廠、晶圓五廠及測試廠),106.9756,公噸/百萬元營業額,經濟部發布之用水回收率查驗作業指引、用水計畫審核管理辦法及耗水費徵收辦法等政策之規範,2026-05-15
1150513,113,2338,光罩,283811.1002,FAB1+FAB2+FAB3+FAB6,0.6254,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2340,台亞,1381996.0000,2024年度,64740.0000,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2342,茂矽,N/A,N/A,79.9396,公噸/產品,N/A,2026-05-15
1150513,113,2344,華邦電,4564136.0000,母公司,96.0000,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2345,智邦,74931.0000,母公司,0.6786,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2347,聯強,15737.0000,聯強國際集團母公司及部分同地點涵蓋之子公司,17.0987,公噸/人,N/A,2026-05-15
1150513,113,2348,海悅,17.1243,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2349,錸德,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2351,順德,1228488.0000,母公司,151.1000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2352,佳世達,379656.0000,台灣、蘇州、越南,131.0000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2353,宏碁,179748.0000,包含合併財務報表之母子公司,0.6791,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2354,鴻準,885595.0000,大陸主要營運據點(瀋陽、煙臺、太原、昆山、佛山、南寧),11.7379,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2355,敬鵬,3937.7192,已完成合併財務報表之母子公司,0.2408,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2356,英業達,1165000.0000,"合併財務報表之母子公司
",1.8026,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2357,華碩,206563.0000,華碩全台營運據點,25.6000,公噸/員工人數,ISO 46001,2026-05-15
1150513,113,2359,所羅門,7346.0000,母公司,2.0970,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2360,致茂,48573.1000,總公司(含華亞廠)+新竹分公司+高雄分公司,3.8218,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2362,藍天,139.8900,台北總部、昆山工廠,0.0053,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2363,矽統,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2364,倫飛,7695.0000,合併財報母子公司,6.1585,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2365,昆盈,7437.0000,台北總公司及東莞廠,N/A,N/A,N/A,2026-05-15
1150513,113,2367,燿華,2270774.0000,母公司,0.1290,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2368,金像電,7884421.0000,合併財務報表之母子公司,0.2033,百萬公升/百萬營收,N/A,2026-05-15
1150513,113,2369,菱生,1014859.0000,菱生T1~T6廠,220.0543,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2371,大同,549031.0000,總公司、大園廠、桃園電線電纜廠、桃園壹廠、電表中心、三峽廠,31.3812,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2373,震旦行,39914.0000,僅母公司,12.0368,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2374,佳能,7504.0000,佳能企業股份有限公司,12.7402,公噸/人,N/A,2026-05-15
1150513,113,2375,凱美,1131.0000,凱美電機股份有限公司,N/A,N/A,N/A,2026-05-15
1150513,113,2376,技嘉,254153.0000,技嘉科技營運總部、桃園南平廠、中國東莞及寧波廠,0.9600,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2377,微星,592560.0000,微星科技股份有限公司中和廠(微星台北)、微星科技股份有限公司桃園廠(微星桃園)、恩斯邁電子(深圳)有限公司(恩斯邁電子)及微盟電子(昆山)有限公司(微盟電子),2.9900,千公升/每百萬新台幣營收,N/A,2026-05-15
1150513,113,2379,瑞昱,181590.0000,新竹一、二、三廠/台北、台南辦公室,0.0335,水量/人數,N/A,2026-05-15
1150513,113,2380,虹光,10716.0000,僅母公司,300.0000,取水量/員工人數,N/A,2026-05-15
1150513,113,2382,廣達,756614.2980,"包含母公司；QSMC廣達上海製造城、QCMC廣達重慶製造城、QMB Co, Ltd.、QMH Computer CO. Ltd.、QCG Computer GMBH、Quanta Mexico Manufacture Center、Quanta Manufacturing Fremont、Quanta Manufacturing Nashville",0.5363,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2383,台光電,939511.0000,"母公司: 台光電子材料股份有限公司
子公司: 台光電子材料(昆山)股份有限公司、中山台光電子材料有限公司、台光電子材料(黃石)有限公司",0.0098,【總耗水量總計 (百萬公升/年) / 合併營收 (新台幣百萬元)】,N/A,2026-05-15
1150513,113,2385,群光,3266.5000,台北總公司、清溪廠、茂瑞廠、吳江廠、重慶廠、泰國廠,0.0529,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2387,精元,5020.3500,台灣總公司,0.3800,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2388,威盛,15470.0000,威盛電子台北總公司,0.9723,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2390,云辰,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2392,正崴,2810000.0000,正崴主要生產廠區,22.9142,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2393,億光,700447.0000,樹林總部、苗栗苑裡、苗栗銅鑼、蘇州吳江、廣東中山,N/A,N/A,N/A,2026-05-15
1150513,113,2395,研華,111198.0000,2024年度,31.8254,人,N/A,2026-05-15
1150513,113,2397,友通,20074.5300,"地理範疇：包含汐止總部、桃園工廠、新店研發辦公室等擁有營運控制權範圍。
汐止總部：新北市汐止區新台五路一段 97 號 10 樓
桃園工廠：桃園市龜山區山鶯路 157 號 1、3 樓 
新店研發：新北市新店區寶橋路 233-2 號 10 樓",6.2305,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2399,映泰,6198.4000,母公司,0.0473,人均用水(百萬公升/人),N/A,2026-05-15
1150513,113,2401,凌陽,30191.0000,母公司(新竹科學園區創新一路19號、19-1號及新竹科學園區研發五路6號),18.4100,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2402,毅嘉,34807.0000,母公司,5.5236,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2404,漢唐,16772.0000,"已完成母公司
",0.5033,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2405,輔信,4770.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2406,國碩,65080.0000,國碩二廠+新豐廠,149.5777,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2408,南亞科,9545000.0000,母公司,4.0200,公噸/千顆晶粒,AWS,2026-05-15
1150513,113,2409,友達,17530000.0000,製程總用水量,0.3000,公噸/產品,ISO 46001,2026-05-15
1150513,113,2412,中華電,2160745.2460,數據涵蓋範疇為100%營運據點,9.3958,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2413,環科,19622.0000,台中市南屯區工業27路2號及3號,6.0730,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2414,精技,5661.0000,僅母公司(不含無獨立水表之中壢、台中、台南、高雄分公司),0.2671,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2415,錩新,326870.0000,"總公司+子公司-CX Technology (VN) Corporation+子公司Merrimack River Precision Industrial  (HD) Co.,Ltd.",142.9300,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2417,圓剛,N/A,N/A,0.0034,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2419,仲琦,26035.0000,母公司及越南、蘇州子公司,2.8647,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2420,新巨,33506.0000,"台灣新店總部+台灣五股廠+台灣樹林廠+中國新豪廠
",14.9798,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2421,建準,265044.0000,"建準電機工業股份有限公司(高雄總部及工廠、台北辦事處)
昆山廣興電子有限公司
北海建準電子有限公司
北海立準電子有限公司
Sunon Electronics Philippines Corp. 
Sunon Inc. 
Sunon SAS ",18.1240,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2423,固緯,14175.0000,本公司設置於工業區內非生態保育之相關區域，取用水均來自自來水公司，自來水公司供應2024 年取水量為14.18 百萬公升，取水量用途主要用於生活用水，本年度並無發生因本公司營運取水而受顯著影響的水源。,N/A,N/A,N/A,2026-05-15
1150513,113,2424,隴華,842.9000,隴華母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2425,承啟,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2426,鼎元,734620.0000,僅母公司,312.2550,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2427,三商電,6616.0000,全公司,1.3657,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2428,興勤,435922.0000,本公司所有廠區及子公司元耀科技股份有限公司、興勤(常州)電子有限公司、東莞為勤電子有限公司、興勤(宜昌)電子有限公司及江西興勤電子有限公司,33.3660,公噸/百萬PCS產品,N/A,2026-05-15
1150513,113,2429,銘旺科,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2430,燦坤,293309.0000,全台門市、4 區物流中心及印尼物業,N/A,N/A,N/A,2026-05-15
1150513,113,2431,聯昌,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2432,倚天酷碁-創,719.0000,包含合併財務報表之母子公司,0.2760,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2433,互盛電,3823.0000,僅母公司,2.7300,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2434,統懋,2594.0000,母公司,94.6957,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2436,偉詮電,8368.9402,已完成合併財務報表之母子公司,2.7044,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2438,翔耀,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2439,美律,261010.0000,台灣總部、MECL、METC、MEVN、MSCS、MESG、MEST、MECA、MENA、SENM、MEMP、FUXM、ASCX。,11.6100,全集團全年總工時,AA1000 第二類高度保證,2026-05-15
1150513,113,2440,太空梭,156.6890,涵蓋合併財務報表之兩家子公司用水量；因總公司位於竹北市「昌益科技產發園區」，整個園區無各別廠戶水錶，水費含在管理費用，故無總公司用水量。,0.0393,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2441,超豐,1127116.0000,母公司,0.0741,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2442,新美齊,14023.0000,113年新美齊新建工程建案,N/A,N/A,N/A,2026-05-15
1150513,113,2444,兆勁,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,2449,京元電子,3235436.0000,全集團,87.4437,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,2450,神腦,34014.7140,神腦全據點(含辦公室、特約門市、維修門市及倉儲中心),1.1061,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2451,創見,28110.0000,已完成母公司,2.7900,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2453,凌群,13679.2719,全公司,2.0387,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2454,聯發科,525000.0000,資料範疇：包含竹科/竹北/臺北/臺南辦公室,1.8721,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2455,全新,80915.0000,平鎮廠及平鎮二廠,24.9661,公噸/百萬元營業額,N/A,2026-05-15
