出表日期,報告年度,公司代號,公司名稱,有害廢棄物量-數據(公噸) ,有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位) ,廢棄物密集度-單位,取得驗證,date
1150513,113,1618,合機,31.0800,以公司個體工廠廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,730.9800,以公司個體工廠廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,762.0600,以公司個體工廠廠區為邊界範圍，包含桃園二 、三、五廠 、新廠、品保實驗室，惟桃園六廠因小部分租賃予其他企業組織且未生產製造，故排除盤查範圍,0.1631,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1626,艾美特-KY,155.4900,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,543.0100,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,698.5000,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,N/A,N/A,N/A,2026-05-15
1150513,113,1702,南僑,48.0000,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,18223.0000,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,18271.0000,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,0.7696,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1707,葡萄王,5.5400,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,3034.9400,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,3040.4800,葡萄王生技股份有限公司、葡眾企業股份有限公司、溢昭股份有限公司、上海葡萄王企業有限公司,0.2700,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1708,東鹼,0.0000,東南實業股份有限公司蘇澳總廠,1024.9900,東南實業股份有限公司蘇澳總廠,1024.9900,東南實業股份有限公司蘇澳總廠,0.0019,公噸/產品,N/A,2026-05-15
1150513,113,1709,和益,0.0200,母公司和益及子公司聯超、和協,560.2800,母公司和益及子公司聯超、和協,560.3000,母公司和益及子公司聯超、和協,0.0500,公噸/百萬元營業額,ISO 9001、ISO 14001、確信準則3000號,2026-05-15
1150513,113,1710,東聯,8.9600,東聯化學股份有限公司高雄林園廠,693.2940,東聯化學股份有限公司高雄林園廠,702.2540,東聯化學股份有限公司高雄林園廠,N/A,N/A,ISO 14001,2026-05-15
1150513,113,1711,永光,1482.2000,桃園地區四個廠區、新竹全通科技、大陸地區的蘇州永光，已取得ISO 14001認證之生產型廠區及子公司,6940.4336,桃園地區四個廠區、新竹全通科技、大陸地區的蘇州永光，已取得ISO 14001認證之生產型廠區及子公司,8422.6000,桃園地區四個廠區、新竹全通科技、大陸地區的蘇州永光，已取得ISO 14001認證之生產型廠區及子公司,1.0683,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1712,興農,0.0000,母公司王田廠、王田二廠、王田三廠、生物工廠、大肚廠,2791.8900,母公司王田廠、王田二廠、王田三廠、生物工廠、大肚廠,2791.8900,母公司王田廠、王田二廠、王田三廠、生物工廠、大肚廠,0.1500,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1713,國化,0.0000,屏南廠,32.2300,屏南廠,32.2300,屏南廠,N/A,N/A,N/A,2026-05-15
1150513,113,1714,和桐,0.0000,高雄廠,63.0800,高雄廠,63.0800,高雄廠,0.0017,公噸/產品,N/A,2026-05-15
1150513,113,1717,長興,47307.5080,資料為依法規定義申報之廢棄物量，未包含GRI定義之再使用準備及回收數量。,7212.6215,資料為依法規定義申報之廢棄物量，未包含GRI定義之再使用準備及回收數量。,54520.1297,資料為依法規定義申報之廢棄物量，未包含GRI定義之再使用準備及回收數量。,0.0890,公噸/產品,ISO 14001,2026-05-15
1150513,113,1718,中纖,0.1200,中國人造纖維股份有限公司高雄總廠(含汽電二廠),14833.6500,中國人造纖維股份有限公司高雄總廠(含汽電二廠),14833.7700,中國人造纖維股份有限公司高雄總廠(含汽電二廠),2.6111,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1720,生達,3.9200,生達一廠+生達二廠,300.1800,生達一廠+生達二廠,304.1000,生達一廠+生達二廠,0.0943,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1721,三晃,72.2900,僅母公司,2687.0700,僅母公司,2759.3600,僅母公司,0.1828,公噸/產品,確信準則3000號,2026-05-15
1150513,113,1722,台肥,763.0300,台肥母公司之台中廠、苗栗廠,562.7500,台肥母公司之台中廠、苗栗廠,1325.7800,台肥母公司之台中廠、苗栗廠,0.1117,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1723,中碳,42.8200,母公司,246.5800,母公司,289.4000,母公司,0.0386,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1725,元禎,0.0000,母公司,20.5020,母公司,20.5020,母公司,0.0030,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1726,永記,459.7700,20240101~20241231,1435.4400,20240101~20241231,1895.2100,20240101~20241231,0.0224,公噸/產品,ISO 14001,2026-05-15
1150513,113,1727,中華化,166.2420,一廠,1281.1280,一廠,1444.4080,一廠,0.0103,公噸/產品,N/A,2026-05-15
1150513,113,1730,花仙子,15.2100,台灣花仙子、蘇州太倉廠,365.3100,台灣花仙子、蘇州太倉廠,380.5200,台灣花仙子、蘇州太倉廠,0.1667,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1731,美吾華,0.0000,台北總公司、中南部辦公室及楊梅廠與外倉,43.9700,台北總公司、中南部辦公室及楊梅廠與外倉,43.9700,台北總公司、中南部辦公室及楊梅廠與外倉,N/A,N/A,N/A,2026-05-15
1150513,113,1732,毛寶,0.0000,母公司,563.9000,母公司,563.9000,母公司,1.0100,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1733,五鼎,1.6870,僅計算國內各廠區,181.6400,僅計算國內各廠區,183.3270,僅計算國內各廠區,0.2200,公噸/千片試片,N/A,2026-05-15
1150513,113,1734,杏輝,43.0000,母公司,189.4200,母公司,232.4200,母公司,0.0810,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1735,日勝化,145.7000,僅母公司,844.5000,僅母公司,990.2000,僅母公司,0.5855,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1736,喬山,113.4100,集團總部與台灣廠、上海廠、越南廠,5792.2800,集團總部與台灣廠、上海廠、越南廠,5905.6900,集團總部與台灣廠、上海廠、越南廠,0.1669,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1737,臺鹽,0.0000,母公司113年度環境會計年度列帳資料,264.7735,母公司113年度環境會計年度列帳資料,264.7735,母公司113年度環境會計年度列帳資料,0.0842,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1752,南光,9.6600,總公司,205.4680,總公司,215.1280,總公司,0.0978,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,1760,寶齡富錦,75.7850,"南港總公司, 平鎮廠, 正峰大園廠, 汐止廠, 汐科廠, 龍潭研發中心 ",447.3604,"南港總公司, 平鎮廠, 正峰大園廠, 汐止廠, 汐科廠, 龍潭研發中心 ",523.1454,"南港總公司, 平鎮廠, 正峰大園廠, 汐止廠, 汐科廠, 龍潭研發中心 ",0.2578,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1762,中化生,1455.7200,中化合成生技股份有限公司,479.7100,中化合成生技股份有限公司,1935.4300,中化合成生技股份有限公司,1.4578,公噸/百萬元營業額,確信準則3000號,2026-05-15
1150513,113,1773,勝一,0.0000,母公司,706.6100,母公司,706.6100,母公司,0.0690,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1776,展宇,44.2000,僅母公司,495.1680,僅母公司,539.3680,僅母公司,0.7545,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1783,和康生,0.0000,母公司,24.1800,母公司,24.1800,母公司,0.0355,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1786,科妍,0.1760,母公司,108.0000,母公司,108.1760,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,1789,神隆,3532.9740,僅母公司,394.2350,僅母公司,3927.2090,僅母公司,1.2511,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1795,美時,68.6900,美時台灣南投廠、韓國公州廠及韓國鄉南廠,515.0200,美時台灣南投廠、韓國公州廠及韓國鄉南廠,583.7100,美時台灣南投廠、韓國公州廠及韓國鄉南廠,0.4784,公噸/人,N/A,2026-05-15
1150513,113,1802,台玻,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ISO 9001,ISO 14001",2026-05-15
1150513,113,1805,寶徠,0.0000,寶徠建設-總公司,1.6310,寶徠建設-總公司,1.6310,寶徠建設-總公司,N/A,N/A,N/A,2026-05-15
1150513,113,1806,冠軍,0.0000,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,13816.0500,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,13816.0500,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,0.0015,公噸/產品,N/A,2026-05-15
1150513,113,1808,潤隆,0.0000,本公司建案：中和圓通337地號、桃園善捷76、台中惠安223、台中中正228、台中文商11、台南新南93。,20265.5000,本公司建案：中和圓通337地號、桃園善捷76、台中惠安223、台中中正228、台中文商11、台南新南93。,20265.5000,本公司建案：中和圓通337地號、桃園善捷76、台中惠安223、台中中正228、台中文商11、台南新南93。,2.3131,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1809,中釉,363.3800,母公司,95.1800,母公司,458.5600,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,1810,和成,0.0000,"新北市鶯歌區八德路1號(二廠).桃園市八德區大發里後庄街89號.1355號(八德廠).桃園市八德區大發里
6鄰福德一路405號.",3220.4300,"新北市鶯歌區八德路1號(二廠).桃園市八德區大發里後庄街89號.1355號(八德廠).桃園市八德區大發里
6鄰福德一路405號.",3220.4300,"新北市鶯歌區八德路1號(二廠).桃園市八德區大發里後庄街89號.1355號(八德廠).桃園市八德區大發里
6鄰福德一路405號.",1.0282,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1817,凱撒衛,0.0000,"台灣地區
",53.5900,"台灣地區
",53.5900,"台灣地區
",0.0192,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,1903,士紙,N/A,廠區生活垃圾統計,4.1200,廠區生活垃圾統計,4.1200,廠區生活垃圾統計,N/A,N/A,N/A,2026-05-15
1150513,113,1904,正隆,0.0000,母公司,341510.0000,母公司,341510.0000,母公司,22.6724,公噸/產品,N/A,2026-05-15
1150513,113,1905,華紙,0.0000,台灣(觀音廠、久堂廠、花蓮廠、台東廠)及中國鼎豐,170339.0000,台灣(觀音廠、久堂廠、花蓮廠、台東廠)及中國鼎豐,170339.0000,台灣(觀音廠、久堂廠、花蓮廠、台東廠)及中國鼎豐,0.2010,公噸/產品,N/A,2026-05-15
1150513,113,1906,寶隆,0.0000,母公司,5.0000,母公司,5.4600,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,1907,永豐餘,385.6000,永豐餘林漿紙、工紙紙器、消費品三大事業群之所有生產據點。,582057.0000,永豐餘林漿紙、工紙紙器、消費品三大事業群之所有生產據點。,582442.6000,永豐餘林漿紙、工紙紙器、消費品三大事業群之所有生產據點。,0.2063,公噸/產品,ISO 14001,2026-05-15
1150513,113,1909,榮成,117.3200,母公司及合併財報子公司,299552.9400,母公司及合併財報子公司,299670.2600,母公司及合併財報子公司,N/A,N/A,N/A,2026-05-15
1150513,113,2002,中鋼,13.0400,本公司小港廠區(含第三冷軋廠)、煤灰礦泥拌合料加工廠及永光廠,505157.6800,本公司小港廠區(含第三冷軋廠)、煤灰礦泥拌合料加工廠及永光廠,505170.7200,本公司小港廠區(含第三冷軋廠)、煤灰礦泥拌合料加工廠及永光廠,2.6100,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2006,東和鋼鐵,33334.0000,母公司,297908.0000,母公司,331241.3000,母公司,0.1800,公噸/鋼胚產量,"ISO 9001,ISO 14001",2026-05-15
1150513,113,2007,燁興,0.0000,本公司,7302.0000,本公司,7302.0000,本公司,1.0600,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2008,高興昌,0.0350,"個別財報(本公司無子公司)
高雄總公司、屏東分公司、台北分公司",547.7900,"個別財報(本公司無子公司)
高雄總公司、屏東分公司、台北分公司",547.8250,"個別財報(本公司無子公司)
高雄總公司、屏東分公司、台北分公司",0.3800,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2009,第一銅,440.2680,第一伸銅科技股份有限公司臨海廠,473.9040,第一伸銅科技股份有限公司臨海廠,914.1720,第一伸銅科技股份有限公司臨海廠,0.0990,公噸/產品,N/A,2026-05-15
1150513,113,2010,春源,0.0000,僅母公司,12427.9000,僅母公司,12427.9000,僅母公司,N/A,N/A,ISO 14001,2026-05-15
1150513,113,2012,春雨,648.7700,岡山廠,1647.3800,岡山廠,2296.1500,岡山廠,N/A,N/A,ISO 14001,2026-05-15
1150513,113,2013,中鋼構,0.0000,母公司,5854.9100,母公司,5854.9100,母公司,0.2973,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2014,中鴻,16965.8100,113/1/1~113/12/31(全公司),57412.7100,113/1/1~113/12/31(全公司),74378.5200,113/1/1~113/12/31(全公司),2.4418,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2015,豐興,27627.2400,包含合併財務報表之母子公司,294497.0300,包含合併財務報表之母子公司,322124.2700,包含合併財務報表之母子公司,9.3697,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2017,官田鋼,0.0000,官田廠、麻豆廠,2359.6600,官田廠、麻豆廠,2359.6600,官田廠、麻豆廠,0.0210,公噸/產品,N/A,2026-05-15
1150513,113,2020,美亞,14.6800,埔心總廠,6403.4700,埔心總廠,6418.1500,埔心總廠,1.2200,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2022,聚亨,1737.1100,母公司(一廠;二廠;三廠),922.0200,母公司(一廠;二廠;三廠),2659.1300,母公司(一廠;二廠;三廠),0.5340,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2023,燁輝,181.5700,母公司,44171.2800,母公司,44352.8500,母公司,1.7400,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2024,志聯,690.0000,公司＋工廠,177.0000,公司＋工廠,867.0000,公司＋工廠,0.7905,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2025,千興,0.0000,僅母公司,1565.0900,僅母公司,1565.0900,僅母公司,0.0015,公噸/千元營業額,N/A,2026-05-15
1150513,113,2027,大成鋼,106.1400,"除TCI、PPTH、ERI Group及2024/12/31因收購而取得控制權之Nash Metals,LLC外，已納入所有合併報表子公司。",10318.2300,"除TCI、PPTH、ERI Group及2024/12/31因收購而取得控制權之Nash Metals,LLC外，已納入所有合併報表子公司。",10424.3700,"除TCI、PPTH、ERI Group及2024/12/31因收購而取得控制權之Nash Metals,LLC外，已納入所有合併報表子公司。",0.1150,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2028,威致,11815.8800,個別公司,137353.8000,個別公司,149169.6800,個別公司,0.2516,公噸/產品,N/A,2026-05-15
1150513,113,2029,盛餘,208.7992,僅母公司,4070.0000,僅母公司,4278.7982,僅母公司,0.0032,公噸/產品,N/A,2026-05-15
1150513,113,2030,彰源,0.0000,2024年一廠、二廠、三廠、大連廠、元富廠、元山廠,785.2800,2024年一廠、二廠、三廠、大連廠、元富廠、元山廠,785.2800,2024年一廠、二廠、三廠、大連廠、元富廠、元山廠,0.0080,公噸/產品,N/A,2026-05-15
1150513,113,2031,新光鋼,0.0000,母公司個體(台灣廠區),190.2898,母公司個體(台灣廠區),190.2898,母公司個體(台灣廠區),0.0157,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2032,新鋼,0.0000,新莊廠、大園廠,66.9290,新莊廠、大園廠,66.9290,新莊廠、大園廠,0.0225,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2033,佳大,0.0000,113年財務報告,1532.1160,113年財務報告,1532.1160,113年財務報告,2.7475,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,2034,允強,311.4300,僅母公司,732.1600,僅母公司,1043.5900,僅母公司,0.0078,公噸/產品,ISO 14001,2026-05-15
1150513,113,2038,海光,4587.2500,"包含合併財務報表之母子公司
(有害廢棄物：集塵灰。非有害廢棄物：氧化碴、還原碴產出。)",36343.7500,"包含合併財務報表之母子公司
(有害廢棄物：集塵灰。非有害廢棄物：氧化碴、還原碴產出。)",40931.0000,"包含合併財務報表之母子公司
(有害廢棄物：集塵灰。非有害廢棄物：氧化碴、還原碴產出。)",4.2093,公噸/百萬元營業額,ISO 9001,2026-05-15
1150513,113,2049,上銀,259.2700,上銀科技母公司所有營運據點,10163.2100,上銀科技母公司所有營運據點,10422.4800,上銀科技母公司所有營運據點,0.5715,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,2059,川湖,79.1200, 母公司及子公司川益科技(股)公司兩個廠區,271.1500, 母公司及子公司川益科技(股)公司兩個廠區,350.2700, 母公司及子公司川益科技(股)公司兩個廠區,0.0306,噸 / 千組產品,ISO 14001,2026-05-15
1150513,113,2062,橋椿,109.9000,2024/1/1~2024/12/31,1203.1500,2024/1/1~2024/12/31,1313.0500,2024/1/1~2024/12/31,N/A,N/A,N/A,2026-05-15
1150513,113,2069,運錩,0.0000,母公司,23.3300,母公司,23.3300,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,2101,南港,0.0000,已完成合併財務報表之母子公司,2653.1000,已完成合併財務報表之母子公司,2653.1000,已完成合併財務報表之母子公司,1.6250,公噸/百萬元營業額,ISO 14001,2026-05-15
