出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘(元),普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利,date
1150518,115,1,4178,永笙生技股份有限公司,生技醫療業,-0.19,新台幣                 10.0000元,87809.00,-56069.00,19745.00,-36383.00,2026-05-18
1150518,115,1,4190,佐登妮絲集團股份有限公司,生技醫療業,-0.26,新台幣                 10.0000元,547291.00,-2980.00,1862.00,-15595.00,2026-05-18
1150518,115,1,4195,基龍米克斯生物科技股份有限公司,生技醫療業,-0.54,新台幣                 10.0000元,151793.00,-30977.00,-16816.00,-47793.00,2026-05-18
1150518,115,1,4306,炎洲股份有限公司,塑膠工業,0.24,新台幣                 10.0000元,3266440.00,165625.00,136566.00,183188.00,2026-05-18
1150518,115,1,4414,如興股份有限公司,紡織纖維,-1.20,新台幣                 10.0000元,3299887.00,-80486.00,-219924.00,-312182.00,2026-05-18
1150518,115,1,4426,利勤實業股份有限公司,紡織纖維,-0.28,新台幣                 10.0000元,217210.00,-48309.00,13161.00,-48904.00,2026-05-18
1150518,115,1,4438,廣越企業股份有限公司,紡織纖維,-0.04,新台幣                 10.0000元,2776631.00,-88891.00,137989.00,56484.00,2026-05-18
1150518,115,1,4439,冠星集團控股有限公司,紡織纖維,2.59,新台幣                 10.0000元,1813173.00,137515.00,-16863.00,98717.00,2026-05-18
1150518,115,1,4440,宜新實業股份有限公司,紡織纖維,0.51,新台幣                 10.0000元,294726.00,41087.00,704.00,34192.00,2026-05-18
1150518,115,1,4441,振大環球股份有限公司,紡織纖維,4.81,新台幣                 10.0000元,1889968.00,331588.00,82405.00,328751.00,2026-05-18
1150518,115,1,4526,東台精機股份有限公司,電機機械,-0.65,新台幣                 10.0000元,1075681.00,-172168.00,5134.00,-166422.00,2026-05-18
1150518,115,1,4532,瑞智精密股份有限公司,電機機械,0.48,新台幣                 10.0000元,6030902.00,354579.00,29884.00,252764.00,2026-05-18
1150518,115,1,4536,拓凱實業股份有限公司,運動休閒,3.61,新台幣                 10.0000元,2316961.00,396418.00,52529.00,365489.00,2026-05-18
1150518,115,1,4540,全球傳動科技股份有限公司,電機機械,-0.19,新台幣                 10.0000元,788261.00,-42333.00,48763.00,-21897.00,2026-05-18
1150518,115,1,4545,銘鈺精密工業股份有限公司,電子零組件業,0.21,新台幣                 10.0000元,528259.00,2952.00,14697.00,16264.00,2026-05-18
1150518,115,1,4551,智伸科技股份有限公司,汽車工業,2.70,新台幣                 10.0000元,2271946.00,346991.00,46794.00,310536.00,2026-05-18
1150518,115,1,4552,力達控股有限公司,電機機械,0.12,新台幣                 10.0000元,739573.00,30075.00,-6503.00,13383.00,2026-05-18
1150518,115,1,4555,台灣氣立股份有限公司,電機機械,0.04,新台幣                 10.0000元,405963.00,8347.00,-749.00,5496.00,2026-05-18
1150518,115,1,4557,永新控股股份有限公司,汽車工業,0.11,新台幣                 10.0000元,730462.00,13627.00,-12176.00,-5684.00,2026-05-18
1150518,115,1,4560,強信機械科技股份有限公司,電機機械,0.76,新台幣                 10.0000元,452015.00,74138.00,-3080.00,51854.00,2026-05-18
1150518,115,1,4562,穎漢科技股份有限公司,電機機械,0.11,新台幣                 10.0000元,176927.00,-11926.00,22560.00,9598.00,2026-05-18
1150518,115,1,4564,元翎精密工業股份有限公司,電機機械,-0.30,新台幣                 10.0000元,193642.00,-76087.00,7836.00,-68787.00,2026-05-18
1150518,115,1,4566,時碩工業股份有限公司,電機機械,0.37,新台幣                 10.0000元,1354549.00,38413.00,27075.00,42792.00,2026-05-18
1150518,115,1,4569,六方科技股份有限公司,汽車工業,3.22,新台幣                 10.0000元,499360.00,83034.00,14733.00,97767.00,2026-05-18
1150518,115,1,4571,鈞興機電國際股份有限公司,電機機械,2.41,新台幣                 10.0000元,783926.00,148711.00,-2035.00,124942.00,2026-05-18
1150518,115,1,4572,駐龍精密機械股份有限公司,電機機械,0.92,新台幣                 10.0000元,182818.00,37264.00,8857.00,36960.00,2026-05-18
1150518,115,1,4576,大銀微系統股份有限公司,電機機械,0.96,新台幣                 10.0000元,855045.00,142385.00,13951.00,130888.00,2026-05-18
1150518,115,1,4581,World Known MFG(Cayman)Limited,汽車工業,0.88,新台幣                 10.0000元,279274.00,46646.00,-7323.00,29871.00,2026-05-18
1150518,115,1,4583,台灣精銳科技股份有限公司,電機機械,3.56,新台幣                 10.0000元,858339.00,304859.00,47038.00,285417.00,2026-05-18
1150518,115,1,4585,達明機器人股份有限公司,其他電子業,0.65,新台幣                 10.0000元,483436.00,26129.00,50371.00,67774.00,2026-05-18
1150518,115,1,4588,玖鼎電力資訊股份有限公司,其他電子業,0.63,新台幣                 10.0000元,219356.00,38565.00,-4887.00,26943.00,2026-05-18
1150518,115,1,4590,富田電機股份有限公司,電機機械,1.21,新台幣                 10.0000元,267545.00,-23964.00,105093.00,64918.00,2026-05-18
1150518,115,1,4720,德淵企業股份有限公司,化學工業,0.20,新台幣                 10.0000元,943906.00,34605.00,2743.00,23626.00,2026-05-18
1150518,115,1,4722,國精化學股份有限公司,化學工業,0.22,新台幣                 10.0000元,889642.00,27621.00,6025.00,22217.00,2026-05-18
1150518,115,1,4736,泰博科技股份有限公司,生技醫療業,2.99,新台幣                 10.0000元,1074466.00,272939.00,90039.00,293794.00,2026-05-18
1150518,115,1,4737,華廣生技股份有限公司,生技醫療業,-1.09,新台幣                 10.0000元,405264.00,-88509.00,-12382.00,-79266.00,2026-05-18
1150518,115,1,4739,康普材料科技股份有限公司,化學工業,1.51,新台幣                 10.0000元,2370728.00,313521.00,-29594.00,222536.00,2026-05-18
1150518,115,1,4746,台耀化學股份有限公司,生技醫療業,0.16,新台幣                 10.0000元,1064006.00,150781.00,-100484.00,14965.00,2026-05-18
1150518,115,1,4755,三福化工股份有限公司,化學工業,1.01,新台幣                 10.0000元,1140680.00,108479.00,16566.00,89881.00,2026-05-18
1150518,115,1,4763,濟南大自然新材料股份有限公司,化學工業,1.13,新台幣                  1.0000元,2711414.00,1344230.00,-67128.00,1113810.00,2026-05-18
1150518,115,1,4764,雙鍵化工股份有限公司,化學工業,1.03,新台幣                 10.0000元,822846.00,120547.00,-5260.00,88218.00,2026-05-18
1150518,115,1,4766,南寶樹脂化學工廠股份有限公司,化學工業,6.55,新台幣                 10.0000元,5836439.00,1029134.00,108688.00,843425.00,2026-05-18
1150518,115,1,4770,上品綜合工業股份有限公司,化學工業,2.52,新台幣                 10.0000元,1058605.00,210485.00,25632.00,201626.00,2026-05-18
1150518,115,1,4771,望隼科技股份有限公司,生技醫療業,3.66,新台幣                 10.0000元,1030727.00,298124.00,12519.00,241507.00,2026-05-18
1150518,115,1,4807,日成控股股份有限公司,貿易百貨,1.70,新台幣                 10.0000元,614904.00,87748.00,3855.00,66064.00,2026-05-18
1150518,115,1,4904,遠傳電信股份有限公司,通信網路業,1.03,新台幣                 10.0000元,27804510.00,4900562.00,-182683.00,3774303.00,2026-05-18
1150518,115,1,4906,正文科技股份有限公司,通信網路業,-0.32,新台幣                 10.0000元,3112326.00,-204767.00,61174.00,-131144.00,2026-05-18
1150518,115,1,4912,聯德控股股份有限公司,電子零組件業,1.35,新台幣                 10.0000元,1740520.00,96486.00,23019.00,89768.00,2026-05-18
1150518,115,1,4915,致伸科技股份有限公司,電子零組件業,1.30,新台幣                 10.0000元,15918649.00,690160.00,64694.00,600088.00,2026-05-18
1150518,115,1,4916,事欣科技股份有限公司,電腦及週邊設備業,4.49,新台幣                 10.0000元,1057619.00,73478.00,567293.00,550544.00,2026-05-18
1150518,115,1,4919,新唐科技股份有限公司,半導體業,0.02,新台幣                 10.0000元,7987921.00,-111847.00,283424.00,7134.00,2026-05-18
1150518,115,1,4927,泰鼎國際股份有限公司,電子零組件業,-3.10,新台幣                 10.0000元,2758842.00,-734707.00,-90367.00,-825074.00,2026-05-18
1150518,115,1,4930,燦星網通股份有限公司,電器電纜,-0.50,新台幣                 10.0000元,1399643.00,-84419.00,2540.00,-71160.00,2026-05-18
1150518,115,1,4934,太極能源科技股份有限公司,光電業,-0.20,新台幣                 10.0000元,38401.00,-99402.00,12527.00,-86912.00,2026-05-18
1150518,115,1,4935,茂林光電科技(開曼)股份有限公司,光電業,0.40,新台幣                 10.0000元,1045467.00,-65719.00,122268.00,51209.00,2026-05-18
1150518,115,1,4938,和碩聯合科技股份有限公司,電腦及週邊設備業,0.58,新台幣                 10.0000元,244105400.00,2829288.00,635570.00,2859655.00,2026-05-18
1150518,115,1,4942,嘉彰股份有限公司,光電業,0.52,新台幣                 10.0000元,1341341.00,75051.00,16642.00,73362.00,2026-05-18
1150518,115,1,4943,開曼康而富控股股份有限公司,電子零組件業,-0.23,新台幣                 10.0000元,531722.00,-114759.00,5004.00,-43365.00,2026-05-18
1150518,115,1,4949,有成精密股份有限公司,光電業,1.19,新台幣                 10.0000元,787617.00,98063.00,6354.00,80313.00,2026-05-18
1150518,115,1,4952,凌通科技股份有限公司,半導體業,0.50,新台幣                 10.0000元,586800.00,50714.00,6647.00,54645.00,2026-05-18
1150518,115,1,4956,光鋐科技股份有限公司,光電業,0.24,新台幣                 10.0000元,360756.00,18055.00,11697.00,23777.00,2026-05-18
1150518,115,1,4958,臻鼎科技控股股份有限公司,電子零組件業,1.33,新台幣                 10.0000元,40728186.00,2503378.00,-103188.00,2047437.00,2026-05-18
1150518,115,1,4960,誠美材料科技股份有限公司,光電業,-0.27,新台幣                 10.0000元,1822834.00,-294577.00,130502.00,-155129.00,2026-05-18
1150518,115,1,4961,天鈺科技股份有限公司,半導體業,1.86,新台幣                 10.0000元,4501219.00,294573.00,83594.00,319432.00,2026-05-18
1150518,115,1,4967,十銓科技股份有限公司,半導體業,27.00,新台幣                 10.0000元,9044806.00,2905058.00,-40208.00,2293904.00,2026-05-18
1150518,115,1,4968,立積電子股份有限公司,半導體業,0.58,新台幣                 10.0000元,930198.00,19936.00,40846.00,53502.00,2026-05-18
1150518,115,1,4976,佳凌科技股份有限公司,光電業,-0.49,新台幣                 10.0000元,255023.00,-86075.00,17032.00,-67908.00,2026-05-18
1150518,115,1,4977,眾達科技股份有限公司,通信網路業,-1.18,新台幣                 10.0000元,208300.00,-8317.00,-79998.00,-94055.00,2026-05-18
1150518,115,1,4989,李長榮科技股份有限公司,電子零組件業,0.13,新台幣                 10.0000元,977047.00,12236.00,10630.00,18294.00,2026-05-18
1150518,115,1,4994,傳奇網路遊戲股份有限公司,資訊服務業,0.42,新台幣                 10.0000元,310457.00,35229.00,-2210.00,28171.00,2026-05-18
1150518,115,1,4999,鑫禾科技股份有限公司,電子零組件業,-0.54,新台幣                 10.0000元,389987.00,-48070.00,8340.00,-39730.00,2026-05-18
1150518,115,1,5007,三星科技股份有限公司,鋼鐵工業,0.91,新台幣                 10.0000元,1526900.00,299134.00,31739.00,270767.00,2026-05-18
1150518,115,1,5203,訊連科技股份有限公司,資訊服務業,1.34,新台幣                 10.0000元,585334.00,78615.00,49104.00,105954.00,2026-05-18
1150518,115,1,5215,科嘉(開曼)股份有限公司,電腦及週邊設備業,0.87,新台幣                 10.0000元,745691.00,63045.00,13711.00,61754.00,2026-05-18
1150518,115,1,5222,全訊科技股份有限公司,半導體業,0.22,新台幣                 10.0000元,177696.00,30960.00,152.00,20201.00,2026-05-18
1150518,115,1,5225,東科控股股份有限公司,其他電子業,1.54,新台幣                 10.0000元,2323130.00,114405.00,22280.00,121487.00,2026-05-18
1150518,115,1,5234,達興材料股份有限公司,光電業,2.21,新台幣                 10.0000元,1201300.00,241412.00,24117.00,227028.00,2026-05-18
1150518,115,1,5243,乙盛精密工業股份有限公司,光電業,1.47,新台幣                 10.0000元,3137328.00,345190.00,-8136.00,247769.00,2026-05-18
1150518,115,1,5244,弘凱光電股份有限公司,光電業,-0.48,新台幣                 10.0000元,161195.00,-41211.00,9753.00,-32607.00,2026-05-18
1150518,115,1,5258,虹堡科技股份有限公司,電腦及週邊設備業,-0.61,新台幣                 10.0000元,1603796.00,-24667.00,-11308.00,-57213.00,2026-05-18
1150518,115,1,5269,祥碩科技股份有限公司,半導體業,24.85,新台幣                 10.0000元,3497963.00,807599.00,1128865.00,1853990.00,2026-05-18
1150518,115,1,5283,禾聯碩股份有限公司,電器電纜,0.16,新台幣                 10.0000元,1223404.00,-7455.00,24365.00,13670.00,2026-05-18
1150518,115,1,5284,經寶精密控股股份有限公司,其他,4.13,新台幣                 10.0000元,1166233.00,245107.00,21764.00,214684.00,2026-05-18
1150518,115,1,5285,界霖科技股份有限公司,半導體業,1.00,新台幣                 10.0000元,1357374.00,134024.00,-4653.00,102064.00,2026-05-18
1150518,115,1,5288,開曼商豐祥控股股份有限公司,電機機械,3.59,新台幣                 10.0000元,2061135.00,298138.00,48018.00,245526.00,2026-05-18
1150518,115,1,5292,華懋科技股份有限公司,綠能環保,2.58,新台幣                 10.0000元,623564.00,125946.00,17939.00,108802.00,2026-05-18
1150518,115,1,5306,桂盟國際股份有限公司,運動休閒,1.79,新台幣                 10.0000元,1341388.00,294671.00,29827.00,225662.00,2026-05-18
1150518,115,1,5388,中磊電子股份有限公司,通信網路業,1.01,新台幣                 10.0000元,16646403.00,490201.00,-107261.00,302282.00,2026-05-18
1150518,115,1,5434,崇越科技股份有限公司,電子通路業,6.86,新台幣                 10.0000元,18536692.00,1430469.00,290085.00,1334653.00,2026-05-18
1150518,115,1,5469,瀚宇博德股份有限公司,電子零組件業,1.23,新台幣                 10.0000元,15693986.00,1237723.00,387196.00,1055346.00,2026-05-18
1150518,115,1,5471,松翰科技股份有限公司,半導體業,0.48,新台幣                 10.0000元,762695.00,69170.00,31184.00,80319.00,2026-05-18
1150518,115,1,5484,慧友電子股份有限公司,光電業,0.33,新台幣                 10.0000元,179881.00,-17196.00,39571.00,22317.00,2026-05-18
1150518,115,1,5515,建國工程股份有限公司,建材營造,1.96,新台幣                 10.0000元,2015280.00,268702.00,207945.00,394168.00,2026-05-18
1150518,115,1,5519,隆大營建事業股份有限公司,建材營造,0.58,新台幣                 10.0000元,676975.00,168172.00,1416.00,127886.00,2026-05-18
1150518,115,1,5521,工信工程股份有限公司,建材營造,0.13,新台幣                 10.0000元,2612835.00,51483.00,10914.00,63393.00,2026-05-18
1150518,115,1,5522,遠雄建設事業股份有限公司,建材營造,1.76,新台幣                 10.0000元,5663127.00,1513252.00,11392.00,1378207.00,2026-05-18
1150518,115,1,5525,順天建設股份有限公司,建材營造,1.00,新台幣                 10.0000元,1698934.00,414941.00,-16241.00,306133.00,2026-05-18
1150518,115,1,5531,鄉林建設事業股份有限公司,建材營造,0.07,新台幣                 10.0000元,142618.00,-236260.00,245903.00,7114.00,2026-05-18
1150518,115,1,5533,皇鼎建設開發股份有限公司,建材營造,0.16,新台幣                 10.0000元,342424.00,55259.00,-7.00,44961.00,2026-05-18
1150518,115,1,5534,長虹建設股份有限公司,建材營造,0.19,新台幣                 10.0000元,876904.00,75512.00,-2091.00,56653.00,2026-05-18
1150518,115,1,5538,開曼東明控股股份有限公司,鋼鐵工業,1.12,新台幣                 10.0000元,3164547.00,303683.00,-20419.00,226639.00,2026-05-18
1150518,115,1,5546,永固集團股份有限公司,建材營造,-0.28,新台幣                 10.0000元,198123.00,-5031.00,-17242.00,-27248.00,2026-05-18
1150518,115,1,5607,遠雄自貿港投資控股股份有限公司,航運業,0.98,新台幣                 10.0000元,1214027.00,537027.00,-89277.00,363360.00,2026-05-18
1150518,115,1,5608,四維航業股份有限公司,航運業,-0.11,新台幣                 10.0000元,768625.00,9188.00,-83189.00,-66203.00,2026-05-18
1150518,115,1,5706,鳳凰國際旅行社股份有限公司,觀光餐旅,0.62,新台幣                 10.0000元,714091.00,52127.00,13550.00,54751.00,2026-05-18
1150518,115,1,5871,中租控股股份有限公司,其他,3.26,新台幣                 10.0000元,23998243.00,7424734.00,1049327.00,5897396.00,2026-05-18
1150518,115,1,5876,上海商業儲蓄銀行股份有限公司,金融保險業,1.05,新台幣                 10.0000元,13707098.00,--,--,6523440.00,2026-05-18
1150518,115,1,5906,台南生活(開曼)股份有限公司,貿易百貨,0.11,新台幣                 10.0000元,430263.00,12546.00,-6914.00,2683.00,2026-05-18
1150518,115,1,5907,Grand Ocean RetailGroupLimited,貿易百貨,-1.01,新台幣                 10.0000元,725245.00,-5974.00,-179481.00,-197235.00,2026-05-18
1150518,115,1,6005,群益金鼎證券股份有限公司,金融保險業,1.34,新台幣                 10.0000元,7131080.00,2221460.00,1105083.00,3102122.00,2026-05-18
1150518,115,1,6024,群益期貨股份有限公司,金融保險業,1.76,新台幣                 10.0000元,683774.00,-200365.00,728804.00,438047.00,2026-05-18
1150518,115,1,6108,競國實業股份有限公司,電子零組件業,-1.08,新台幣                 10.0000元,1005533.00,-188023.00,24096.00,-166764.00,2026-05-18
1150518,115,1,6112,邁達特數位股份有限公司,資訊服務業,0.17,新台幣                 10.0000元,6018223.00,167785.00,-77345.00,41870.00,2026-05-18
1150518,115,1,6115,鎰勝工業股份有限公司,電子零組件業,0.71,新台幣                 10.0000元,1862840.00,166346.00,13544.00,131302.00,2026-05-18
1150518,115,1,6116,瀚宇彩晶股份有限公司,光電業,-0.06,新台幣                 10.0000元,3015410.00,-330539.00,156454.00,-182785.00,2026-05-18
1150518,115,1,6117,迎廣科技股份有限公司,電腦及週邊設備業,1.33,新台幣                 10.0000元,839415.00,141916.00,27161.00,122952.00,2026-05-18
1150518,115,1,6120,達運精密工業股份有限公司,光電業,-0.15,新台幣                 10.0000元,4526331.00,-101665.00,51841.00,-91678.00,2026-05-18
1150518,115,1,6128,上福全球科技股份有限公司,電腦及週邊設備業,0.28,新台幣                 10.0000元,1340026.00,64286.00,-17183.00,36045.00,2026-05-18
1150518,115,1,6133,金橋科技股份有限公司,電子零組件業,0.13,新台幣                 10.0000元,324191.00,27678.00,-4683.00,14924.00,2026-05-18
1150518,115,1,6136,富爾特科技股份有限公司,通信網路業,-0.03,新台幣                 10.0000元,171722.00,-8398.00,1314.00,-7396.00,2026-05-18
1150518,115,1,6139,亞翔工程股份有限公司,其他電子業,9.45,新台幣                 10.0000元,20346268.00,3500691.00,255068.00,2984270.00,2026-05-18
1150518,115,1,6141,柏承科技股份有限公司,電子零組件業,-0.58,新台幣                 10.0000元,492434.00,-63612.00,-14192.00,-92868.00,2026-05-18
1150518,115,1,6142,友勁科技股份有限公司,通信網路業,-0.18,新台幣                 10.0000元,430546.00,-51151.00,-7754.00,-58905.00,2026-05-18
1150518,115,1,6152,百一電子股份有限公司,通信網路業,-0.22,新台幣                 10.0000元,331599.00,-74688.00,37621.00,-37067.00,2026-05-18
1150518,115,1,6153,嘉聯益科技股份有限公司,電子零組件業,-0.56,新台幣                 10.0000元,1180166.00,-360714.00,5658.00,-355920.00,2026-05-18
1150518,115,1,6155,鈞寶電子工業股份有限公司,電子零組件業,0.18,新台幣                 10.0000元,163900.00,11817.00,8465.00,15851.00,2026-05-18
1150518,115,1,6164,華興電子工業股份有限公司,光電業,0.05,新台幣                 10.0000元,183889.00,-4775.00,10252.00,4023.00,2026-05-18
1150518,115,1,6165,浪凡網路科技股份有限公司,數位雲端,1.09,新台幣                 10.0000元,846893.00,99050.00,3459.00,81003.00,2026-05-18
1150518,115,1,6166,凌華科技股份有限公司,電腦及週邊設備業,1.57,新台幣                 10.0000元,3443841.00,417400.00,22728.00,339515.00,2026-05-18
1150518,115,1,6168,宏齊科技股份有限公司,光電業,0.02,新台幣                 10.0000元,502953.00,-11310.00,20611.00,7095.00,2026-05-18
1150518,115,1,6176,瑞儀光電股份有限公司,光電業,2.29,新台幣                 10.0000元,12046097.00,1439142.00,110446.00,1052121.00,2026-05-18
1150518,115,1,6177,達麗建設事業股份有限公司,建材營造,3.53,新台幣                 10.0000元,4844225.00,2089752.00,-15819.00,1673813.00,2026-05-18
1150518,115,1,6183,關貿網路股份有限公司,資訊服務業,1.07,新台幣                 10.0000元,663941.00,193194.00,6267.00,160138.00,2026-05-18
1150518,115,1,6184,大豐有線電視股份有限公司,其他,0.71,新台幣                 10.0000元,550296.00,176722.00,780.00,138075.00,2026-05-18
1150518,115,1,6189,豐藝電子股份有限公司,電子通路業,1.00,新台幣                 10.0000元,7391885.00,340237.00,31299.00,297633.00,2026-05-18
1150518,115,1,6191,精成科技股份有限公司,電子零組件業,1.59,新台幣                 10.0000元,9340071.00,766499.00,417681.00,798528.00,2026-05-18
1150518,115,1,6192,巨路國際股份有限公司,其他電子業,2.63,新台幣                 10.0000元,1797045.00,307348.00,29590.00,252480.00,2026-05-18
1150518,115,1,6196,帆宣系統科技股份有限公司,其他電子業,5.08,新台幣                 10.0000元,14308544.00,1179768.00,206483.00,1109065.00,2026-05-18
1150518,115,1,6197,佳必琪國際股份有限公司,電子零組件業,3.21,新台幣                 10.0000元,2025886.00,458448.00,48158.00,410084.00,2026-05-18
1150518,115,1,6201,亞弘電科技股份有限公司,其他電子業,0.64,新台幣                 10.0000元,697897.00,72724.00,-841.00,57503.00,2026-05-18
1150518,115,1,6202,盛群半導體股份有限公司,半導體業,0.30,新台幣                 10.0000元,825585.00,55209.00,31248.00,71371.00,2026-05-18
1150518,115,1,6205,詮欣股份有限公司,電子零組件業,0.38,新台幣                 10.0000元,292528.00,26453.00,13276.00,31237.00,2026-05-18
1150518,115,1,6206,飛捷科技股份有限公司,電腦及週邊設備業,2.51,新台幣                 10.0000元,1510237.00,424206.00,18639.00,354103.00,2026-05-18
1150518,115,1,6209,今國光學工業股份有限公司,光電業,0.81,新台幣                 10.0000元,1158467.00,185538.00,54.00,144062.00,2026-05-18
1150518,115,1,6213,聯茂電子股份有限公司,電子零組件業,0.87,新台幣                 10.0000元,9143071.00,424199.00,59205.00,314523.00,2026-05-18
1150518,115,1,6214,精誠資訊股份有限公司,資訊服務業,2.64,新台幣                 10.0000元,11968686.00,591731.00,304190.00,774299.00,2026-05-18
1150518,115,1,6215,和椿科技股份有限公司,其他電子業,1.14,新台幣                 10.0000元,773101.00,108781.00,8374.00,94304.00,2026-05-18
1150518,115,1,6216,居易科技股份有限公司,通信網路業,-0.12,新台幣                 10.0000元,136879.00,-19919.00,15060.00,-11695.00,2026-05-18
1150518,115,1,6224,聚鼎科技股份有限公司,電子零組件業,0.64,新台幣                 10.0000元,713234.00,42553.00,24931.00,49842.00,2026-05-18
1150518,115,1,6225,天瀚科技股份有限公司,光電業,-0.11,新台幣                 10.0000元,6077.00,-9048.00,5967.00,-3081.00,2026-05-18
1150518,115,1,6226,光鼎電子股份有限公司,光電業,0.01,新台幣                 10.0000元,151704.00,-9659.00,10122.00,1156.00,2026-05-18
1150518,115,1,6230,尼得科超眾科技股份有限公司,電腦及週邊設備業,-0.91,新台幣                 10.0000元,2221271.00,16563.00,-98104.00,-78432.00,2026-05-18
1150518,115,1,6235,華孚科技股份有限公司,電腦及週邊設備業,0.30,新台幣                 10.0000元,1642000.00,107878.00,-28609.00,60646.00,2026-05-18
1150518,115,1,6239,力成科技股份有限公司,半導體業,2.50,新台幣                 10.0000元,21314167.00,2760690.00,396418.00,2386831.00,2026-05-18
1150518,115,1,6243,迅杰科技股份有限公司,半導體業,-0.03,新台幣                 10.0000元,90026.00,-16222.00,14563.00,-1497.00,2026-05-18
1150518,115,1,6257,矽格股份有限公司,半導體業,2.10,新台幣                 10.0000元,5293776.00,1184017.00,195698.00,1121708.00,2026-05-18
1150518,115,1,6269,台郡科技股份有限公司,電子零組件業,-2.60,新台幣                 10.0000元,5467013.00,-999753.00,17988.00,-817437.00,2026-05-18
1150518,115,1,6271,同欣電子工業股份有限公司,半導體業,1.89,新台幣                 10.0000元,2819237.00,393499.00,72241.00,394697.00,2026-05-18
1150518,115,1,6272,驊陞科技股份有限公司,電子零組件業,0.13,新台幣                 10.0000元,704351.00,17567.00,-5846.00,10815.00,2026-05-18
1150518,115,1,6277,宏正自動科技股份有限公司,電腦及週邊設備業,1.08,新台幣                 10.0000元,1293181.00,186537.00,-2678.00,131741.00,2026-05-18
1150518,115,1,6278,台灣表面黏著科技股份有限公司,光電業,2.17,新台幣                 10.0000元,12555084.00,723987.00,75053.00,628121.00,2026-05-18
1150518,115,1,6281,全國電子股份有限公司,電子通路業,1.13,新台幣                 10.0000元,4414198.00,137648.00,2238.00,111909.00,2026-05-18
1150518,115,1,6282,康舒科技股份有限公司,電子零組件業,0.27,新台幣                 10.0000元,8580758.00,251481.00,74633.00,231311.00,2026-05-18
1150518,115,1,6283,淳安電子股份有限公司,其他電子業,-0.07,新台幣                 10.0000元,421680.00,-32721.00,21503.00,-10499.00,2026-05-18
1150518,115,1,6285,啟碁科技股份有限公司,通信網路業,2.36,新台幣                 10.0000元,29156181.00,1361560.00,64963.00,1132064.00,2026-05-18
1150518,115,1,6405,悅城科技股份有限公司,光電業,-0.26,新台幣                 10.0000元,77.00,-24742.00,7366.00,-17353.00,2026-05-18
1150518,115,1,6409,旭隼科技股份有限公司,其他電子業,4.46,新台幣                 10.0000元,4204594.00,761311.00,-263731.00,391509.00,2026-05-18
1150518,115,1,6412,群光電能科技股份有限公司,電子零組件業,1.01,新台幣                 10.0000元,7783863.00,334154.00,140222.00,404206.00,2026-05-18
1150518,115,1,6414,樺漢科技股份有限公司,電腦及週邊設備業,5.15,新台幣                 10.0000元,37112748.00,1991965.00,422047.00,1842538.00,2026-05-18
1150518,115,1,6415,矽力杰股份有限公司,半導體業,1.98,新台幣                  2.5000元,4860017.00,390077.00,396734.00,737902.00,2026-05-18
1150518,115,1,6416,瑞祺電通股份有限公司,通信網路業,1.35,新台幣                 10.0000元,1057732.00,132488.00,3330.00,97748.00,2026-05-18
1150518,115,1,6426,統新光訊股份有限公司,通信網路業,0.74,新台幣                 10.0000元,154269.00,19307.00,8169.00,28453.00,2026-05-18
1150518,115,1,6431,光麗生技控股股份有限公司,生技醫療業,-0.40,新台幣                 10.0000元,85846.00,-32996.00,-5226.00,-38222.00,2026-05-18
1150518,115,1,6438,迅得機械股份有限公司,其他電子業,1.76,新台幣                 10.0000元,1744783.00,193997.00,-9930.00,142183.00,2026-05-18
1150518,115,1,6442,光紅建聖股份有限公司,通信網路業,7.82,新台幣                 10.0000元,2705681.00,714267.00,101500.00,606226.00,2026-05-18
1150518,115,1,6443,元晶太陽能科技股份有限公司,光電業,-0.20,新台幣                 10.0000元,406130.00,-76327.00,-22242.00,-100635.00,2026-05-18
1150518,115,1,6446,藥華醫藥股份有限公司,生技醫療業,5.79,新台幣                 10.0000元,5121378.00,2087077.00,248504.00,2149627.00,2026-05-18
1150518,115,1,6449,鈺邦科技股份有限公司,電子零組件業,2.11,新台幣                 10.0000元,1128235.00,216692.00,23427.00,181656.00,2026-05-18
1150518,115,1,6451,訊芯科技控股股份有限公司,半導體業,-1.45,新台幣                 10.0000元,1553381.00,-80419.00,-4405.00,-147212.00,2026-05-18
1150518,115,1,6456,GIS Holding Limited,光電業,-0.61,新台幣                 10.0000元,16077548.00,-321382.00,152617.00,-203820.00,2026-05-18
1150518,115,1,6464,台灣數位光訊科技股份有限公司,其他,1.39,新台幣                 10.0000元,1039000.00,288409.00,-54901.00,181997.00,2026-05-18
1150518,115,1,6472,保瑞藥業股份有限公司,生技醫療業,0.21,新台幣                 10.0000元,4001231.00,407236.00,-186084.00,32449.00,2026-05-18
1150518,115,1,6477,安集科技股份有限公司,光電業,-0.02,新台幣                 10.0000元,225003.00,28969.00,-26489.00,-251.00,2026-05-18
1150518,115,1,6491,晶碩光學股份有限公司,生技醫療業,6.06,新台幣                 10.0000元,1885667.00,542809.00,23602.00,477885.00,2026-05-18
1150518,115,1,6504,南六企業股份有限公司,其他,0.10,新台幣                 10.0000元,1590980.00,68162.00,-27743.00,7381.00,2026-05-18
