出表日期,報告年度,公司代號,公司名稱,董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,date
1150513,113,1563,巧新,10,4,2,20.00%,96.00%,100.00%,2026-05-17
1150513,113,1568,倉佑,9,3,1,11.11%,97.78%,100.00%,2026-05-17
1150513,113,1582,信錦,7,4,1,14.00%,100.00%,100.00%,2026-05-17
1150513,113,1583,程泰,8,4,2,25.00%,96.00%,100.00%,2026-05-17
1150513,113,1587,吉茂,8,4,1,12.50%,100.00%,100.00%,2026-05-17
1150513,113,1589,永冠-KY,10,3,1,10.00%,100.00%,100.00%,2026-05-17
1150513,113,1590,亞德客-KY,10,4,2,20.00%,100.00%,100.00%,2026-05-17
1150513,113,1597,直得,9,4,4,44.44%,95.83%,100.00%,2026-05-17
1150513,113,1598,岱宇,7,4,1,14.28%,95.24%,100.00%,2026-05-17
1150513,113,1603,華電,5,3,1,20.00%,100.00%,83.00%,2026-05-17
1150513,113,1604,聲寶,7,3,1,14.29%,91.43%,100.00%,2026-05-17
1150513,113,1605,華新,11,4,1,9.00%,91.67%,100.00%,2026-05-17
1150513,113,1608,華榮,7,3,1,14.29%,82.14%,100.00%,2026-05-17
1150513,113,1609,大亞,9,4,2,22.22%,96.83%,100.00%,2026-05-17
1150513,113,1611,中電,11,3,0,0.00%,94.54%,100.00%,2026-05-17
1150513,113,1612,宏泰,7,3,1,14.29%,95.29%,100.00%,2026-05-17
1150513,113,1614,三洋電,13,3,3,23.07%,92.30%,100.00%,2026-05-17
1150513,113,1615,大山,7,4,3,43.00%,78.50%,42.86%,2026-05-17
1150513,113,1616,億泰,7,3,2,28.57%,91.43%,100.00%,2026-05-17
1150513,113,1617,榮星,7,3,1,14.29%,78.57%,42.86%,2026-05-17
1150513,113,1618,合機,9,3,3,33.33%,100.00%,100.00%,2026-05-17
1150513,113,1626,艾美特-KY,9,4,1,11.11%,87.50%,100.00%,2026-05-17
1150513,113,1702,南僑,9,3,2,22.22%,82.54%,100.00%,2026-05-17
1150513,113,1707,葡萄王,11,4,4,36.00%,97.00%,100.00%,2026-05-17
1150513,113,1708,東鹼,11,3,1,9.09%,89.39%,100.00%,2026-05-17
1150513,113,1709,和益,19,4,3,16.00%,89.47%,100.00%,2026-05-17
1150513,113,1710,東聯,11,3,1,9.00%,100.00%,100.00%,2026-05-17
1150513,113,1711,永光,11,3,2,18.18%,99.00%,100.00%,2026-05-17
1150513,113,1712,興農,9,3,1,11.11%,97.78%,100.00%,2026-05-17
1150513,113,1713,國化,5,3,3,60.00%,100.00%,100.00%,2026-05-17
1150513,113,1714,和桐,9,3,2,22.22%,97.78%,100.00%,2026-05-17
1150513,113,1717,長興,12,4,1,8.33%,98.80%,100.00%,2026-05-17
1150513,113,1718,中纖,9,3,1,11.11%,96.30%,55.56%,2026-05-17
1150513,113,1720,生達,9,4,2,22.22%,86.11%,100.00%,2026-05-17
1150513,113,1721,三晃,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,1722,台肥,9,3,2,22.22%,93.06%,100.00%,2026-05-17
1150513,113,1723,中碳,9,3,1,11.11%,96.00%,100.00%,2026-05-17
1150513,113,1725,元禎,7,3,2,28.57%,93.48%,0.00%,2026-05-17
1150513,113,1726,永記,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,1727,中華化,9,4,3,33.33%,100.00%,100.00%,2026-05-17
1150513,113,1730,花仙子,7,4,4,57.14%,98.08%,100.00%,2026-05-17
1150513,113,1731,美吾華,13,4,4,30.77%,94.23%,53.85%,2026-05-17
1150513,113,1732,毛寶,9,4,4,44.44%,82.00%,100.00%,2026-05-17
1150513,113,1733,五鼎,7,4,1,14.29%,97.96%,100.00%,2026-05-17
1150513,113,1734,杏輝,11,3,1,9.09%,92.21%,100.00%,2026-05-17
1150513,113,1735,日勝化,9,2,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,1736,喬山,13,4,4,30.76%,97.40%,100.00%,2026-05-17
1150513,113,1737,臺鹽,9,3,2,22.00%,97.00%,100.00%,2026-05-17
1150513,113,1752,南光,8,4,1,12.50%,100.00%,100.00%,2026-05-17
1150513,113,1760,寶齡富錦,9,3,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,1762,中化生,7,3,2,28.57%,93.88%,100.00%,2026-05-17
1150513,113,1773,勝一,9,4,2,22.22%,94.44%,100.00%,2026-05-17
1150513,113,1776,展宇,9,3,2,22.22%,95.24%,100.00%,2026-05-17
1150513,113,1783,和康生,8,2,3,37.50%,94.44%,100.00%,2026-05-17
1150513,113,1786,科妍,9,3,2,22.00%,100.00%,100.00%,2026-05-17
1150513,113,1789,神隆,17,5,3,17.65%,97.79%,100.00%,2026-05-17
1150513,113,1795,美時,11,3,5,45.45%,93.63%,100.00%,2026-05-17
1150513,113,1802,台玻,15,3,1,6.67%,93.33%,53.00%,2026-05-17
1150513,113,1805,寶徠,9,3,2,22.22%,97.53%,100.00%,2026-05-17
1150513,113,1806,冠軍,7,4,1,14.29%,100.00%,28.57%,2026-05-17
1150513,113,1808,潤隆,6,2,1,14.29%,92.31%,100.00%,2026-05-17
1150513,113,1809,中釉,9,3,2,22.20%,94.00%,100.00%,2026-05-17
1150513,113,1810,和成,7,3,1,14.29%,85.71%,92.86%,2026-05-17
1150513,113,1817,凱撒衛,8,4,1,12.50%,96.88%,100.00%,2026-05-17
1150513,113,1903,士紙,7,3,2,28.57%,88.57%,42.86%,2026-05-17
1150513,113,1904,正隆,9,3,1,11.11%,98.00%,100.00%,2026-05-17
1150513,113,1905,華紙,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,1906,寶隆,5,3,1,20.00%,100.00%,100.00%,2026-05-17
1150513,113,1907,永豐餘,7,3,1,14.00%,98.42%,100.00%,2026-05-17
1150513,113,1909,榮成,9,3,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2002,中鋼,11,3,1,9.09%,95.35%,100.00%,2026-05-17
1150513,113,2006,東和鋼鐵,9,3,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2007,燁興,7,3,0,0.00%,96.43%,100.00%,2026-05-17
1150513,113,2008,高興昌,9,3,1,11.11%,90.74%,55.56%,2026-05-17
1150513,113,2009,第一銅,7,3,1,14.29%,91.43%,100.00%,2026-05-17
1150513,113,2010,春源,10,3,1,10.00%,96.77%,30.00%,2026-05-17
1150513,113,2012,春雨,11,3,2,18.18%,95.45%,100.00%,2026-05-17
1150513,113,2013,中鋼構,11,3,1,9.09%,90.90%,100.00%,2026-05-17
1150513,113,2014,中鴻,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2015,豐興,13,3,1,7.69%,92.31%,100.00%,2026-05-17
1150513,113,2017,官田鋼,12,3,2,16.67%,79.00%,100.00%,2026-05-17
1150513,113,2020,美亞,9,3,2,22.20%,97.10%,100.00%,2026-05-17
1150513,113,2022,聚亨,5,3,1,20.00%,92.00%,100.00%,2026-05-17
1150513,113,2023,燁輝,7,3,0,0.00%,94.29%,100.00%,2026-05-17
1150513,113,2024,志聯,7,3,2,28.57%,97.62%,85.71%,2026-05-17
1150513,113,2025,千興,5,3,0,0.00%,87.88%,80.00%,2026-05-17
1150513,113,2027,大成鋼,12,4,4,33.33%,88.89%,100.00%,2026-05-17
1150513,113,2028,威致,8,4,3,37.50%,100.00%,100.00%,2026-05-17
1150513,113,2029,盛餘,11,4,1,9.09%,98.18%,45.45%,2026-05-17
1150513,113,2030,彰源,9,3,1,11.11%,97.58%,100.00%,2026-05-17
1150513,113,2031,新光鋼,10,4,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2032,新鋼,9,3,2,22.22%,94.44%,33.33%,2026-05-17
1150513,113,2033,佳大,5,1,1,20.00%,80.65%,100.00%,2026-05-17
1150513,113,2034,允強,9,4,2,22.00%,100.00%,100.00%,2026-05-17
1150513,113,2038,海光,10,4,0,0.00%,95.00%,100.00%,2026-05-17
1150513,113,2049,上銀,10,3,4,40.00%,97.50%,100.00%,2026-05-17
1150513,113,2059,川湖,7,4,3,42.86%,100.00%,100.00%,2026-05-17
1150513,113,2062,橋椿,7,4,2,28.57%,92.24%,100.00%,2026-05-17
1150513,113,2069,運錩,7,4,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2101,南港,9,3,5,55.56%,91.67%,100.00%,2026-05-17
1150513,113,2102,泰豐,9,5,3,33.33%,94.44%,88.89%,2026-05-17
1150513,113,2103,台橡,7,3,3,42.86%,94.30%,100.00%,2026-05-17
1150513,113,2104,國際中橡,9,4,1,11.11%,96.00%,100.00%,2026-05-17
1150513,113,2105,正新,11,3,1,9.00%,98.18%,100.00%,2026-05-17
1150513,113,2106,建大,11,3,3,27.27%,98.70%,100.00%,2026-05-17
1150513,113,2107,厚生,9,3,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2108,南帝,20,4,3,15.00%,95.00%,100.00%,2026-05-17
1150513,113,2109,華豐,11,3,1,9.09%,90.91%,100.00%,2026-05-17
1150513,113,2114,鑫永銓,9,3,1,11.00%,89.00%,100.00%,2026-05-17
1150513,113,2115,六暉-KY,9,3,3,33.33%,100.00%,88.88%,2026-05-17
1150513,113,2201,裕隆,9,3,1,11.11%,93.33%,100.00%,2026-05-17
1150513,113,2204,中華,9,3,2,22.22%,95.56%,100.00%,2026-05-17
1150513,113,2206,三陽工業,11,4,1,9.09%,94.32%,100.00%,2026-05-17
1150513,113,2207,和泰車,14,3,2,14.28%,92.86%,100.00%,2026-05-17
1150513,113,2208,台船,15,3,1,6.67%,89.00%,69.56%,2026-05-17
1150513,113,2211,長榮鋼,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2227,裕日車,11,3,1,9.09%,98.18%,100.00%,2026-05-17
1150513,113,2228,劍麟,9,3,2,22.00%,94.00%,100.00%,2026-05-17
1150513,113,2231,為升,8,4,2,25.00%,85.41%,100.00%,2026-05-17
1150513,113,2233,宇隆,6,3,0,0.00%,95.56%,100.00%,2026-05-17
1150513,113,2236,百達-KY,7,4,2,29.00%,89.00%,100.00%,2026-05-17
1150513,113,2239,英利-KY,7,3,1,14.29%,72.86%,100.00%,2026-05-17
1150513,113,2241,艾姆勒,7,3,2,28.57%,91.43%,100.00%,2026-05-17
1150513,113,2243,宏旭-KY,7,3,1,14.29%,89.29%,100.00%,2026-05-17
1150513,113,2247,汎德永業,7,3,2,28.57%,95.24%,100.00%,2026-05-17
1150513,113,2248,華勝-KY,8,4,1,12.50%,100.00%,100.00%,2026-05-17
1150513,113,2250,IKKA-KY,9,3,0,0.00%,98.00%,100.00%,2026-05-17
1150513,113,2254,巨鎧精密-創,9,3,2,22.22%,98.61%,100.00%,2026-05-17
1150513,113,2258,鴻華先進-創,9,4,3,33.00%,88.90%,100.00%,2026-05-17
1150513,113,2301,光寶科,8,4,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2302,麗正,9,4,3,33.33%,96.25%,94.44%,2026-05-17
1150513,113,2303,聯電,9,6,3,33.33%,100.00%,100.00%,2026-05-17
1150513,113,2305,全友,9,3,1,11.11%,95.00%,33.33%,2026-05-17
1150513,113,2308,台達電,12,5,4,33.33%,98.96%,100.00%,2026-05-17
1150513,113,2312,金寶,11,3,2,18.18%,94.34%,100.00%,2026-05-17
1150513,113,2313,華通,10,4,1,10.00%,97.37%,100.00%,2026-05-17
1150513,113,2314,台揚,7,3,1,14.28%,91.00%,100.00%,2026-05-17
1150513,113,2316,楠梓電,9,3,2,22.00%,87.30%,100.00%,2026-05-17
1150513,113,2317,鴻海,7,4,2,28.57%,96.43%,100.00%,2026-05-17
1150513,113,2321,東訊,9,3,2,22.22%,83.33%,94.44%,2026-05-17
1150513,113,2323,中環,9,3,3,33.34%,96.08%,100.00%,2026-05-17
1150513,113,2324,仁寶,15,5,1,6.67%,92.38%,100.00%,2026-05-17
1150513,113,2327,國巨,9,3,1,11.11%,87.32%,100.00%,2026-05-17
1150513,113,2328,廣宇,7,4,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2329,華泰,8,5,2,25.00%,100.00%,100.00%,2026-05-17
1150513,113,2330,台積電,10,7,2,20.00%,97.02%,30.00%,2026-05-17
1150513,113,2331,精英,6,3,1,16.67%,98.63%,100.00%,2026-05-17
1150513,113,2332,友訊,9,3,1,11.11%,93.33%,100.00%,2026-05-17
1150513,113,2337,旺宏,14,3,2,14.29%,96.55%,100.00%,2026-05-17
1150513,113,2338,光罩,7,3,2,29.00%,100.00%,100.00%,2026-05-17
1150513,113,2340,台亞,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2342,茂矽,11,4,1,9.09%,100.00%,100.00%,2026-05-17
1150513,113,2344,華邦電,11,4,3,27.27%,92.21%,100.00%,2026-05-17
1150513,113,2345,智邦,7,4,1,14.28%,95.92%,100.00%,2026-05-17
1150513,113,2347,聯強,9,3,1,11.10%,87.03%,100.00%,2026-05-17
1150513,113,2348,海悅,13,4,2,15.38%,86.54%,100.00%,2026-05-17
1150513,113,2349,錸德,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2351,順德,9,4,1,11.11%,97.78%,100.00%,2026-05-17
1150513,113,2352,佳世達,9,5,2,22.22%,98.00%,100.00%,2026-05-17
1150513,113,2353,宏碁,7,4,2,28.75%,97.62%,100.00%,2026-05-17
1150513,113,2354,鴻準,5,3,2,40.00%,100.00%,100.00%,2026-05-17
1150513,113,2355,敬鵬,8,3,2,25.00%,92.45%,100.00%,2026-05-17
1150513,113,2356,英業達,9,3,0,0.00%,98.00%,100.00%,2026-05-17
1150513,113,2357,華碩,15,5,2,13.33%,97.78%,100.00%,2026-05-17
1150513,113,2359,所羅門,9,4,1,11.00%,100.00%,100.00%,2026-05-17
1150513,113,2360,致茂,9,4,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2362,藍天,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2363,矽統,9,3,3,33.00%,96.00%,100.00%,2026-05-17
1150513,113,2364,倫飛,11,4,3,27.28%,83.64%,100.00%,2026-05-17
1150513,113,2365,昆盈,7,3,1,14.29%,97.14%,100.00%,2026-05-17
1150513,113,2367,燿華,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2368,金像電,10,4,3,30.00%,100.00%,100.00%,2026-05-17
1150513,113,2369,菱生,9,3,0,0.00%,92.59%,100.00%,2026-05-17
1150513,113,2371,大同,9,3,1,11.11%,95.83%,100.00%,2026-05-17
1150513,113,2373,震旦行,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2374,佳能,9,3,0,0.00%,98.00%,100.00%,2026-05-17
1150513,113,2375,凱美,7,3,0,0.00%,82.86%,100.00%,2026-05-17
1150513,113,2376,技嘉,11,5,3,27.00%,97.27%,100.00%,2026-05-17
1150513,113,2377,微星,11,3,1,9.00%,94.32%,100.00%,2026-05-17
1150513,113,2379,瑞昱,9,3,1,11.11%,96.43%,44.44%,2026-05-17
1150513,113,2380,虹光,7,4,1,14.29%,92.68%,100.00%,2026-05-17
1150513,113,2382,廣達,7,3,1,14.29%,95.00%,100.00%,2026-05-17
1150513,113,2383,台光電,8,4,1,12.50%,93.33%,100.00%,2026-05-17
1150513,113,2385,群光,8,3,1,12.50%,100.00%,100.00%,2026-05-17
1150513,113,2387,精元,9,3,4,44.00%,100.00%,11.11%,2026-05-17
1150513,113,2388,威盛,8,4,1,12.50%,97.92%,100.00%,2026-05-17
1150513,113,2390,云辰,7,3,2,28.57%,94.29%,85.71%,2026-05-17
1150513,113,2392,正崴,9,4,0,0.00%,95.24%,100.00%,2026-05-17
1150513,113,2393,億光,8,4,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2395,研華,9,3,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2397,友通,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2399,映泰,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2401,凌陽,7,4,1,14.29%,97.14%,100.00%,2026-05-17
1150513,113,2402,毅嘉,7,3,1,14.29%,94.29%,100.00%,2026-05-17
1150513,113,2404,漢唐,9,3,3,33.33%,100.00%,100.00%,2026-05-17
1150513,113,2405,輔信,8,4,5,62.50%,100.00%,100.00%,2026-05-17
1150513,113,2406,國碩,9,4,3,33.00%,94.50%,100.00%,2026-05-17
1150513,113,2408,南亞科,12,4,2,16.67%,100.00%,100.00%,2026-05-17
1150513,113,2409,友達,8,4,3,37.50%,100.00%,100.00%,2026-05-17
1150513,113,2412,中華電,13,5,2,15.38%,99.30%,100.00%,2026-05-17
1150513,113,2413,環科,11,4,1,9.09%,89.39%,100.00%,2026-05-17
1150513,113,2414,精技,11,4,1,9.09%,100.00%,100.00%,2026-05-17
1150513,113,2415,錩新,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2417,圓剛,8,4,1,12.50%,87.50%,100.00%,2026-05-17
1150513,113,2419,仲琦,9,3,2,22.00%,100.00%,100.00%,2026-05-17
1150513,113,2420,新巨,7,3,1,14.29%,94.29%,100.00%,2026-05-17
1150513,113,2421,建準,9,4,2,22.22%,98.11%,100.00%,2026-05-17
1150513,113,2423,固緯,9,3,1,11.10%,96.83%,100.00%,2026-05-17
1150513,113,2424,隴華,9,4,2,22.22%,93.33%,77.78%,2026-05-17
1150513,113,2425,承啟,7,4,1,14.29%,92.86%,100.00%,2026-05-17
1150513,113,2426,鼎元,7,3,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2427,三商電,9,4,0,0.00%,88.89%,100.00%,2026-05-17
1150513,113,2428,興勤,8,4,1,12.50%,97.78%,100.00%,2026-05-17
1150513,113,2429,銘旺科,7,3,1,14.29%,88.31%,57.14%,2026-05-17
1150513,113,2430,燦坤,7,3,3,42.86%,96.83%,100.00%,2026-05-17
1150513,113,2431,聯昌,9,1,4,44.00%,98.00%,100.00%,2026-05-17
1150513,113,2432,倚天酷碁-創,7,4,2,28.57%,92.86%,100.00%,2026-05-17
1150513,113,2433,互盛電,7,3,1,14.29%,95.00%,100.00%,2026-05-17
1150513,113,2434,統懋,7,3,4,57.14%,88.10%,100.00%,2026-05-17
1150513,113,2436,偉詮電,10,3,1,10.00%,100.00%,100.00%,2026-05-17
1150513,113,2438,翔耀,7,3,2,28.57%,97.96%,100.00%,2026-05-17
1150513,113,2439,美律,9,3,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2440,太空梭,7,3,1,14.29%,94.29%,100.00%,2026-05-17
1150513,113,2441,超豐,9,3,1,11.11%,90.70%,100.00%,2026-05-17
1150513,113,2442,新美齊,7,3,0,0.00%,95.24%,100.00%,2026-05-17
1150513,113,2444,兆勁,8,4,2,25.00%,100.00%,100.00%,2026-05-17
1150513,113,2449,京元電子,9,3,0,0.00%,97.44%,100.00%,2026-05-17
1150513,113,2450,神腦,11,4,1,9.09%,93.68%,63.64%,2026-05-17
1150513,113,2451,創見,9,4,1,11.00%,98.00%,100.00%,2026-05-17
1150513,113,2453,凌群,7,3,3,42.86%,97.96%,71.43%,2026-05-17
1150513,113,2454,聯發科,8,4,1,12.50%,98.20%,100.00%,2026-05-17
1150513,113,2455,全新,11,3,1,9.09%,100.00%,100.00%,2026-05-17
1150513,113,2457,飛宏,9,4,1,11.11%,97.01%,100.00%,2026-05-17
1150513,113,2458,義隆,9,4,1,11.11%,98.61%,100.00%,2026-05-17
1150513,113,2459,敦吉,9,4,0,0.00%,95.56%,44.44%,2026-05-17
1150513,113,2460,建通,7,3,2,28.60%,96.80%,100.00%,2026-05-17
1150513,113,2461,光群雷,7,4,3,42.86%,97.14%,100.00%,2026-05-17
1150513,113,2462,良得電,9,4,1,11.11%,93.00%,100.00%,2026-05-17
1150513,113,2464,盟立,8,3,2,25.00%,89.39%,62.50%,2026-05-17
1150513,113,2466,冠西電,9,3,4,44.44%,94.74%,66.67%,2026-05-17
1150513,113,2467,志聖,7,3,0,0.00%,92.31%,100.00%,2026-05-17
1150513,113,2468,華經,7,3,5,71.43%,97.44%,100.00%,2026-05-17
1150513,113,2471,資通,9,4,2,22.22%,97.78%,100.00%,2026-05-17
1150513,113,2472,立隆電,9,4,0,0.00%,93.33%,100.00%,2026-05-17
1150513,113,2474,可成,7,3,0,0.00%,88.10%,71.43%,2026-05-17
1150513,113,2476,鉅祥,8,4,3,37.50%,100.00%,100.00%,2026-05-17
1150513,113,2477,美隆電,10,3,1,10.00%,98.33%,100.00%,2026-05-17
1150513,113,2478,大毅,9,4,1,11.11%,100.00%,100.00%,2026-05-17
1150513,113,2480,敦陽科,11,4,0,0.00%,95.45%,100.00%,2026-05-17
1150513,113,2481,強茂,10,4,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2482,連宇,7,4,0,0.00%,93.94%,14.29%,2026-05-17
1150513,113,2483,百容,9,4,3,33.33%,100.00%,100.00%,2026-05-17
1150513,113,2484,希華,10,3,1,10.00%,90.00%,100.00%,2026-05-17
1150513,113,2485,兆赫,11,3,0,0.00%,60.34%,36.36%,2026-05-17
1150513,113,2486,一詮,8,4,0,0.00%,93.06%,62.50%,2026-05-17
1150513,113,2488,漢平,12,4,1,8.00%,99.00%,100.00%,2026-05-17
1150513,113,2489,瑞軒,11,4,3,27.27%,92.36%,100.00%,2026-05-17
1150513,113,2491,吉祥全,7,3,2,28.57%,95.23%,100.00%,2026-05-17
1150513,113,2492,華新科,7,3,1,14.28%,90.00%,100.00%,2026-05-17
1150513,113,2493,揚博,8,4,2,25.00%,100.00%,50.00%,2026-05-17
1150513,113,2495,普安,7,4,1,14.29%,100.00%,100.00%,2026-05-17
1150513,113,2496,卓越,10,4,5,50.00%,90.00%,100.00%,2026-05-17
1150513,113,2497,怡利電,9,4,1,11.00%,96.55%,100.00%,2026-05-17
1150513,113,2498,宏達電,8,4,1,12.50%,96.88%,75.00%,2026-05-17
1150513,113,2501,國建,9,3,1,11.00%,98.10%,100.00%,2026-05-17
1150513,113,2504,國產,12,4,1,8.33%,96.66%,100.00%,2026-05-17
1150513,113,2505,國揚,9,3,1,11.00%,98.00%,100.00%,2026-05-17
1150513,113,2506,太設,9,3,1,11.11%,97.78%,100.00%,2026-05-17
1150513,113,2509,全坤建,7,3,1,14.29%,93.75%,100.00%,2026-05-17
1150513,113,2511,太子,17,5,3,17.65%,100.00%,100.00%,2026-05-17
1150513,113,2514,龍邦,8,4,2,25.00%,98.00%,100.00%,2026-05-17
1150513,113,2515,中工,9,4,1,11.00%,90.00%,100.00%,2026-05-17
1150513,113,2516,新建,9,3,2,22.22%,90.74%,100.00%,2026-05-17
1150513,113,2520,冠德,9,3,1,11.11%,87.30%,100.00%,2026-05-17
1150513,113,2524,京城,8,4,2,25.00%,91.67%,100.00%,2026-05-17
1150513,113,2527,宏璟,11,3,4,36.36%,90.91%,72.73%,2026-05-17
1150513,113,2528,皇普,7,4,0,0.00%,96.10%,100.00%,2026-05-17
1150513,113,2530,華建,7,3,0,0.00%,96.10%,100.00%,2026-05-17
1150513,113,2534,宏盛,7,3,1,14.29%,95.92%,100.00%,2026-05-17
1150513,113,2535,達欣工,7,3,0,0.00%,95.23%,100.00%,2026-05-17
1150513,113,2536,宏普,7,4,2,28.57%,92.86%,100.00%,2026-05-17
1150513,113,2537,聯上發,7,3,3,42.86%,97.62%,100.00%,2026-05-17
1150513,113,2538,基泰,11,3,1,9.09%,85.45%,0.00%,2026-05-17
1150513,113,2539,櫻花建,7,3,2,28.57%,100.00%,100.00%,2026-05-17
1150513,113,2540,愛山林,7,3,3,42.86%,86.73%,100.00%,2026-05-17
1150513,113,2542,興富發,7,3,2,28.57%,98.13%,100.00%,2026-05-17
1150513,113,2543,皇昌,7,3,1,14.29%,96.83%,100.00%,2026-05-17
1150513,113,2545,皇翔,11,4,3,27.27%,94.55%,90.91%,2026-05-17
1150513,113,2546,根基,9,3,0,0.00%,96.30%,100.00%,2026-05-17
1150513,113,2547,日勝生,9,4,0,0.00%,97.98%,100.00%,2026-05-17
1150513,113,2548,華固,10,4,2,20.00%,97.14%,100.00%,2026-05-17
1150513,113,2597,潤弘,9,3,1,11.11%,92.06%,100.00%,2026-05-17
1150513,113,2601,益航,7,4,0,0.00%,90.48%,100.00%,2026-05-17
1150513,113,2603,長榮,9,3,1,11.11%,98.89%,100.00%,2026-05-17
1150513,113,2605,新興,7,4,0,0.00%,82.86%,100.00%,2026-05-17
1150513,113,2606,裕民,11,3,2,18.18%,95.45%,100.00%,2026-05-17
1150513,113,2607,榮運,9,3,1,11.11%,98.41%,100.00%,2026-05-17
1150513,113,2608,嘉里大榮,9,3,2,22.22%,88.89%,55.56%,2026-05-17
1150513,113,2609,陽明,14,4,4,28.57%,88.82%,100.00%,2026-05-17
1150513,113,2610,華航,13,5,4,30.77%,91.45%,100.00%,2026-05-17
1150513,113,2611,志信,7,3,0,0.00%,100.00%,100.00%,2026-05-17
1150513,113,2612,中航,9,3,0,0.00%,97.06%,77.78%,2026-05-17
1150513,113,2613,中櫃,11,3,1,9.09%,96.97%,100.00%,2026-05-17
1150513,113,2614,東森,7,4,0,0.00%,95.24%,100.00%,2026-05-17
1150513,113,2615,萬海,7,3,2,28.57%,91.00%,100.00%,2026-05-17
1150513,113,2616,山隆,9,3,1,11.11%,98.44%,100.00%,2026-05-17
1150513,113,2617,台航,9,3,2,22.22%,95.08%,100.00%,2026-05-17
1150513,113,2618,長榮航,9,3,2,22.22%,94.44%,100.00%,2026-05-17
1150513,113,2630,亞航,11,4,1,9.09%,91.92%,100.00%,2026-05-17
1150513,113,2633,台灣高鐵,15,5,3,20.00%,95.00%,100.00%,2026-05-17
1150513,113,2634,漢翔,11,3,1,9.09%,91.67%,100.00%,2026-05-17
1150513,113,2636,台驊控股,9,3,3,33.00%,97.73%,100.00%,2026-05-17
1150513,113,2637,慧洋-KY,9,5,2,22.22%,96.24%,100.00%,2026-05-17
1150513,113,2642,宅配通,11,3,1,9.09%,97.33%,100.00%,2026-05-17
1150513,113,2645,長榮航太,9,3,2,22.22%,98.15%,100.00%,2026-05-17
1150513,113,2646,星宇航空,7,3,1,14.29%,95.92%,100.00%,2026-05-17
1150513,113,2701,萬企,5,3,2,40.00%,100.00%,100.00%,2026-05-17
1150513,113,2702,華園,7,4,2,28.57%,89.80%,100.00%,2026-05-17
1150513,113,2704,國賓,15,4,4,26.66%,78.00%,46.67%,2026-05-17
1150513,113,2705,六福,7,4,3,42.86%,95.92%,100.00%,2026-05-17
1150513,113,2706,第一店,5,3,2,40.00%,96.67%,100.00%,2026-05-17
1150513,113,2707,晶華,9,3,3,33.33%,91.11%,55.56%,2026-05-17
1150513,113,2712,遠雄來,7,3,1,14.29%,97.62%,100.00%,2026-05-17
1150513,113,2722,夏都,12,3,6,50.00%,86.67%,100.00%,2026-05-17
1150513,113,2723,美食-KY,7,4,1,14.28%,100.00%,57.14%,2026-05-17
1150513,113,2727,王品,7,4,2,28.57%,89.29%,100.00%,2026-05-17
1150513,113,2731,雄獅,9,3,2,22.22%,100.00%,100.00%,2026-05-17
1150513,113,2739,寒舍,10,4,5,50.00%,90.00%,100.00%,2026-05-17
1150513,113,2748,雲品,8,3,4,50.00%,95.65%,100.00%,2026-05-17
1150513,113,2753,八方雲集,8,4,3,38.00%,98.53%,100.00%,2026-05-17
1150513,113,2762,世界健身-KY,10,4,1,10.00%,90.17%,100.00%,2026-05-17
1150513,113,2801,彰銀,9,3,3,33.33%,99.12%,100.00%,2026-05-17
1150513,113,2812,台中銀,9,4,1,11.11%,94.62%,100.00%,2026-05-17
1150513,113,2816,旺旺保,9,3,2,22.22%,99.15%,100.00%,2026-05-17
1150513,113,2820,華票,9,3,3,33.33%,98.14%,100.00%,2026-05-17
