出表日期,報告年度,公司代號,公司名稱,為改善食品衛生、安全與品質，而針對其從業人員、作業場所、設施衛生管理及其品保制度等方面進行之評估與改進及所影響之百分比,違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規之事件類別與次數,違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規之產品下架次數(次),違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規之下架產品總重量(公噸(t)),經獨立第三方驗證符合國際認證之食品安全管理系統標準之廠房所生產產品之百分比,依法規要求或自願進行產品追溯與追蹤管理之相關產品占所有產品之百分比,依法規要求或自願設置食品安全實驗室之相關支出(仟元),依法規要求或自願設置食品安全實驗室之相關支出占營業收入淨額之百分比,date
1150513,113,9919,康那香,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9921,巨大,0.00%,非食品產業。,0,0.000,0.00%,0.00%,0.000,0.00%,2026-05-17
1150513,113,9924,福興,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9927,泰銘,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9928,中視,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9933,中鼎,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9935,慶豐富,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9937,全國,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9938,百和,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9939,宏全,20.00%,無,0,0.000,100.00%,100.00%,163340.000,1.66%,2026-05-17
1150513,113,9940,信義,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9941,裕融,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9942,茂順,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9943,好樂迪,100.00%,0,0,N/A,N/A,24.86%,601.000,0.02%,2026-05-17
1150513,113,9945,潤泰新,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9958,世紀鋼,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1101,台泥,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1102,亞泥,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1103,嘉泥,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1104,環泥,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1108,幸福,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1109,信大,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1110,東泥,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1201,味全,100.00%,113年未有因違反健康與安全法規、資訊與標示及行銷傳播相關法規，而罰款或違規事件。,0,0.000,100.00%,100.00%,128120.000,1.54%,2026-05-18
1150513,113,1203,味王,100.00%,無,0,0.000,100.00%,1.11%,32800.000,1.47%,2026-05-18
1150513,113,1210,大成,100.00%,無,0,0.000,61.06%,100.00%,50832.299,0.05%,2026-05-18
1150513,113,1213,大飲,100.00%,0,0,0.000,100.00%,100.00%,6805.000,8.00%,2026-05-18
1150513,113,1215,卜蜂,100.00%,113年度無相關事件,0,0.000,90.91%,99.63%,24779.525,0.09%,2026-05-18
1150513,113,1216,統一,100.00%,0,1,5.847,99.98%,100.00%,342720.885,0.67%,2026-05-18
1150513,113,1217,愛之味,100.00%,2024年發生違反行銷廣告與標示共計有2件。,2,0.000,100.00%,100.00%,23921654.000,0.57%,2026-05-18
1150513,113,1218,泰山,100.00%,2024年期間，並無違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規之事件,0,0.000,100.00%,100.00%,31428.000,0.84%,2026-05-18
1150513,113,1219,福壽,100.00%,本公司無違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規之事件類別。,0,0.000,100.00%,100.00%,19989.660,0.26%,2026-05-18
1150513,113,1220,台榮,N/A,0,0,0.000,100.00%,99.79%,3158.000,0.18%,2026-05-18
1150513,113,1225,福懋油,100.00%,無發生違反相關法令之事件,0,0.000,100.00%,100.00%,11659.000,0.12%,2026-05-18
1150513,113,1227,佳格,100.00%,共5件違反「食品安全衛生管理法」第28條第1項及1件違反「食品安全衛生管理法」第22條，已於期限內完成改善及繳納裁罰金共24萬元。,0,0.010,100.00%,100.00%,198913.000,1.23%,2026-05-18
1150513,113,1229,聯華,100.00%,在嚴謹控管下，聯華製粉廠區相關管理作為，均符合《食品安全衛生管理法》、《食品良好衛生規範準則》及《食品衛生標準》等法令規定無發生任何違反衛生主管機關公告或法規之狀況，且無因食品標示及說明不符規範違法之情事。,0,0.000,100.00%,100.00%,35848.000,0.70%,2026-05-18
1150513,113,1231,聯華食,100.00%,"產品健康與安全:0件
產品資訊與標示:1件",0,0.000,100.00%,100.00%,51646.000,0.42%,2026-05-18
1150513,113,1232,大統益,66.67%,113年大統益未有違反健康與安全法規之情事,0,0.000,47.57%,50.68%,14714.000,0.09%,2026-05-18
1150513,113,1233,天仁,43.52%,"一、2024年6月，本公司收到臺北市政府產業發展局來函，指出「優選烏龍茶、精選烏龍茶」包裝，未依農產品生產及驗證管理法之公告方式標示溯源資訊，經查為人為疏失，本公司已深刻檢討，調整生產作業流程避免再犯，並派員全面清點產品包裝標示，不符規定之產品立即下架回收，安排人員進行溯源資訊QR code貼標作業。違反法規：農產品生產及驗證管理法。

二、2024年8月，本公司收到農業部農糧署來函，指出2024年6月5日出口至日本的24公斤烏龍茶含微量加保利農藥殘留，雖符合台灣標準，仍違反日本食品衛生法。該批茶葉在採購檢驗時未檢出問題，但可能因採樣不均造成誤差。公司已檢討並改善抽樣流程，落實相關改善措施。違反法規：日本食品衛生法。

三、2024年12月，本公司收到臺北市政府衛生局來函，指出「普洱半筋半肉牛肉麵」包裝未依規定標示過敏原資訊及牛肉產地。公司已立即下架停售該產品，並於2024年1月4日完成標示修正。對於標示問題，公司已進行內部檢討並加強教育訓練，未來將遵循法規確保標示正確。2025年裁罰金額為3萬元。違反法規：食品安全衛生管理法。

本公司對上述違規事件已深入檢討並改進相關作業流程，確保未來符合食品安全規範，並向員工加強宣導相關法規，降低再犯機率。",2,N/A,43.52%,47.73%,6145.000,0.28%,2026-05-18
1150513,113,1234,黑松,100.00%,無違反有關產品與服務之健康與安全法規及未遵循產品與服務之資訊與標示法規。,0,0.000,100.00%,100.00%,10706.000,0.12%,2026-05-18
1150513,113,1235,興泰,80.00%,0,0,0.000,N/A,N/A,1.000,0.00%,2026-05-18
1150513,113,1236,宏亞,100.00%,無,0,0.000,100.00%,100.00%,7340.000,0.37%,2026-05-18
1150513,113,1256,鮮活果汁-KY,100.00%,無,0,0.000,100.00%,100.00%,18481.000,0.46%,2026-05-18
1150513,113,1303,南亞,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1304,台聚,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1305,華夏,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1308,亞聚,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1309,台達化,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1310,台苯,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1314,中石化,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1315,達新,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1319,東陽,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1321,大洋,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1326,台化,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1338,廣華-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1339,昭輝,100.00%,0,0,0.000,100.00%,100.00%,N/A,N/A,2026-05-18
1150513,113,1340,勝悅-KY,N/A,N/A,N/A,N/A,N/A,N/A,0.000,0.00%,2026-05-18
1150513,113,1342,八貫,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1409,新纖,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1413,宏洲,N/A,本公司為紡織業，非屬食品相關行業,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1414,東和,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1417,嘉裕,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1418,東華,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1419,新紡,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1423,利華,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1432,大魯閣,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1435,中福,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1436,華友聯,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1439,雋揚,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1440,南紡,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1441,大東,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1442,名軒,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1443,立益物流,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1445,大宇,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1449,佳和,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1451,年興,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1455,集盛,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1456,怡華,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1457,宜進,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1459,聯發,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1460,宏遠,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1465,偉全,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1466,聚隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1468,昶和,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1470,大統新創,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1474,弘裕,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1475,業旺,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1504,東元,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1513,中興電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1514,亞力,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1515,力山,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1516,川飛,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1519,華城,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1524,耿鼎,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1526,日馳,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1527,鑽全,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1530,亞崴,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1531,高林股,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1532,勤美,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1533,車王電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1536,和大,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1537,廣隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1538,正峰,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1540,喬福,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1558,伸興,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1568,倉佑,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1582,信錦,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1583,程泰,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1589,永冠-KY,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1597,直得,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1598,岱宇,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1603,華電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1604,聲寶,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1608,華榮,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1609,大亞,0.00%,不適用,0,0.000,0.00%,0.00%,0.000,0.00%,2026-05-18
1150513,113,1611,中電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1612,宏泰,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1614,三洋電,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1616,億泰,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1617,榮星,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1618,合機,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1626,艾美特-KY,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1702,南僑,100.00%,2024年南僑集團無違反食品安全衛生管理相關法規之事件發生,0,0.000,100.00%,100.00%,186473.000,0.79%,2026-05-18
1150513,113,1707,葡萄王,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1708,東鹼,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1709,和益,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1710,東聯,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1711,永光,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1712,興農,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1713,國化,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1714,和桐,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1717,長興,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1718,中纖,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1720,生達,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1721,三晃,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1725,元禎,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1726,永記,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1727,中華化,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1730,花仙子,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1731,美吾華,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1732,毛寶,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1735,日勝化,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1736,喬山,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1737,臺鹽,100.00%, 彩盒標示違規1件,1,0.032,80.00%,100.00%,2664.000,0.84%,2026-05-18
1150513,113,1752,南光,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1760,寶齡富錦,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1762,中化生,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1776,展宇,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1783,和康生,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1786,科妍,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1789,神隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1795,美時,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1802,台玻,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1806,冠軍,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1808,潤隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1809,中釉,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1810,和成,,無,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1903,士紙,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1904,正隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1905,華紙,60.00%,無相關事件,0,0.000,0.00%,100.00%,0.000,0.00%,2026-05-18
1150513,113,1907,永豐餘,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2006,東和鋼鐵,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2009,第一銅,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2010,春源,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2012,春雨,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2013,中鋼構,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2014,中鴻,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2015,豐興,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2017,官田鋼,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2020,美亞,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2023,燁輝,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2025,千興,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2027,大成鋼,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2029,盛餘,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2030,彰源,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2031,新光鋼,0.00%,不適用,0,0.000,0.00%,0.00%,0.000,0.00%,2026-05-18
1150513,113,2034,允強,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2059,川湖,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2062,橋椿,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2069,運錩,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2103,台橡,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2105,正新,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2107,厚生,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2108,南帝,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2114,鑫永銓,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2115,六暉-KY,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2201,裕隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2206,三陽工業,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2208,台船,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2211,長榮鋼,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2227,裕日車,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2228,劍麟,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2231,為升,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2233,宇隆,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2236,百達-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2241,艾姆勒,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2243,宏旭-KY,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2247,汎德永業,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2254,巨鎧精密-創,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2258,鴻華先進-創,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2301,光寶科,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2302,麗正,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2303,聯電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2305,全友,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2308,台達電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2313,華通,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2314,台揚,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2316,楠梓電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2317,鴻海,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2321,東訊,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2327,國巨,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2328,廣宇,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2329,華泰,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2331,精英,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2332,友訊,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2338,光罩,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2340,台亞,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2342,茂矽,0.00%,NA,0,0.000,0.00%,0.00%,0.000,0.00%,2026-05-18
1150513,113,2344,華邦電,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2345,智邦,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2347,聯強,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2348,海悅,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2349,錸德,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2351,順德,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2352,佳世達,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2353,宏碁,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2354,鴻準,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2355,敬鵬,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2360,致茂,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2362,藍天,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2363,矽統,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2364,倫飛,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2365,昆盈,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2367,燿華,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2369,菱生,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2371,大同,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2373,震旦行,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2374,佳能,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2375,凱美,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2376,技嘉,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2377,微星,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2379,瑞昱,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2385,群光,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2387,精元,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2388,威盛,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2390,云辰,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-18
