出表日期,報告年度,公司代號,公司名稱,範疇一排放量(噸CO2e),範疇一資料邊界,範疇一取得驗證,範疇二排放量(噸CO2e),範疇二資料邊界,範疇二取得驗證,範疇三排放量(噸CO2e),範疇三資料邊界,範疇三取得驗證,溫室氣體排放密集度(噸CO2e/單位),date
1150513,113,4562,穎漢,188.6793,已完成母公司,否,698.3726,已完成母公司,否,254.7104,已完成母公司,否,1.6664,2026-05-18
1150513,113,4564,元翎,15078.9152,已完成母公司,否,7028.1644,已完成母公司,否,N/A,N/A,否,50.2207,2026-05-18
1150513,113,4566,時碩工業,409.1355,"已完成母公司,包含子公司時碩科技股份有限公司、時碩科技(無錫)有限公司、時碩科技(西安)有限公司。",是,13341.3870,"已完成母公司,包含子公司時碩科技股份有限公司、時碩科技(無錫)有限公司、時碩科技(西安)有限公司。",是,2894.4979,"已完成母公司,已完成合併財務報表之母子公司,包含子公司時碩科技股份有限公司、時碩科技(無錫)有限公司、時碩科技(西安)有限公司。",是,3.8611,2026-05-18
1150513,113,4569,六方科-KY,504.3050,"已完成母公司,子公司包含主要營運據點之Global-Thaixon Precision Industry Co., Ltd.及Thaixon Tech Co., Ltd.。",是,8541.9890,"已完成母公司,子公司包含主要營運據點之Global-Thaixon Precision Industry Co., Ltd.及Thaixon Tech Co., Ltd.。",是,11732.0160,"已完成母公司,子公司包含主要營運據點之Global-Thaixon Precision Industry Co., Ltd.及Thaixon Tech Co., Ltd.。",是,6.2300,2026-05-18
1150513,113,4571,鈞興-KY,527.8720,已完成合併財務報表之母子公司,否,10437.2330,已完成合併財務報表之母子公司,否,28990.2570,已完成合併財務報表之母子公司,否,3.5811,2026-05-18
1150513,113,4572,駐龍,117.4008,已完成母公司,否,2848.4040,已完成母公司,否,690.0770,已完成母公司,否,3.4000,2026-05-18
1150513,113,4576,大銀微系統,454.7018,已完成合併財務報表之母子公司,是,3559.4385,已完成合併財務報表之母子公司,是,1047.5781,已完成合併財務報表之母子公司,是,1.7811,2026-05-18
1150513,113,4581,光隆精密-KY,269.7500,已完成合併財務報表之母子公司,否,2324.9200,已完成合併財務報表之母子公司,否,N/A,N/A,否,2.3961,2026-05-18
1150513,113,4583,台灣精銳,103.0000,已完成母公司,否,10637.0000,已完成母公司,否,N/A,N/A,否,4.5126,2026-05-18
1150513,113,4588,玖鼎電力,53.2408,已完成母公司,否,353.7856,已完成母公司,否,164.8251,已完成母公司,否,0.3801,2026-05-18
1150513,113,4720,德淵,365.2180,已完成母公司,否,1942.8645,已完成母公司,否,N/A,N/A,否,1.7527,2026-05-18
1150513,113,4722,國精化,8242.0000,已完成母公司,否,6795.0000,已完成母公司,否,24.0000,已完成母公司,否,3.7200,2026-05-18
1150513,113,4736,泰博,21.0018,已完成母公司,否,6025.6415,已完成母公司,否,73.1351,已完成母公司,否,1.6022,2026-05-18
1150513,113,4737,華廣,315.8705,已完成母公司,否,6371.0596,已完成母公司,否,1502.6039,已完成母公司,否,3.7700,2026-05-18
1150513,113,4739,康普,8165.5800,"已完成母公司,天弘化學股份有限公司,恆誼化工股份有限公司",是,16186.6000,"已完成母公司,天弘化學股份有限公司,恆誼化工股份有限公司",是,N/A,N/A,否,6.6600,2026-05-18
1150513,113,4746,台耀,9592.5913,已完成母公司,是,27536.7456,已完成母公司,是,21822.4496,已完成母公司,是,8.0600,2026-05-18
1150513,113,4755,三福化,10757.0696,"已完成母公司,子公司國際日東",否,24205.8501,"已完成母公司,子公司國際日東",否,7767.9947,"已完成母公司,子公司國際日東",否,6.5700,2026-05-18
1150513,113,4763,材料-KY,83128.4700,已完成合併財務報表之母子公司,是,59293.2800,已完成合併財務報表之母子公司,是,82679.8700,已完成合併財務報表之母子公司,是,14.3300,2026-05-18
1150513,113,4764,雙鍵,1533.2246,已完成母公司,否,3139.0980,已完成母公司,否,N/A,N/A,否,1.7289,2026-05-18
1150513,113,4766,南寶,7639.6117,已完成母公司,否,10478.5623,已完成母公司,否,178551.8939,已完成母公司,否,2.6157,2026-05-18
1150513,113,4770,上品,650.4036,已完成母公司,是,6480.0876,已完成母公司,是,1489.8737,已完成母公司,是,1.3300,2026-05-18
1150513,113,4771,望隼,200.5438,已完成母公司,是,6809.7622,已完成母公司,是,1654.9441,已完成母公司,是,3.7013,2026-05-18
1150513,113,4807,日成-KY,192.0000,"1.重要子公司Regal Jewelry Manufacture Co., Ltd. 
2.重要子公司 Regal Plating Co., Ltd.
3.子公司 Regal Precious Metal Innovation Co., Ltd.
",是,2963.0000,"1.重要子公司Regal Jewelry Manufacture Co., Ltd. 
2.重要子公司 Regal Plating Co., Ltd.
3. 子公司 Regal Precious Metal Innovation Co., Ltd.
",是,4152.0000,"1.重要子公司Regal Jewelry Manufacture Co., Ltd. 
2.重要子公司 Regal Plating Co., Ltd.
3.子公司 Regal Precious Metal Innovation Co., Ltd.
",是,0.1780,2026-05-18
1150513,113,4904,遠傳,5518.2602,已完成合併財務報表之母子公司,是,289934.3723,已完成合併財務報表之母子公司,是,342396.9202,已完成合併財務報表之母子公司,是,2.8239,2026-05-18
1150513,113,4906,正文,1896.6300,"台灣總部、正鵬(昆山)廠及越南正文廠
",是,29352.7400,"台灣總部、正鵬(昆山)廠及越南正文廠
",是,8016.0000,台灣總部、正鵬(昆山)廠及越南正文廠,是,1.2200,2026-05-18
1150513,113,4912,聯德控股-KY,582.0200,"1.聯德控股股份有限公司
2.聯德精密材料(中國)股份有限公司
3.聯德電子科技(常熟)有限公司
4.昆山聯德滑軌科技有限公司",否,6119.2400,"1.聯德控股股份有限公司
2.聯德精密材料(中國)股份有限公司
3.聯德電子科技(常熟)有限公司
4.昆山聯德滑軌科技有限公司",否,N/A,N/A,否,1.1600,2026-05-18
1150513,113,4915,致伸,7386.9003,已完成母公司,是,17352.1412,已完成母公司,是,2109981.7146,已完成母公司,是,0.4246,2026-05-18
1150513,113,4916,事欣科,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,4919,新唐,38518.0000,已完成合併財務報表之母子公司,是,85009.0000,已完成合併財務報表之母子公司,是,578604.0000,已完成合併財務報表之母子公司,是,3.8695,2026-05-18
1150513,113,4927,泰鼎-KY,14395.7900,已完成合併財務報表之母子公司,是,152147.8100,已完成合併財務報表之母子公司,是,20516.4700,已完成合併財務報表之母子公司,是,13.7500,2026-05-18
1150513,113,4930,燦星網,3072.0627,已完成合併財務報表之母子公司,否,19614.3786,已完成合併財務報表之母子公司,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,4934,太極,162.4620,母公司與越南子公司,否,7311.5300,母公司與越南子公司,否,N/A,N/A,否,20.3238,2026-05-18
1150513,113,4935,茂林-KY,323.5922,"已完成母公司,Solid State Display Limited、茂林光電科技股份有限公司及銅鑼分公司",是,7876.7424,"已完成母公司,Solid State Display Limited、茂林光電科技股份有限公司及銅鑼分公司",是,18506.3894,"已完成母公司,Solid State Display Limited、茂林光電科技股份有限公司及銅鑼分公司",是,3.8449,2026-05-18
1150513,113,4938,和碩,36513.0873,已完成合併財務報表之母子公司,是,500312.7388,已完成合併財務報表之母子公司,是,6721869.5036,已完成母公司,是,0.6738,2026-05-18
1150513,113,4942,嘉彰,176.2799,已完成母公司,否,1210.3571,已完成母公司,否,200.1488,已完成母公司,否,6.0377,2026-05-18
1150513,113,4943,康控-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,4949,有成精密,145.7800,已完成母公司,否,2165.4000,已完成母公司,否,N/A,N/A,否,2.2185,2026-05-18
1150513,113,4952,凌通,48.5500,已完成母公司,否,635.6300,已完成母公司,否,2.1100,已完成母公司,否,0.2788,2026-05-18
1150513,113,4956,光鋐,397.9000,已完成母公司,否,13826.6600,已完成母公司,否,2.3844,已完成母公司,否,N/A,2026-05-18
1150513,113,4958,臻鼎-KY,109237.0000,已完成合併財務報表之母子公司,是,401904.0000,已完成合併財務報表之母子公司,是,56624.0000,已完成合併財務報表之母子公司,是,2.9800,2026-05-18
1150513,113,4960,誠美材,14504.7501,已完成母公司,否,29334.9120,已完成母公司,否,59591.0716,已完成母公司,否,4.9100,2026-05-18
1150513,113,4961,天鈺,245.3083,已完成母公司,是,1125.2877,已完成母公司,是,112243.7536,已完成母公司,是,0.1400,2026-05-18
1150513,113,4967,十銓,78.1642,已完成母公司,是,938.1942,已完成母公司,是,599.6059,已完成母公司,是,0.0810,2026-05-18
1150513,113,4968,立積,27.0043,已完成母公司,是,538.3440,已完成母公司,是,202.2790,已完成母公司,是,0.1537,2026-05-18
1150513,113,4976,佳凌,702.5320,已完成母公司,否,12032.8530,已完成母公司,否,N/A,N/A,否,11.2790,2026-05-18
1150513,113,4977,眾達-KY,52.1823,已完成合併財務報表之母子公司,否,6566.3617,已完成合併財務報表之母子公司,否,N/A,N/A,否,6.0620,2026-05-18
1150513,113,4989,榮科,177.2051,已完成合併財務報表之母子公司,是,51851.7588,已完成合併財務報表之母子公司,是,23116.7064,已完成合併財務報表之母子公司,是,17.3799,2026-05-18
1150513,113,4994,傳奇,0.0000,已完成合併財務報表之母子公司,否,336.5900,已完成合併財務報表之母子公司,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,4999,鑫禾,150.9711,已完成母公司,是,5437.3084,已完成母公司,是,2432.4649,已完成母公司,是,8.4356,2026-05-18
1150513,113,5007,三星,4386.0000,已完成合併財務報表之母子公司,是,32931.0000,已完成合併財務報表之母子公司,是,191215.0000,已完成母公司,是,5.4725,2026-05-18
1150513,113,5203,訊連,17.5776,已完成合併財務報表之母子公司,是,456.7806,已完成合併財務報表之母子公司,是,317.8387,已完成合併財務報表之母子公司,否,0.3831,2026-05-18
1150513,113,5215,科嘉-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,5222,全訊,16042.5881,個別報表所有廠區,否,2282.7025,個別報表所有廠區,否,N/A,N/A,否,14.0781,2026-05-18
1150513,113,5225,東科-KY,1146.4500,"已完成母公司,EASTECH (不含ScS)",是,11145.2125,"已完成母公司,EASTECH (不含ScS)
",是,34978.0789,"已完成母公司,EASTECH (不含ScS)
",是,0.9908,2026-05-18
1150513,113,5234,達興材料,761.1660,已完成合併財務報表之母子公司,是,6316.7700,已完成合併財務報表之母子公司,是,15575.5070,已完成合併財務報表之母子公司,是,1.7200,2026-05-18
1150513,113,5243,乙盛-KY,5155.3965,已完成合併財務報表之母子公司,是,27104.8681,已完成合併財務報表之母子公司,是,104736.9920,已完成合併財務報表之母子公司,是,2.4637,2026-05-18
1150513,113,5244,弘凱,28.7700,已完成合併財務報表之母子公司,否,3189.2500,已完成合併財務報表之母子公司,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,5258,虹堡,115.3670,已完成合併財務報表之母子公司,是,1309.6420,已完成合併財務報表之母子公司,是,25230.7758,已完成合併財務報表之母子公司,是,0.7113,2026-05-18
1150513,113,5269,祥碩,1.2324,已完成母公司,是,571.0891,已完成母公司,是,17295.8962,已完成母公司,否,0.0708,2026-05-18
1150513,113,5283,禾聯碩,7502.3482,"已完成母公司,聯碩電器股份有限公司及禾雄電器股份有限公司",否,1406.2505,"已完成母公司,聯碩電器股份有限公司及禾雄電器股份有限公司",否,1899.9497,"已完成母公司,聯碩電器股份有限公司及禾雄電器股份有限公司",否,1.3883,2026-05-18
1150513,113,5284,jpp-KY,1229.9300,"Jinpao Soi 11 + 12 廠區
",是,4995.8400,"Jinpao Soi 11 + 12 廠區
",是,12933.6300,"Jinpao Soi 11 + 12 廠區
",是,1.7395,2026-05-18
1150513,113,5285,界霖,222.0112,已完成母公司,是,5106.7717,已完成母公司,是,N/A,N/A,否,2.8269,2026-05-18
1150513,113,5288,豐祥-KY,8541.5118,"已完成母公司,子孫公司BVI、台灣豐祥、美國豐祥、香港豐祥及越南VPIC1",是,27705.7191,"已完成母公司,子孫公司BVI、台灣豐祥、美國豐祥、香港豐祥及越南VPIC1",是,152876.1876,"已完成母公司,子孫公司BVI、台灣豐祥、美國豐祥、香港豐祥及越南VPIC1",是,25.9668,2026-05-18
1150513,113,5292,華懋,55.0000,母公司工廠,否,171.0000,母公司工廠,否,N/A,N/A,否,0.1140,2026-05-18
1150513,113,5306,桂盟,1900.4171,桂盟國際股份有限公司、桂盟企業股份有限公司、凱盟股份有限公司、科恩斯工業股份有限公司、桂盟鏈條(深圳)有限公司、超匯桂盟傳動(天津)有限公司、超匯桂盟傳動(蘇州)有限公司、深圳市科恩斯汽車零配件有限公司、桂盟鏈條(越南)責任有限公司,否,15841.3084,桂盟國際股份有限公司、桂盟企業股份有限公司、凱盟股份有限公司、科恩斯工業股份有限公司、桂盟鏈條(深圳)有限公司、超匯桂盟傳動(天津)有限公司、超匯桂盟傳動(蘇州)有限公司、深圳市科恩斯汽車零配件有限公司、桂盟鏈條(越南)責任有限公司,否,112709.2501,桂盟國際股份有限公司、桂盟企業股份有限公司、凱盟股份有限公司、科恩斯工業股份有限公司、桂盟鏈條(深圳)有限公司、超匯桂盟傳動(天津)有限公司、超匯桂盟傳動(蘇州)有限公司、深圳市科恩斯汽車零配件有限公司、桂盟鏈條(越南)責任有限公司,否,3.2026,2026-05-18
1150513,113,5388,中磊,632.2429,"已完成母公司,母公司（台北總部、竹南製造中心）以及蘇州、菲律賓製造中心",是,20884.6086,"已完成母公司,母公司（台北總部、竹南製造中心）以及蘇州、菲律賓製造中心",是,3967987.0880,"已完成母公司,母公司以及蘇州、菲律賓製造中心",是,0.3789,2026-05-18
1150513,113,5434,崇越,319.8500,已完成母公司,是,792.1200,已完成母公司,是,430084.2500,已完成母公司,是,0.0355,2026-05-18
1150513,113,5469,瀚宇博,1057.0000,已完成母公司,是,19856.8067,已完成母公司,是,40.7650,已完成母公司,是,2.8880,2026-05-18
1150513,113,5471,松翰,N/A,N/A,否,713.0000,已完成母公司,否,N/A,N/A,否,0.2989,2026-05-18
1150513,113,5484,慧友,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,5515,建國,97.9774,建國工程股份有限公司及新北市、台北市、台南市及高雄市等工地，共12處(含總公司及11處工地)。,是,989.8641,建國工程股份有限公司及新北市、台北市、台南市及高雄市等工地，共12處(含總公司及11處工地)。,是,137937.9250,建國工程股份有限公司及新北市、台北市、台南市及高雄市等工地，共12處(含總公司及11處工地)。,是,22.7590,2026-05-18
1150513,113,5519,隆大,9.1100,揭露以本公司為主體，部份資訊涵蓋子公司。,否,702.7900,揭露以本公司為主體，部份資訊涵蓋子公司。,否,N/A,N/A,否,0.1139,2026-05-18
1150513,113,5521,工信,465.1530,已完成母公司,否,1614.8870,已完成母公司,否,N/A,N/A,否,0.3000,2026-05-18
1150513,113,5522,遠雄,77.5706,已完成合併財務報表之母子公司,是,3550.5798,已完成合併財務報表之母子公司,是,243190.5413,已完成合併財務報表之母子公司,是,11.0192,2026-05-18
1150513,113,5525,順天,23.8986,已完成母公司,否,381.6371,已完成母公司,否,91.8031,已完成母公司,否,0.1455,2026-05-18
1150513,113,5531,鄉林,2226.7672,已完成合併財務報表之母子公司,是,8233.1585,已完成合併財務報表之母子公司,是,N/A,N/A,否,2.5462,2026-05-18
1150513,113,5533,皇鼎,N/A,N/A,否,69.1386,"已完成母公司,子公司：建喬營造股份有限公司",否,N/A,N/A,否,0.0309,2026-05-18
1150513,113,5534,長虹,1.5812,已完成母公司,否,17.6167,已完成母公司,否,3.8863,已完成母公司,否,0.0005,2026-05-18
1150513,113,5538,東明-KY,2780.9660,"已完成母公司,已完成合併財務報表之母子公司",是,14858.2000,"已完成母公司,已完成合併財務報表之母子公司",是,1205.0000,已完成母公司,否,1.4063,2026-05-18
1150513,113,5546,永固-KY,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,5607,遠雄港,3102.7601,已完成合併財務報表之母子公司,否,15988.4620,已完成合併財務報表之母子公司,否,11091.6614,已完成合併財務報表之母子公司,否,0.0055,2026-05-18
1150513,113,5608,四維航,16638.1668,"已完成母公司,母公司(辦公室+綠舞1 號)及子孫公司船隊",是,193.8221,"已完成母公司,母公司(辦公室+綠舞1 號)及子孫公司船隊",是,320662.1862,"已完成母公司,母公司(辦公室+綠舞1 號)及子孫公司船隊",是,96.6201,2026-05-18
1150513,113,5706,鳳凰,41.7267,已完成母公司,否,166.6734,已完成母公司,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,5871,中租-KY,4867.5945,已完成合併財務報表之母子公司,是,8266.5100,已完成合併財務報表之母子公司,是,4858258.9612,已完成合併財務報表之母子公司,是,0.1300,2026-05-18
1150513,113,5876,上海商銀,2332.3400,已完成合併財務報表之母子公司,是,12860.0600,已完成合併財務報表之母子公司,是,7853.3718,已完成合併財務報表之母子公司,是,0.1606,2026-05-18
1150513,113,5880,合庫金,2737.6989,已完成合併財務報表之母子公司,是,16078.5106,已完成合併財務報表之母子公司,是,24015926.0821,已完成合併財務報表之母子公司,是,0.2859,2026-05-18
1150513,113,5906,台南-KY,95.4737,已完成合併財務報表之母子公司,否,1025.7120,已完成合併財務報表之母子公司,否,N/A,N/A,否,0.6197,2026-05-18
1150513,113,5907,大洋-KY,N/A,N/A,否,76296.0000,已完成合併財務報表之母子公司,否,N/A,N/A,否,23.5900,2026-05-18
1150513,113,6005,群益證,404.2226,已完成合併財務報表之母子公司,是,5554.2045,已完成合併財務報表之母子公司,是,213573.9005,已完成母公司,是,0.3470,2026-05-18
1150513,113,6024,群益期,42.4096,已完成母公司,是,553.9201,已完成母公司,是,2.2066,已完成母公司,否,0.2471,2026-05-18
1150513,113,6108,競國,199.0000,已完成母公司,是,9713.0000,已完成母公司,是,2283.0000,已完成母公司,是,9.9500,2026-05-18
1150513,113,6112,邁達特,146.4461,已完成合併財務報表之母子公司,是,1834.8365,已完成合併財務報表之母子公司,是,727.6420,已完成合併財務報表之母子公司,是,0.1474,2026-05-18
1150513,113,6115,鎰勝,44.5351,已完成母公司,否,2325.8346,已完成母公司,否,615.5264,已完成母公司,否,0.7564,2026-05-18
1150513,113,6116,彩晶,14900.3928,已完成合併財務報表之母子公司,是,206045.2732,已完成合併財務報表之母子公司,是,139142.9098,已完成合併財務報表之母子公司,是,22.1733,2026-05-18
1150513,113,6117,迎廣,1052.5687,已完成母公司,是,5553.2121,已完成母公司,是,N/A,N/A,否,2.2915,2026-05-18
1150513,113,6120,達運,1704.9184,已完成合併財務報表之母子公司,是,55285.8392,已完成合併財務報表之母子公司,是,10778.1658,已完成合併財務報表之母子公司,是,2.7304,2026-05-18
1150513,113,6128,上福,192.9251,已完成母公司,是,2231.6775,已完成母公司,是,9281.5064,已完成母公司,是,1.5769,2026-05-18
1150513,113,6133,金橋,N/A,N/A,否,N/A,N/A,否,N/A,N/A,否,N/A,2026-05-18
1150513,113,6136,富爾特,N/A,N/A,否,105.8300,已完成母公司,否,N/A,N/A,否,0.2200,2026-05-18
1150513,113,6139,亞翔,355.8511,溫室氣體盤查主要為母公司台灣地區有控制權的汐止 、新竹和台南辦公室，工地為非營運控制權故不納入盤查範疇。,否,356.2760,溫室氣體盤查主要為母公司台灣地區有控制權的汐止 、新竹和台南辦公室，工地為非營運控制權故不納入盤查範疇。,否,N/A,N/A,否,0.0272,2026-05-18
1150513,113,6141,柏承,9141.3952,已完成合併財務報表之母子公司,是,53495.2820,已完成合併財務報表之母子公司,是,4316.3638,已完成合併財務報表之母子公司,是,N/A,2026-05-18
1150513,113,6142,友勁,132.9276,已完成母公司,是,3428.7687,已完成母公司,是,675.3425,已完成母公司,是,3.5786,2026-05-18
1150513,113,6152,百一,790.5000,已完成合併財務報表之母子公司,是,5434.6000,已完成合併財務報表之母子公司,是,488.5527,已完成合併財務報表之母子公司,是,3.0700,2026-05-18
1150513,113,6153,嘉聯益,8312.3435,已完成母公司,是,34083.4164,已完成母公司,是,21282.4074,已完成母公司,是,N/A,2026-05-18
1150513,113,6155,鈞寶,123.2300,已完成母公司,否,5510.5400,已完成母公司,否,N/A,N/A,否,11.3800,2026-05-18
1150513,113,6164,華興,169.0562,"已完成母公司,華能光電科技股份有限公司、肇慶市立得電子有限公司、肇慶市立能電子有限公司",否,3730.1005,"已完成母公司,華能光電科技股份有限公司、肇慶市立得電子有限公司、肇慶市立能電子有限公司",否,55472.3116,"已完成母公司,華能光電科技股份有限公司、肇慶市立得電子有限公司、肇慶市立能電子有限公司",否,4.7414,2026-05-18
1150513,113,6165,浪凡,34.9858,已完成合併財務報表之母子公司,否,139.0000,已完成合併財務報表之母子公司,否,N/A,N/A,否,0.0600,2026-05-18
1150513,113,6166,凌華,690.7780,已完成母公司,是,4778.2040,已完成母公司,是,1037.1400,已完成母公司,是,0.8204,2026-05-18
1150513,113,6168,宏齊,76.6843,已完成母公司,否,8517.4957,已完成母公司,否,5891.8641,已完成母公司,否,4.4032,2026-05-18
1150513,113,6176,瑞儀,2086.2040,母公司、吳江廠區、南京廠區及廣州廠區,是,65322.8224,母公司、吳江廠區、南京廠區及廣州廠區,是,72594.6698,"母公司盤查：員工通勤、與燃料及能源相關活動（未納入範疇1或範疇2）、營運中產生之廢棄物
吳江廠區盤查：上游運輸及配送、商務旅行、購買之商品及勞務、營運中產生之廢棄物
南京廠區盤查：上游運輸及配送、員工通勤、商務旅行、購買之商品及勞務、營運中產生之廢棄物
廣州廠區盤查：上游運輸及配送、下游運輸及配送、員工通勤、商務旅行、購買之商品及勞務、營運中產生之廢棄物",是,1.3055,2026-05-18
1150513,113,6177,達麗,18.1992,本公司以下營運據點：達麗建設事業股份有限公司、寶信營造股份有限公司、後壁田三段工地,否,175.4355,本公司以下營運據點：達麗建設事業股份有限公司、寶信營造股份有限公司、後壁田三段工地,否,16060.3120,本公司以下營運據點：達麗建設事業股份有限公司、寶信營造股份有限公司,否,1.3193,2026-05-18
1150513,113,6183,關貿,44.1306,已完成合併財務報表之母子公司,是,1276.8564,已完成合併財務報表之母子公司,是,593.5608,已完成合併財務報表之母子公司,是,0.5171,2026-05-18
1150513,113,6184,大豐電,156.3457,已完成母公司,是,1353.1698,已完成母公司,是,N/A,N/A,否,1.9855,2026-05-18
1150513,113,6189,豐藝,69.5967,已完成母公司,是,376.0570,已完成母公司,是,266.2713,已完成母公司,是,0.0117,2026-05-18
1150513,113,6191,精成科,7734.7200,已完成合併財務報表之母子公司,是,162331.8800,已完成合併財務報表之母子公司,是,165317.7600,中國廠區,是,7.8442,2026-05-18
1150513,113,6192,巨路,453.1600,已完成母公司,否,783.5000,"已完成母公司,完成台北總部及台灣所屬各分公司盤查",否,N/A,N/A,否,0.1580,2026-05-18
1150513,113,6196,帆宣,1223.3343,已完成合併財務報表之母子公司,是,10096.6725,已完成合併財務報表之母子公司,是,6274.7634,已完成母公司,是,0.1900,2026-05-18
1150513,113,6197,佳必琪,246.7309,"已完成母公司,台北廠、大陸子公司(東莞2廠區、昆山1廠區)、越南子公司(胡志明1廠區、北江1廠區)",是,3414.2978,"已完成母公司,台北廠、大陸子公司(東莞2廠區、昆山1廠區)、越南子公司(胡志明1廠區、北江1廠區)",是,40576.7360,"已完成母公司,台北廠、大陸子公司(東莞2廠區、昆山1廠區)、越南子公司(胡志明1廠區、北江1廠區)",否,0.7469,2026-05-18
1150513,113,6201,亞弘電,70.1815,已完成母公司,是,900.1829,已完成母公司,是,274.0092,已完成母公司,是,0.2950,2026-05-18
1150513,113,6202,盛群,30.9261,盛群總部及台北辦公室,否,1138.6960,盛群總部及台北辦公室,否,N/A,N/A,否,0.4700,2026-05-18
1150513,113,6205,詮欣,31.6967,已完成母公司,是,309.4533,已完成母公司,是,145.9692,已完成母公司,是,0.3463,2026-05-18
1150513,113,6206,飛捷,173.4122,已完成母公司,是,1601.8609,已完成母公司,是,8508.2739,已完成母公司,是,2.5525,2026-05-18
1150513,113,6209,今國光,0.0000,已完成母公司,否,11187.0000,已完成母公司,否,0.0000,已完成母公司,否,N/A,2026-05-18
1150513,113,6213,聯茂,75021.0300,聯茂電子股份有限公司台灣廠及中國廠區(無錫廠、東莞廠、廣州廠及江西廠),是,104936.1300,"聯茂電子股份有限公司台灣廠及中國廠區(無錫廠、東莞廠、廣州廠及江西廠)
",是,909219.0000,聯茂電子股份有限公司台灣廠及中國廠區(無錫廠、東莞廠、廣州廠及江西廠),是,6.1366,2026-05-18
1150513,113,6214,精誠,52.3156,已完成母公司,是,2581.8415,已完成母公司,是,631.3029,已完成母公司,是,0.0838,2026-05-18
1150513,113,6215,和椿,25.3320,已完成母公司,否,436.8460,已完成母公司,否,N/A,N/A,否,0.2375,2026-05-18
1150513,113,6216,居易,60.0210,已完成母公司,否,473.3903,已完成母公司,否,987.8415,已完成母公司,否,1.2909,2026-05-18
1150513,113,6224,聚鼎,239.6055,已完成母公司,是,4701.1433,已完成母公司,是,997.3845,已完成母公司,是,3.0400,2026-05-18
1150513,113,6225,天瀚,10.4000,已完成母公司,否,0.7366,已完成母公司,否,N/A,N/A,否,0.2050,2026-05-18
1150513,113,6226,光鼎,8.4538,"已完成母公司,本公司以下營運據點：光鼎電子股份有限公司",否,82.7484,"已完成母公司,本公司以下營運據點：光鼎電子股份有限公司",否,13346.8081,"已完成母公司,本公司以下營運據點：光鼎電子股份有限公司",否,20.5043,2026-05-18
1150513,113,6230,尼得科超眾,88.4430,已完成母公司,是,1933.9863,已完成母公司,是,14020.2930,已完成母公司,是,2.5903,2026-05-18
1150513,113,6235,華孚,17018.7047,已完成合併財務報表之母子公司,是,50434.0319,已完成合併財務報表之母子公司,是,N/A,N/A,否,11.5683,2026-05-18
1150513,113,6239,力成,7455.9700,已完成母公司,是,339416.9800,已完成母公司,是,263504.0400,已完成母公司,是,7.3300,2026-05-18
1150513,113,6243,迅杰,5.4396,已完成母公司,否,171.6139,已完成母公司,否,196.7714,已完成母公司,否,0.2455,2026-05-18
1150513,113,6257,矽格,340.9890,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),是,72541.1496,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),是,19611.9270,本公司以下營運據點：矽格股份有限公司(中興廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(湖口廠),是,7.2982,2026-05-18
1150513,113,6269,台郡,7915.0731,已完成母公司,是,37189.2929,已完成母公司,是,12930.0416,已完成母公司,是,0.0020,2026-05-18
1150513,113,6271,同欣電,763.6594,已完成合併財務報表之母子公司,是,63860.0185,已完成合併財務報表之母子公司,是,82294.8608,已完成合併財務報表之母子公司,是,N/A,2026-05-18
1150513,113,6277,宏正,960.4839,已完成母公司,是,1940.1773,已完成母公司,是,N/A,N/A,否,0.8270,2026-05-18
1150513,113,6278,台表科,1104.6700,"已完成母公司,子公司-峻凌電子(蘇州)有限公司、峻凌電子(重慶)有限公司",是,60293.3000,"已完成母公司,子公司-峻凌電子(蘇州)有限公司、峻凌電子(重慶)有限公司",是,N/A,N/A,否,1.6100,2026-05-18
1150513,113,6281,全國電,531.1601,已完成母公司,是,16337.8454,已完成母公司,是,N/A,N/A,否,N/A,2026-05-18
1150513,113,6282,康舒,2159.2809,已完成合併財務報表之母子公司,是,34946.4495,已完成合併財務報表之母子公司,是,1458506.5580,"已完成母公司,康舒母公司和滬華主要營運據點均已完成範疇三盤查及查證。新併購的OmniOn和部分海外子公司2024年為首年盤查範疇一+二，尚未盤查範疇三的資訊。",是,1.1707,2026-05-18
1150513,113,6283,淳安,224.2362,已完成合併財務報表之母子公司,是,133.4344,已完成合併財務報表之母子公司,是,477.6320,已完成合併財務報表之母子公司,是,N/A,2026-05-18
