出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,date
1150517,115,1,9933,中鼎,17199079.00,14954414.00,,,2244665.00,,,2244665.00,580769.00,,1663896.00,-1352.00,1662544.00,521286.00,1141258.00,,,1141258.00,283940.00,,1425198.00,892046.00,,249212.00,1167824.00,,257374.00,1.00,2026-05-17
1150517,115,1,9934,成霖,4675859.00,3076378.00,,,1599481.00,,,1599481.00,1383873.00,,215608.00,-36593.00,179015.00,65010.00,114005.00,,,114005.00,132145.00,,246150.00,114005.00,,0.00,246150.00,,0.00,0.28,2026-05-17
1150517,115,1,9935,慶豐富,1207014.00,877653.00,,,329361.00,,,329361.00,200311.00,,129050.00,-3972.00,125078.00,35715.00,89363.00,,,89363.00,68563.00,,157926.00,89363.00,,,157926.00,,,0.51,2026-05-17
1150517,115,1,9937,全國,5403497.00,4682698.00,,,720799.00,,,720799.00,492085.00,,228714.00,24898.00,253612.00,50938.00,202674.00,,,202674.00,-23892.00,,178782.00,202674.00,,0.00,178782.00,,0.00,0.66,2026-05-17
1150517,115,1,9938,百和,4039116.00,2754198.00,,,1284918.00,,,1284918.00,764205.00,,520713.00,-95547.00,425166.00,129637.00,295529.00,,,295529.00,306550.00,,602079.00,260126.00,,35403.00,468315.00,,133764.00,0.87,2026-05-17
1150517,115,1,9939,宏全,6859793.00,5327482.00,,,1532311.00,,,1532311.00,626319.00,,905992.00,-53182.00,852810.00,177064.00,675746.00,,,675746.00,9893.00,,685639.00,664457.00,,11289.00,764769.00,,-79130.00,2.25,2026-05-17
1150517,115,1,9940,信義,2876811.00,2211799.00,,,665012.00,,,665012.00,455519.00,,209493.00,22960.00,232453.00,69452.00,163001.00,,,163001.00,209748.00,,372749.00,159582.00,,3419.00,369330.00,,3419.00,0.22,2026-05-17
1150517,115,1,9941,裕融,9588907.00,5401057.00,,,4187850.00,,,4187850.00,2797684.00,,1390166.00,-8136.00,1382030.00,301331.00,1080699.00,,,1080699.00,209399.00,,1290098.00,1104074.00,,-23375.00,1313473.00,,-23375.00,1.82,2026-05-17
1150517,115,1,9942,茂順,1082513.00,649978.00,,,432535.00,,-829.00,431706.00,166762.00,,264944.00,11766.00,276710.00,92270.00,184440.00,,,184440.00,57805.00,,242245.00,184517.00,,-77.00,242400.00,,-155.00,2.22,2026-05-17
1150517,115,1,9943,好樂迪,630741.00,294984.00,,,335757.00,,,335757.00,215069.00,,120688.00,67866.00,188554.00,28197.00,160357.00,,,160357.00,,,160357.00,158837.00,,1520.00,158837.00,,1520.00,1.88,2026-05-17
1150517,115,1,9944,新麗,704581.00,460560.00,,,244021.00,,,244021.00,145753.00,,98268.00,16547.00,114815.00,40853.00,73962.00,,,73962.00,40139.00,,114101.00,68907.00,,5055.00,111988.00,,2113.00,0.65,2026-05-17
1150517,115,1,9945,潤泰新,8802139.00,6624634.00,,,2177505.00,,,2177505.00,618910.00,,1558595.00,1966323.00,3524918.00,275592.00,3249326.00,,,3249326.00,17166874.00,,20416200.00,2706817.00,,542509.00,20184387.00,,231813.00,0.99,2026-05-17
1150517,115,1,9946,三發地產,2286025.00,1055694.00,,,1230331.00,,,1230331.00,159651.00,,1070680.00,-22098.00,1048582.00,218010.00,830572.00,,,830572.00,-18000.00,,812572.00,830572.00,,,812572.00,,,2.56,2026-05-17
1150517,115,1,9955,佳龍,445902.00,385235.00,,,60667.00,,,60667.00,34436.00,,26231.00,-21197.00,5034.00,0.00,5034.00,,,5034.00,2237.00,,7271.00,5034.00,,0.00,7271.00,,0.00,0.05,2026-05-17
1150517,115,1,9958,世紀鋼,4568125.00,3051932.00,,,1516193.00,,,1516193.00,199411.00,,1316782.00,23717.00,1340499.00,303816.00,1036683.00,,,1036683.00,2157.00,,1038840.00,650007.00,,386676.00,650736.00,,388104.00,2.63,2026-05-17
1150518,115,1,1101,台泥,33168148.00,26959758.00,,,6208390.00,,,6208390.00,3416199.00,,2792191.00,-659456.00,2132735.00,927996.00,1204739.00,,,1204739.00,11050466.00,,12255205.00,718189.00,,486550.00,9579999.00,,2675206.00,0.10,2026-05-18
1150518,115,1,1102,亞泥,14829491.00,12901356.00,,,1928135.00,,,1928135.00,743962.00,,1184173.00,957154.00,2141327.00,350025.00,1791302.00,,,1791302.00,3885773.00,,5677075.00,1887022.00,,-95720.00,5016509.00,,660566.00,0.56,2026-05-18
1150518,115,1,1103,嘉泥,688370.00,542788.00,,,145582.00,,,145582.00,129790.00,,15792.00,52601.00,68393.00,17068.00,51325.00,,,51325.00,-35675.00,,15650.00,51804.00,,-479.00,17445.00,,-1795.00,0.08,2026-05-18
1150518,115,1,1104,環泥,1759047.00,1267401.00,,,491646.00,,,491646.00,205906.00,,285740.00,61620.00,347360.00,56881.00,290479.00,,,290479.00,506823.00,,797302.00,284208.00,,6271.00,791009.00,,6293.00,0.41,2026-05-18
1150518,115,1,1108,幸福,980706.00,822468.00,,,158238.00,,,158238.00,69301.00,-27.00,88910.00,-2779.00,86131.00,17242.00,68889.00,,,68889.00,1763.00,,70652.00,68889.00,,,70652.00,,,0.17,2026-05-18
1150518,115,1,1109,信大,855342.00,802033.00,,,53309.00,,,53309.00,69255.00,,-15946.00,3794.00,-12152.00,3605.00,-15757.00,,,-15757.00,140596.00,,124839.00,4151.00,,-19908.00,97866.00,,26973.00,0.01,2026-05-18
1150518,115,1,1110,東泥,582643.00,499146.00,,,83497.00,,,83497.00,39427.00,,44070.00,-10404.00,33666.00,8657.00,25009.00,,,25009.00,-10537.00,,14472.00,25695.00,,-686.00,15171.00,,-699.00,0.05,2026-05-18
1150518,115,1,1201,味全,5001067.00,3630283.00,,,1370784.00,,,1370784.00,1331240.00,,39544.00,76137.00,115681.00,13929.00,101752.00,,,101752.00,117575.00,,219327.00,101516.00,,236.00,219091.00,,236.00,0.20,2026-05-18
1150518,115,1,1203,味王,1323768.00,867496.00,,,456272.00,0.00,0.00,456272.00,247779.00,,208493.00,40849.00,249342.00,68578.00,180764.00,,,180764.00,-12697.00,,168067.00,116595.00,,64169.00,130731.00,,37336.00,0.49,2026-05-18
1150518,115,1,1210,大成,26901827.00,23117808.00,,,3784019.00,,,3784019.00,2603103.00,,1180916.00,27515.00,1208431.00,239406.00,969025.00,,,969025.00,636706.00,,1605731.00,788702.00,,180323.00,1207386.00,,398345.00,0.94,2026-05-18
1150518,115,1,1213,大飲,77083.00,78626.00,,,-1543.00,,,-1543.00,11003.00,,-12546.00,-7779.00,-20325.00,781.00,-21106.00,,,-21106.00,504.00,,-20602.00,-21106.00,,,-20602.00,,,-0.37,2026-05-18
1150518,115,1,1215,卜蜂,7176319.00,5902856.00,,,1273463.00,,,1273463.00,637013.00,-62887.00,573563.00,-62820.00,510743.00,137571.00,373172.00,,,373172.00,-159525.00,,213647.00,372755.00,,417.00,213230.00,,417.00,1.26,2026-05-18
1150518,115,1,1216,統一,175017371.00,115892133.00,,,59125238.00,,,59125238.00,48872186.00,,10253052.00,3033138.00,13286190.00,3522350.00,9763840.00,,,9763840.00,2995939.00,,12759779.00,6544541.00,,3219299.00,8932866.00,,3826913.00,1.15,2026-05-18
1150518,115,1,1217,愛之味,1166163.00,858865.00,,,307298.00,,,307298.00,285942.00,,21356.00,-78544.00,-57188.00,6806.00,-63994.00,,,-63994.00,-205558.00,,-269552.00,-62857.00,,-1137.00,-264316.00,,-5236.00,-0.13,2026-05-18
1150518,115,1,1218,泰山,2653792.00,2198864.00,,,454928.00,308.00,304.00,454924.00,287451.00,,167473.00,25014.00,192487.00,34861.00,157626.00,,,157626.00,-1599.00,,156027.00,157466.00,,160.00,155867.00,,160.00,0.32,2026-05-18
1150518,115,1,1219,福壽,3634112.00,3336631.00,,-13734.00,283747.00,1280.00,361.00,282828.00,279965.00,,2863.00,6579.00,9442.00,13217.00,-3775.00,,,-3775.00,4091.00,,316.00,36939.00,,-40714.00,40349.00,,-40033.00,0.11,2026-05-18
1150518,115,1,1220,台榮,695415.00,641251.00,,,54164.00,,,54164.00,80905.00,,-26741.00,-4158.00,-30899.00,-6012.00,-24887.00,,,-24887.00,-608.00,,-25495.00,-29267.00,,4380.00,-29484.00,,3989.00,-0.17,2026-05-18
1150518,115,1,1225,福懋油,3261472.00,2970160.00,11919.00,,303231.00,-103.00,,303334.00,158229.00,,145105.00,9627.00,154732.00,28117.00,126615.00,,,126615.00,3116.00,,129731.00,107080.00,,19535.00,110196.00,,19535.00,0.44,2026-05-18
1150518,115,1,1227,佳格,7770446.00,5949148.00,,,1821298.00,,,1821298.00,1287161.00,,534137.00,88082.00,622219.00,141852.00,480367.00,,,480367.00,70258.00,,550625.00,476916.00,,3451.00,545887.00,,4738.00,0.52,2026-05-18
1150518,115,1,1229,聯華,2523137.00,1934812.00,,,588325.00,,,588325.00,344770.00,,243555.00,871639.00,1115194.00,64821.00,1050373.00,,,1050373.00,2853383.00,,3903756.00,980784.00,,69589.00,1796185.00,,2107571.00,0.55,2026-05-18
1150518,115,1,1231,聯華食,3348538.00,2623181.00,,,725357.00,,,725357.00,406776.00,,318581.00,36070.00,354651.00,57607.00,297044.00,,,297044.00,7203.00,,304247.00,297767.00,,-723.00,304450.00,,-203.00,1.00,2026-05-18
1150518,115,1,1232,大統益,5894059.00,5087164.00,,,806895.00,,,806895.00,326864.00,,480031.00,7235.00,487266.00,97456.00,389810.00,,,389810.00,-965.00,,388845.00,372297.00,,17513.00,371332.00,,17513.00,2.33,2026-05-18
1150518,115,1,1233,天仁,568211.00,221165.00,,,347046.00,,,347046.00,310703.00,,36343.00,1994.00,38337.00,7932.00,30405.00,,,30405.00,29147.00,,59552.00,30405.00,,0.00,59482.00,,70.00,0.34,2026-05-18
1150518,115,1,1234,黑松,2328332.00,1770805.00,,,557527.00,,,557527.00,510814.00,,46713.00,114516.00,161229.00,45434.00,115795.00,,,115795.00,6520.00,,122315.00,115795.00,,,122315.00,,,0.29,2026-05-18
1150518,115,1,1235,興泰,58970.00,42135.00,,,16835.00,,,16835.00,12785.00,,4050.00,-125904.00,-121854.00,4040.00,-125894.00,,,-125894.00,10689.00,,-115205.00,-59140.00,,-66754.00,-28448.00,,-86757.00,-0.54,2026-05-18
1150518,115,1,1236,宏亞,545487.00,392256.00,,,153231.00,,,153231.00,128078.00,,25153.00,2025.00,27178.00,7201.00,19977.00,,,19977.00,54698.00,,74675.00,19977.00,,,74675.00,,,0.23,2026-05-18
1150518,115,1,1256,鮮活果汁-KY,1141779.00,794831.00,,,346948.00,,,346948.00,195663.00,,151285.00,22921.00,174206.00,58207.00,115999.00,,,115999.00,111343.00,,227342.00,115743.00,,256.00,226875.00,,467.00,3.24,2026-05-18
1150518,115,1,1301,台塑,41985122.00,40429654.00,,,1555468.00,,,1555468.00,2857312.00,,-1301844.00,4680560.00,3378716.00,110089.00,3268627.00,,,3268627.00,26908885.00,,30177512.00,3268627.00,,,30177512.00,,,0.51,2026-05-18
1150518,115,1,1303,南亞,68596393.00,60407722.00,,,8188671.00,2074.00,,8186597.00,4444764.00,,3741833.00,12338333.00,16080166.00,1405348.00,14674818.00,,,14674818.00,17590918.00,,32265736.00,14254717.00,,420101.00,31660169.00,,605567.00,1.80,2026-05-18
1150518,115,1,1304,台聚,10746648.00,10439615.00,,,307033.00,,,307033.00,936057.00,,-629024.00,-459322.00,-1088346.00,-116686.00,-971660.00,,,-971660.00,557649.00,,-414011.00,-439887.00,,-531773.00,47403.00,,-461414.00,-0.41,2026-05-18
1150518,115,1,1305,華夏,2673905.00,2621262.00,,,52643.00,,,52643.00,228193.00,,-175550.00,7988.00,-167562.00,-32403.00,-135159.00,,,-135159.00,34146.00,,-101013.00,-120414.00,,-14745.00,-86356.00,,-14657.00,-0.21,2026-05-18
1150518,115,1,1307,三芳,2952809.00,1990414.00,,,962395.00,,,962395.00,551831.00,,410564.00,87866.00,498430.00,112390.00,386040.00,,,386040.00,182940.00,,568980.00,386040.00,,,568980.00,,,0.97,2026-05-18
1150518,115,1,1308,亞聚,1301918.00,1228207.00,,,73711.00,,,73711.00,60185.00,,13526.00,-129302.00,-115776.00,4459.00,-120235.00,,,-120235.00,916230.00,,795995.00,-120235.00,,,795995.00,,,-0.20,2026-05-18
1150518,115,1,1309,台達化,3333032.00,3391574.00,,,-58542.00,,,-58542.00,216664.00,,-275206.00,12866.00,-262340.00,-50144.00,-212196.00,,,-212196.00,221244.00,,9048.00,-212196.00,,,9048.00,,,-0.53,2026-05-18
1150518,115,1,1310,台苯,2184647.00,1989335.00,,,195312.00,,,195312.00,39774.00,,155538.00,-620634.00,-465096.00,30541.00,-495637.00,,,-495637.00,436782.00,,-58855.00,-495969.00,,332.00,-59189.00,,334.00,-0.94,2026-05-18
1150518,115,1,1312,國喬,7516970.00,7646791.00,,,-129821.00,,,-129821.00,764164.00,,-893985.00,-467713.00,-1361698.00,-33529.00,-1328169.00,,,-1328169.00,1050377.00,,-277792.00,-1295839.00,,-32330.00,-366554.00,,88762.00,-1.17,2026-05-18
1150518,115,1,1313,聯成,14431164.00,13535009.00,,,896155.00,,,896155.00,700957.00,,195198.00,-22507.00,172691.00,70351.00,102340.00,,,102340.00,-866337.00,,-763997.00,102340.00,,,-763997.00,,,0.08,2026-05-18
1150518,115,1,1314,中石化,4092344.00,4383871.00,,,-291527.00,,,-291527.00,355761.00,,-647288.00,384092.00,-263196.00,25.00,-263221.00,-4083.00,,-267304.00,246452.00,,-20852.00,-263381.00,,-3923.00,-16994.00,,-3858.00,-0.07,2026-05-18
1150518,115,1,1315,達新,400564.00,356517.00,,,44047.00,,,44047.00,84655.00,,-40608.00,63278.00,22670.00,8119.00,14551.00,,,14551.00,394570.00,,409121.00,13937.00,,614.00,407584.00,,1537.00,0.15,2026-05-18
1150518,115,1,1316,上曜,1897267.00,1287224.00,,,610043.00,,,610043.00,554327.00,,55716.00,23767.00,79483.00,38515.00,40968.00,,,40968.00,17367.00,,58335.00,-63701.00,,104669.00,-62204.00,,120539.00,-0.19,2026-05-18
1150518,115,1,1319,東陽,5630744.00,3800450.00,,,1830294.00,,,1830294.00,942803.00,,887491.00,300926.00,1188417.00,246396.00,942021.00,,,942021.00,146346.00,,1088367.00,956054.00,,-14033.00,1089772.00,,-1405.00,1.62,2026-05-18
1150518,115,1,1321,大洋,880894.00,775417.00,,,105477.00,,,105477.00,84594.00,,20883.00,72276.00,93159.00,58043.00,35116.00,,,35116.00,66801.00,,101917.00,35116.00,,,101917.00,,,0.16,2026-05-18
1150518,115,1,1323,永裕,530894.00,431978.00,,,98916.00,,,98916.00,75271.00,,23645.00,14511.00,38156.00,5647.00,32509.00,,,32509.00,62952.00,,95461.00,32509.00,,,95461.00,,,0.36,2026-05-18
1150518,115,1,1324,地球,169793.00,142376.00,,,27417.00,,,27417.00,32678.00,,-5261.00,1604.00,-3657.00,846.00,-4503.00,,,-4503.00,4021.00,,-482.00,-4503.00,,,-482.00,,,-0.06,2026-05-18
1150518,115,1,1325,恆大,57239.00,68693.00,,,-11454.00,,,-11454.00,10339.00,,-21793.00,13325.00,-8468.00,-850.00,-7618.00,,,-7618.00,10308.00,,2690.00,-6822.00,,-796.00,903.00,,1787.00,-0.08,2026-05-18
1150518,115,1,1326,台化,81749811.00,75422038.00,,,6327773.00,,,6327773.00,3207342.00,,3120431.00,4174071.00,7294502.00,759958.00,6534544.00,,,6534544.00,27374243.00,,33908787.00,6245039.00,,289505.00,31288970.00,,2619817.00,1.07,2026-05-18
1150518,115,1,1337,再生-KY,152344.00,165554.00,,,-13210.00,,,-13210.00,85068.00,,-98278.00,-16677.00,-114955.00,,-114955.00,,,-114955.00,106974.00,,-7981.00,-114955.00,,,-7981.00,,,-0.43,2026-05-18
1150518,115,1,1338,廣華-KY,1155491.00,865674.00,,,289817.00,,,289817.00,343976.00,,-54159.00,-23618.00,-77777.00,7770.00,-85547.00,,,-85547.00,146357.00,,60810.00,-93232.00,,7685.00,50653.00,,10157.00,-1.15,2026-05-18
1150518,115,1,1339,昭輝,394676.00,297520.00,,,97156.00,,,97156.00,98195.00,,-1039.00,240329.00,239290.00,15507.00,223783.00,,,223783.00,15510.00,,239293.00,206388.00,,17395.00,219264.00,,20029.00,2.78,2026-05-18
1150518,115,1,1340,勝悅-KY,11435.00,32163.00,,,-20728.00,,,-20728.00,22381.00,,-43109.00,-2531.00,-45640.00,0.00,-45640.00,0.00,,-45640.00,85964.00,,40324.00,-45640.00,,,40324.00,,,-0.30,2026-05-18
1150518,115,1,1341,富林-KY,680910.00,510287.00,,,170623.00,,,170623.00,67456.00,,103167.00,1556.00,104723.00,18948.00,85775.00,,,85775.00,21050.00,,106825.00,85775.00,,,106825.00,,,1.62,2026-05-18
1150518,115,1,1342,八貫,917285.00,667755.00,,,249530.00,,,249530.00,62787.00,,186743.00,16045.00,202788.00,40597.00,162191.00,,,162191.00,,,162191.00,,,,,,,2.08,2026-05-18
1150518,115,1,1402,遠東新,61298588.00,47873266.00,,,13425322.00,,,13425322.00,8851934.00,322993.00,4896381.00,2236472.00,7132853.00,1579509.00,5553344.00,,,5553344.00,2830482.00,,8383826.00,3092903.00,,2460441.00,5748351.00,,2635475.00,0.61,2026-05-18
1150518,115,1,1410,南染,49535.00,33874.00,,,15661.00,,,15661.00,16707.00,,-1046.00,3414.00,2368.00,1966.00,402.00,,,402.00,0.00,,402.00,1801.00,,-1399.00,1801.00,,-1399.00,0.03,2026-05-18
1150518,115,1,1413,宏洲,437912.00,441716.00,,,-3804.00,,,-3804.00,10948.00,,-14752.00,-2219.00,-16971.00,0.00,-16971.00,,,-16971.00,0.00,,-16971.00,,,,,,,-0.13,2026-05-18
1150518,115,1,1414,東和,113452.00,100856.00,,,12596.00,,,12596.00,19629.00,,-7033.00,18410.00,11377.00,382.00,10995.00,,,10995.00,-12233.00,,-1238.00,10995.00,,,-1238.00,,,0.06,2026-05-18
1150518,115,1,1416,廣豐,106290.00,69135.00,,,37155.00,,,37155.00,38327.00,,-1172.00,47435.00,46263.00,10052.00,36211.00,,,36211.00,80951.00,,117162.00,32464.00,,3747.00,113415.00,,3747.00,0.18,2026-05-18
1150518,115,1,1417,嘉裕,73795.00,24480.00,,,49315.00,,,49315.00,51303.00,,-1988.00,-40330.00,-42318.00,,-42318.00,,,-42318.00,37456.00,,-4862.00,-42318.00,,,-4862.00,,,-0.22,2026-05-18
1150518,115,1,1418,東華,648.00,701.00,,,-53.00,,,-53.00,22719.00,,-22772.00,-18128.00,-40900.00,0.00,-40900.00,,,-40900.00,601.00,,-40299.00,-40899.00,,-1.00,-40298.00,,-1.00,-0.75,2026-05-18
1150518,115,1,1419,新紡,1453047.00,1077282.00,,,375765.00,,,375765.00,223104.00,,152661.00,2779666.00,2932327.00,127257.00,2805070.00,,,2805070.00,117494.00,,2922564.00,2805070.00,,,2922564.00,,,9.37,2026-05-18
1150518,115,1,1423,利華,31233.00,23400.00,,,7833.00,,,7833.00,8464.00,,-631.00,18153.00,17522.00,2169.00,15353.00,,,15353.00,14185.00,,29538.00,,,,,,,0.15,2026-05-18
1150518,115,1,1432,大魯閣,198079.00,165389.00,,,32690.00,,,32690.00,85438.00,,-52748.00,-9880.00,-62628.00,0.00,-62628.00,,,-62628.00,-8648.00,,-71276.00,-58165.00,,-4463.00,-66813.00,,-4463.00,-0.54,2026-05-18
1150518,115,1,1434,福懋,6979321.00,6199209.00,,,780112.00,,,780112.00,581449.00,,198663.00,187492.00,386155.00,49552.00,336603.00,,,336603.00,3586162.00,,3922765.00,336603.00,,0.00,3922765.00,,0.00,0.20,2026-05-18
1150518,115,1,1435,中福,1495.00,537.00,,,958.00,,,958.00,10152.00,,-9194.00,-1872.00,-11066.00,0.00,-11066.00,,,-11066.00,958.00,,-10108.00,,,,,,,-0.08,2026-05-18
1150518,115,1,1436,華友聯,72625.00,36879.00,,,35746.00,,,35746.00,47441.00,,-11695.00,-55918.00,-67613.00,-6939.00,-60674.00,,,-60674.00,1872.00,,-58802.00,-60198.00,,-476.00,-58326.00,,-476.00,-0.31,2026-05-18
1150518,115,1,1437,勤益控,173801.00,67065.00,,,106736.00,,,106736.00,24980.00,,81756.00,82365.00,164121.00,25845.00,138276.00,,,138276.00,-31740.00,,106536.00,138012.00,,264.00,106272.00,,264.00,0.68,2026-05-18
1150518,115,1,1438,三地開發,377477.00,228136.00,,,149341.00,0.00,0.00,149341.00,26994.00,,122347.00,-35023.00,87324.00,15498.00,71826.00,,,71826.00,-532.00,,71294.00,,,,,,,0.65,2026-05-18
1150518,115,1,1439,雋揚,75912.00,53048.00,,,22864.00,,,22864.00,17960.00,,4904.00,54832.00,59736.00,1630.00,58106.00,,,58106.00,2420.00,,60526.00,54161.00,,3945.00,56581.00,,3945.00,0.59,2026-05-18
1150518,115,1,1440,南紡,3372657.00,3078389.00,,,294268.00,,,294268.00,423684.00,,-129416.00,64641.00,-64775.00,8778.00,-73553.00,,,-73553.00,588174.00,,514621.00,-78150.00,,4597.00,503826.00,,10795.00,-0.05,2026-05-18
1150518,115,1,1441,大東,289127.00,285026.00,,,4101.00,,,4101.00,36386.00,,-32285.00,-12492.00,-44777.00,0.00,-44777.00,,,-44777.00,6727.00,,-38050.00,-44777.00,,0.00,-38050.00,,0.00,-0.62,2026-05-18
1150518,115,1,1442,名軒,302076.00,151443.00,,,150633.00,,,150633.00,46602.00,,104031.00,1267.00,105298.00,19596.00,85702.00,,,85702.00,77.00,,85779.00,85702.00,,,85779.00,,,0.23,2026-05-18
1150518,115,1,1443,立益物流,225243.00,117817.00,,,107426.00,,,107426.00,26341.00,,81085.00,6633.00,87718.00,14952.00,72766.00,,,72766.00,-107703.00,,-34937.00,70109.00,,2657.00,-14491.00,,-20446.00,0.52,2026-05-18
1150518,115,1,1444,力麗,2121686.00,2005573.00,,,116113.00,533.00,0.00,115580.00,129584.00,,-14004.00,86826.00,72822.00,9996.00,62826.00,2690.00,,65516.00,16918.00,,82434.00,71838.00,,-6322.00,84619.00,,-2185.00,0.07,2026-05-18
1150518,115,1,1445,大宇,171054.00,128895.00,,,42159.00,,,42159.00,38151.00,,4008.00,957.00,4965.00,993.00,3972.00,,,3972.00,11951.00,,15923.00,3972.00,0.00,0.00,15923.00,,,0.03,2026-05-18
1150518,115,1,1446,宏和,180694.00,110036.00,,,70658.00,,,70658.00,30283.00,,40375.00,30562.00,70937.00,2584.00,68353.00,,,68353.00,-969.00,,67384.00,68353.00,,,67384.00,,,0.50,2026-05-18
1150518,115,1,1447,力鵬,8071598.00,7856823.00,,,214775.00,1170.00,1079.00,214684.00,156705.00,,57979.00,49170.00,107149.00,16636.00,90513.00,,,90513.00,29471.00,,119984.00,85545.00,,4968.00,106261.00,,13723.00,0.10,2026-05-18
1150518,115,1,1449,佳和,793579.00,713744.00,,,79835.00,,,79835.00,139933.00,,-60098.00,46142.00,-13956.00,13943.00,-27899.00,,,-27899.00,59117.00,,31218.00,-28630.00,,731.00,30224.00,,994.00,-0.23,2026-05-18
1150518,115,1,1451,年興,1528005.00,1276616.00,,,251389.00,,,251389.00,161317.00,,90072.00,27114.00,117186.00,24897.00,92289.00,,,92289.00,76254.00,,168543.00,92289.00,,,168543.00,,,0.47,2026-05-18
1150518,115,1,1452,宏益,328337.00,317486.00,,,10851.00,,,10851.00,22387.00,,-11536.00,-530.00,-12066.00,-447.00,-11619.00,,,-11619.00,-7454.00,,-19073.00,-11619.00,,,-19073.00,,,-0.09,2026-05-18
1150518,115,1,1453,大將,377.00,136.00,,,241.00,,,241.00,8704.00,,-8463.00,3188.00,-5275.00,,-5275.00,,,-5275.00,,,-5275.00,-5295.00,,20.00,-5295.00,,20.00,-0.05,2026-05-18
1150518,115,1,1454,台富,294179.00,282992.00,,,11187.00,,,11187.00,39672.00,-51.00,-28536.00,5209.00,-23327.00,639.00,-23966.00,,,-23966.00,-7180.00,,-31146.00,-23966.00,,0.00,-31146.00,,0.00,-0.20,2026-05-18
1150518,115,1,1455,集盛,1265739.00,1238835.00,,,26904.00,,,26904.00,72079.00,,-45175.00,13026.00,-32149.00,-5368.00,-26781.00,,,-26781.00,-24627.00,,-51408.00,-26781.00,,,-51408.00,,,-0.05,2026-05-18
1150518,115,1,1456,怡華,218947.00,132068.00,,,86879.00,,,86879.00,32160.00,,54719.00,-94615.00,-39896.00,755.00,-40651.00,,,-40651.00,,,-40651.00,-40651.00,,,-40651.00,,,-0.43,2026-05-18
1150518,115,1,1457,宜進,647286.00,608974.00,,,38312.00,,,38312.00,47096.00,89665.00,80881.00,-19283.00,61598.00,29856.00,31742.00,,,31742.00,-17396.00,,14346.00,46864.00,,-15122.00,27907.00,,-13561.00,0.20,2026-05-18
1150518,115,1,1459,聯發,231160.00,187520.00,,,43640.00,,,43640.00,19335.00,,24305.00,-3314.00,20991.00,11327.00,9664.00,0.00,,9664.00,15988.00,,25652.00,10929.00,,-1265.00,26856.00,,-1204.00,0.03,2026-05-18
1150518,115,1,1460,宏遠,1697865.00,1397693.00,,,300172.00,,,300172.00,288403.00,66.00,11835.00,12428.00,24263.00,10993.00,13270.00,,,13270.00,19710.00,,32980.00,13270.00,,0.00,32980.00,,,0.02,2026-05-18
1150518,115,1,1463,強盛新,62815.00,52098.00,,,10717.00,,,10717.00,16465.00,,-5748.00,8843.00,3095.00,5583.00,-2488.00,,,-2488.00,7731.00,,5243.00,-1586.00,,-902.00,6145.00,,-902.00,-0.01,2026-05-18
1150518,115,1,1464,得力,2987876.00,2363881.00,,,623995.00,,,623995.00,518596.00,-324.00,105075.00,60045.00,165120.00,41031.00,124089.00,,,124089.00,114203.00,,238292.00,128552.00,,-4463.00,232519.00,,5773.00,0.30,2026-05-18
1150518,115,1,1465,偉全,98482.00,96159.00,,,2323.00,,,2323.00,15867.00,,-13544.00,22661.00,9117.00,-18971.00,28088.00,,,28088.00,,,28088.00,,,,,,,0.27,2026-05-18
1150518,115,1,1466,聚隆,547834.00,478561.00,,,69273.00,,,69273.00,60836.00,,8437.00,10580.00,19017.00,-2240.00,21257.00,,,21257.00,3050.00,,24307.00,18530.00,,2727.00,21580.00,,2727.00,0.17,2026-05-18
1150518,115,1,1467,南緯,1182469.00,948815.00,,,233654.00,,,233654.00,227200.00,,6454.00,36730.00,43184.00,15488.00,27696.00,,,27696.00,-4313.00,,23383.00,25429.00,,2267.00,22004.00,,1379.00,0.11,2026-05-18
1150518,115,1,1468,昶和,127625.00,94564.00,,,33061.00,,,33061.00,26203.00,,6858.00,30718.00,37576.00,10255.00,27321.00,,,27321.00,17289.00,,44610.00,27394.00,,-73.00,42379.00,,2231.00,0.17,2026-05-18
1150518,115,1,1470,大統新創,191305.00,139675.00,,,51630.00,,,51630.00,28145.00,-9.00,23476.00,9718.00,33194.00,6523.00,26671.00,,,26671.00,304.00,,26975.00,26671.00,,,26975.00,,,0.31,2026-05-18
1150518,115,1,1471,首利,22014.00,26471.00,,,-4457.00,,,-4457.00,27342.00,,-31799.00,27990.00,-3809.00,0.00,-3809.00,,,-3809.00,1157.00,,-2652.00,-3799.00,,-10.00,-4915.00,,2263.00,-0.03,2026-05-18
