出表日期,資料年月,公司代號,公司名稱,職稱,姓名,選任時持股,目前持股,設質股數,設質股數佔持股比例,內部人關係人目前持股合計,內部人關係人設質股數,內部人關係人設質比例,date
1150515,11504,9963,台電,經理本人,張天瑞,0,2,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,林瑞濱,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,林俊宏,0,1658,0,0.00%,169,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,鍾永結,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,許一女,0,1,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳据湖,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃偉光,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,孫志雄,0,12,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,簡奉順,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,丁家楨,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蕭純育,0,2,0,0.00%,2,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,張簡敏,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳憲能,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃志榮,0,3,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,康哲誠,0,1,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳明裕,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃達義,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,盧景煌,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,李淑芬,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,周芳正,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,張文旗,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,張瑞林,0,10,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃啟祥,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳夢麟,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蕭朝景,0,12,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,徐進福,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,鍾思思,0,16,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃陵育,0,20,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,洪通澤,0,10,0,0.00%,10,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,沈樹禮,0,15,0,0.00%,1152,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,饒祐禎,0,1291,0,0.00%,206,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,胡克鴻,0,13,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,龔良智,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,廖英辰,0,2286,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,呂元中,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳立成,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,洪貴忠,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,顏國俊,0,10,0,0.00%,10,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,張進寬,0,1,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃啟通,0,12,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳世鴻,0,10,0,0.00%,10,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳五和,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,李枝榮,0,5718,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,易序權,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,李鳳春,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,鄔財盛,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳東益,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,曾東釗,0,1,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,柴建業,0,12,0,0.00%,11,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,曾燕文,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,洪崇雄,0,13,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,仇忠銘,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,張銘耀,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳政宏,0,1,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,路奎琛,0,11,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,李志光,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,洪文龍,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,廖瑞鶯,0,0,0,0.00%,10,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,劉百桓,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蘇啟昌,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳永康,0,11,0,0.00%,2,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,王花蘭,0,11,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,朱記民,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,林蒼喬,0,12,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,詹漢魁,0,10,0,0.00%,10,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蔡銘洲,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,簡大舜,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,顧育成,0,17,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,鄭壽福,0,1,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,李建隆,0,11,0,0.00%,1,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳鈞泰,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,趙淑芬,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳秋南,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蔡緒良,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,吳重仁,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,馬偉富,0,11,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳宗華,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳啟賢,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,陳新儒,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,黃彥斌,0,12,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,廖學智,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,劉桂玉,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蔡修竹,0,12,0,0.00%,11,0,0.00%,2026-05-15
1150515,11504,9963,台電,經理本人,蔡慶宏,0,10,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,大股東本人,經濟部,0,56032566507,9900000000,17.66%,0,0,0.00%,2026-05-15
1150515,11504,9963,台電,財務部門主管本人,王姚月,0,2042,0,0.00%,219,0,0.00%,2026-05-15
1150515,11504,9963,台電,會計部門主管本人,湯惠蓮,0,2,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事長本人,國軍退除役官兵輔導委員會,28703703,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事長之法人代表人,孫連勝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,國軍退除役官兵輔導委員會,28703703,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,詹光宇,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,國軍退除役官兵輔導委員會,28703703,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,邱幼惠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,國軍退除役官兵輔導委員會,28703703,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,黃祺嵐,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,國軍退除役官兵輔導委員會,28703703,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,張志強,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,通產企業股份有限公司,7458729,7458729,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,莊鴻文,0,1104,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,殷旺股份有限公司,7460000,7460000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,莊鴻江,0,2208,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,祐珍家投資股份有限公司,6949719,7501284,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,陳國勝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事本人,祐珍家投資股份有限公司,6949719,7501284,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,董事之法人代表人,莊惠美,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,監察人本人,欣欣水泥企業股份有限公司,9543280,9543280,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,監察人之法人代表人,郭先琛,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,監察人本人,吳宗霖,4083233,4083233,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,總經理本人,莊鴻江,0,2208,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,大股東本人,國軍退除役官兵輔導委員會,0,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,大股東本人,欣欣水泥企業股份有限公司,0,9543280,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,財務部門主管本人,國軍退除役官兵輔導委員會,0,28703703,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,財務部門主管之代表人,毛吉成,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,會計部門主管本人,祐珍家投資股份有限公司,0,7501284,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9964,欣泉投資,會計部門主管之代表人,郭鳴,0,110313,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事長本人,陳均輝,2208854,2208854,0,0.00%,400000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,常務董事本人,和江留投資股份有限公司,40000000,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,常務董事之法人代表人,廣田浩平,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,常務董事本人,楊文達,1333451,1263451,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,常務董事本人,呂宗賢,1407500,1407500,0,0.00%,525000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,常務董事本人,吳淑媛,896146,896146,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,和江留投資股份有限公司,0,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事之法人代表人,福永 隆(廣),0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,和江留投資股份有限公司,0,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事之法人代表人,矢島昌明,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,和江留投資股份有限公司,0,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事之法人代表人,廣岡 勝也,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,和江留投資股份有限公司,0,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事之法人代表人,小山 太津(將),0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,和江留投資股份有限公司,0,40000000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事之法人代表人,張美娟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,楊明哲,1860000,1860000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,黃建麟,1060000,1060000,0,0.00%,800000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,黃郭德,1199000,1199000,0,0.00%,801000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,廖德昇,1292058,1292058,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,董事本人,黃  正,1427884,1533884,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,監察人本人,王有任,250000,250000,0,0.00%,50000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,監察人本人,廖德宗,1086786,1086786,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,總經理本人,陳均輝,0,2208854,0,0.00%,400000,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,施曉寧,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,李丕修,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,陳勇誠,212052,212052,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,簡琇惠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,林良奎,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,徐惠玲,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,協理本人,藍敏芬,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,財務部門主管本人,藍敏芬,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9968,華歌爾,會計部門主管本人,藍敏芬,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事長本人,廖仁群,1148560,1148560,0,0.00%,199846,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,常務董事本人,陳信志,380870,295870,0,0.00%,3536000,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,常務董事本人,程久忠,23000,23000,0,0.00%,17000,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,常務董事本人,吳智仁,856341,908341,0,0.00%,161500,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,常務董事本人,邱姿寧,581430,735209,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,吳明志,370215,332215,0,0.00%,189535,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,王豐鎮,1756814,1736814,0,0.00%,698334,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,林如彥,592580,547000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,熊昭琦,1099871,1099871,0,0.00%,27153,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,彭琮舜,92290,92290,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,邱碧月,50000,50000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,王冠堡,1756634,1712634,0,0.00%,184000,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,陳威霖,399834,354834,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,邱文政,230000,120000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,董事本人,林育蕙,600940,400940,0,0.00%,200000,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,監察人本人,鄧永輝,256352,211352,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,監察人本人,蔡正祥,143986,143986,0,0.00%,53560,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,總經理本人,蘇建榮,0,56989,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,財務部門主管本人,李瑞雲,0,8676,0,0.00%,16000,0,0.00%,2026-05-15
1150515,11504,9971,立大開發,會計部門主管本人,黃千祐,0,22000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事長本人,得濬股份有限公司,93060000,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事長之法人代表人,李銘洲,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,副董事長本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,副董事長之法人代表人,廖學邦,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事之法人代表人,鄭伊辰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事之法人代表人,陳定泰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,董事之法人代表人,鄭詠心,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,監察人本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,監察人之法人代表人,王誌毅,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,監察人本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,監察人之法人代表人,廖子睿,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,總經理本人,陳素雯,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,大股東本人,得濬股份有限公司,0,93060000,93060000,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,財務部門主管本人,黃慧琳,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9977,新永安,會計部門主管本人,黃慧琳,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事長本人,長榮航空股份有限公司,114990415,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事長之法人代表人,柯金成,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,長榮航空股份有限公司,0,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,林寶水,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,長榮航空股份有限公司,0,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,戴錦銓,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,長榮航空股份有限公司,0,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,孫嘉明,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,長榮航空股份有限公司,0,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,郭厚利,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,新加坡商新翔集團有限公司,38432625,38432625,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,KOH CHEE BOON,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事本人,新加坡商新翔集團有限公司,0,38432625,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,董事之法人代表人,TAN KOON WOO,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,監察人本人,柯麗卿,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,監察人本人,蔡大煒,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,總經理本人,郭厚利,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,副總經理本人,魏士傑,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,協理本人,徐木分,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,協理本人,呂美玲,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,協理本人,邱秀敏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,協理本人,石立人,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,大股東本人,長榮航空股份有限公司,0,114990415,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,大股東本人,新加坡商新翔集團有限公司,0,38432625,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,財務部門主管本人,邱秀敏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9978,長榮空廚,會計部門主管本人,邱秀敏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事長本人,台固媒體股份有限公司,33940000,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事長之法人代表人,林之晨,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事之法人代表人,張家麒,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事之法人代表人,揭朝華,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事之法人代表人,朱曉幸,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,董事之法人代表人,楊明杰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,監察人本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,監察人之法人代表人,郭乃萍,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,監察人本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,監察人之法人代表人,洪昌哲,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,總經理本人,楊明杰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,大股東本人,台固媒體股份有限公司,0,33940000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9983,永佳樂,會計部門主管本人,吳淑娟,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事長本人,凱擘股份有限公司,119662348,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事長之法人代表人,謝明益,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事本人,凱擘股份有限公司,119662348,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事之法人代表人,李鴻池,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事本人,凱擘股份有限公司,119662348,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事之法人代表人,趙秋美,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事本人,凱擘股份有限公司,119662348,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事之法人代表人,林志燃,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事本人,凱擘股份有限公司,119662348,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,董事之法人代表人,劉中勝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,監察人本人,鄭為庠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,監察人本人,林雅惠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,總經理本人,廖咸隆,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,經理本人,林婉君,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,9984,全聯有線,大股東本人,凱擘股份有限公司,68356678,119662348,119662348,100.00%,0,0,0.00%,2026-05-15
