出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,date
1150514,11504,1714,和桐,化學工業,3183676,2799580,1854057,13.719772251552019,71.71403036691967,10463710,7088106,47.623497729859004,115年4月營收較去年同期增加達50%以上，主係產品銷量、售價皆較去年同期增加。,2026-05-15
1150514,11504,1717,長興,化學工業,4233389,3917069,3746640,8.0754257839216,12.99161381931544,14476425,13807294,4.846213892454235,-,2026-05-15
1150514,11504,1718,中纖,化學工業,4445457,3161766,4265136,40.60044291702801,4.2277901572189025,15867594,15896234,-0.180168460026444,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,2026-05-15
1150514,11504,1720,生達,生技醫療業,677305,570224,652479,18.778760627402566,3.8048734135504745,2328497,2292435,1.5730871322414812,-,2026-05-15
1150514,11504,1721,三晃,化學工業,153252,139148,142359,10.135970333745364,7.651781763007608,546472,647269,-15.5726598987438,-,2026-05-15
1150514,11504,1722,台肥,化學工業,1222432,1373996,1128244,-11.03089091962422,8.34819418494581,4972025,4459759,11.486405431324876,-,2026-05-15
1150514,11504,1723,中碳,化學工業,731327,528456,519047,38.38938341129631,40.89803042884363,2009134,2210837,-9.12337725485868,-,2026-05-15
1150514,11504,1725,元禎,化學工業,1051121,957345,723998,9.795423802286532,45.182859621159174,3250894,2856783,13.795622558661263,-,2026-05-15
1150514,11504,1726,永記,化學工業,950560,1037376,817855,-8.368807452649763,16.225981378117147,3601636,3362130,7.123638883683856,-,2026-05-15
1150514,11504,1727,中華化,化學工業,186542,231340,166448,-19.36457162617792,12.072238777275786,705879,618279,14.168360885619599,-,2026-05-15
1150514,11504,1730,花仙子,化學工業,194229,177226,178738,9.593964768149142,8.66687553849769,845778,845499,0.032998264929940783,-,2026-05-15
1150514,11504,1731,美吾華,生技醫療業,133142,137382,124776,-3.0862849572724227,6.704815028531128,585489,547112,7.014468701106903,本期美髮品牌產品出貨暢旺，營收較去年同期成長6.7%,2026-05-15
