出表日期,年度,季別,公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),date
1150517,115,1,9941,裕融,9588.91,43.67,14.50,14.41,11.27,2026-05-17
1150517,115,1,9942,茂順,1082.51,39.88,24.47,25.56,17.04,2026-05-17
1150517,115,1,9943,好樂迪,630.74,53.23,19.13,29.89,25.42,2026-05-17
1150517,115,1,9944,新麗,704.58,34.63,13.95,16.30,10.50,2026-05-17
1150517,115,1,9945,潤泰新,8802.14,24.74,17.71,40.05,36.92,2026-05-17
1150517,115,1,9946,三發地產,2286.03,53.82,46.84,45.87,36.33,2026-05-17
1150517,115,1,9955,佳龍,445.90,13.61,5.88,1.13,1.13,2026-05-17
1150517,115,1,9958,世紀鋼,4568.13,33.19,28.83,29.34,22.69,2026-05-17
1150517,115,1,1101,台泥,33168.15,18.72,8.42,6.43,3.63,2026-05-17
1150517,115,1,1102,亞泥,14829.49,13.00,7.99,14.44,12.08,2026-05-17
1150517,115,1,1103,嘉泥,688.37,21.15,2.29,9.94,7.46,2026-05-17
1150517,115,1,1104,環泥,1759.05,27.95,16.24,19.75,16.51,2026-05-17
1150517,115,1,1108,幸福,980.71,16.14,9.07,8.78,7.02,2026-05-17
1150517,115,1,1109,信大,855.34,6.23,-1.86,-1.42,-1.84,2026-05-17
1150517,115,1,1110,東泥,582.64,14.33,7.56,5.78,4.29,2026-05-17
1150517,115,1,1201,味全,5001.07,27.41,0.79,2.31,2.03,2026-05-17
1150517,115,1,1203,味王,1323.77,34.47,15.75,18.84,13.66,2026-05-17
1150517,115,1,1210,大成,26901.83,14.07,4.39,4.49,3.60,2026-05-17
1150517,115,1,1213,大飲,77.08,-2.00,-16.28,-26.37,-27.38,2026-05-17
1150517,115,1,1215,卜蜂,7176.32,17.75,7.99,7.12,5.20,2026-05-17
1150517,115,1,1216,統一,175017.37,33.78,5.86,7.59,5.58,2026-05-17
1150517,115,1,1217,愛之味,1166.16,26.35,1.83,-4.90,-5.49,2026-05-17
1150517,115,1,1218,泰山,2653.79,17.14,6.31,7.25,5.94,2026-05-17
1150517,115,1,1219,福壽,3634.11,7.78,0.08,0.26,-0.10,2026-05-17
1150517,115,1,1220,台榮,695.42,7.79,-3.85,-4.44,-3.58,2026-05-17
1150517,115,1,1225,福懋油,3261.47,9.30,4.45,4.74,3.88,2026-05-17
1150517,115,1,1227,佳格,7770.45,23.44,6.87,8.01,6.18,2026-05-17
1150517,115,1,1229,聯華,2523.14,23.32,9.65,44.20,41.63,2026-05-17
1150517,115,1,1231,聯華食,3348.54,21.66,9.51,10.59,8.87,2026-05-17
1150517,115,1,1232,大統益,5894.06,13.69,8.14,8.27,6.61,2026-05-17
1150517,115,1,1233,天仁,568.21,61.08,6.40,6.75,5.35,2026-05-17
1150517,115,1,1234,黑松,2328.33,23.95,2.01,6.92,4.97,2026-05-17
1150517,115,1,1235,興泰,58.97,28.55,6.87,-206.64,-213.49,2026-05-17
1150517,115,1,1236,宏亞,545.49,28.09,4.61,4.98,3.66,2026-05-17
1150517,115,1,1256,鮮活果汁-KY,1141.78,30.39,13.25,15.26,10.16,2026-05-17
1150517,115,1,1301,台塑,41985.12,3.70,-3.10,8.05,7.79,2026-05-17
1150517,115,1,1303,南亞,68596.39,11.93,5.45,23.44,21.39,2026-05-17
1150517,115,1,1304,台聚,10746.65,2.86,-5.85,-10.13,-9.04,2026-05-17
1150517,115,1,1305,華夏,2673.91,1.97,-6.57,-6.27,-5.05,2026-05-17
1150517,115,1,1307,三芳,2952.81,32.59,13.90,16.88,13.07,2026-05-17
1150517,115,1,1308,亞聚,1301.92,5.66,1.04,-8.89,-9.24,2026-05-17
1150517,115,1,1309,台達化,3333.03,-1.76,-8.26,-7.87,-6.37,2026-05-17
1150517,115,1,1310,台苯,2184.65,8.94,7.12,-21.29,-22.69,2026-05-17
1150517,115,1,1312,國喬,7516.97,-1.73,-11.89,-18.11,-17.67,2026-05-17
1150517,115,1,1313,聯成,14431.16,6.21,1.35,1.20,0.71,2026-05-17
1150517,115,1,1314,中石化,4092.34,-7.12,-15.82,-6.43,-6.53,2026-05-17
1150517,115,1,1315,達新,400.56,11.00,-10.14,5.66,3.63,2026-05-17
1150517,115,1,1316,上曜,1897.27,32.15,2.94,4.19,2.16,2026-05-17
1150517,115,1,1319,東陽,5630.74,32.51,15.76,21.11,16.73,2026-05-17
1150517,115,1,1321,大洋,880.89,11.97,2.37,10.58,3.99,2026-05-17
1150517,115,1,1323,永裕,530.89,18.63,4.45,7.19,6.12,2026-05-17
1150517,115,1,1324,地球,169.79,16.15,-3.10,-2.15,-2.65,2026-05-17
1150517,115,1,1325,恆大,57.24,-20.01,-38.07,-14.79,-13.31,2026-05-17
1150517,115,1,1326,台化,81749.81,7.74,3.82,8.92,7.99,2026-05-17
1150517,115,1,1337,再生-KY,152.34,-8.67,-64.51,-75.46,-75.46,2026-05-17
1150517,115,1,1338,廣華-KY,1155.49,25.08,-4.69,-6.73,-7.40,2026-05-17
1150517,115,1,1339,昭輝,394.68,24.62,-0.26,60.63,56.70,2026-05-17
1150517,115,1,1340,勝悅-KY,11.44,-181.27,-376.99,-399.13,-399.13,2026-05-17
1150517,115,1,1341,富林-KY,680.91,25.06,15.15,15.38,12.60,2026-05-17
1150517,115,1,1342,八貫,917.29,27.20,20.36,22.11,17.68,2026-05-17
1150517,115,1,1402,遠東新,61298.59,21.90,7.99,11.64,9.06,2026-05-17
1150517,115,1,1410,南染,49.54,31.62,-2.11,4.78,0.81,2026-05-17
1150517,115,1,1413,宏洲,437.91,-0.87,-3.37,-3.88,-3.88,2026-05-17
1150517,115,1,1414,東和,113.45,11.10,-6.20,10.03,9.69,2026-05-17
1150517,115,1,1416,廣豐,106.29,34.96,-1.10,43.53,34.07,2026-05-17
1150517,115,1,1417,嘉裕,73.80,66.83,-2.69,-57.35,-57.35,2026-05-17
1150517,115,1,1418,東華,0.65,-8.18,-3514.20,-6311.73,-6311.73,2026-05-17
1150517,115,1,1419,新紡,1453.05,25.86,10.51,201.81,193.05,2026-05-17
1150517,115,1,1423,利華,31.23,25.08,-2.02,56.10,49.16,2026-05-17
1150517,115,1,1432,大魯閣,198.08,16.50,-26.63,-31.62,-31.62,2026-05-17
1150517,115,1,1434,福懋,6979.32,11.18,2.85,5.53,4.82,2026-05-17
1150517,115,1,1435,中福,1.50,64.08,-614.98,-740.20,-740.20,2026-05-17
1150517,115,1,1436,華友聯,72.63,49.22,-16.10,-93.10,-83.54,2026-05-17
1150517,115,1,1437,勤益控,173.80,61.41,47.04,94.43,79.56,2026-05-17
1150517,115,1,1438,三地開發,377.48,39.56,32.41,23.13,19.03,2026-05-17
1150517,115,1,1439,雋揚,75.91,30.12,6.46,78.69,76.54,2026-05-17
1150517,115,1,1440,南紡,3372.66,8.73,-3.84,-1.92,-2.18,2026-05-17
1150517,115,1,1441,大東,289.13,1.42,-11.17,-15.49,-15.49,2026-05-17
1150517,115,1,1442,名軒,302.08,49.87,34.44,34.86,28.37,2026-05-17
1150517,115,1,1443,立益物流,225.24,47.69,36.00,38.94,32.31,2026-05-17
1150517,115,1,1444,力麗,2121.69,5.45,-0.66,3.43,3.09,2026-05-17
1150517,115,1,1445,大宇,171.05,24.65,2.34,2.90,2.32,2026-05-17
1150517,115,1,1446,宏和,180.69,39.10,22.34,39.26,37.83,2026-05-17
1150517,115,1,1447,力鵬,8071.60,2.66,0.72,1.33,1.12,2026-05-17
1150517,115,1,1449,佳和,793.58,10.06,-7.57,-1.76,-3.52,2026-05-17
1150517,115,1,1451,年興,1528.01,16.45,5.89,7.67,6.04,2026-05-17
1150517,115,1,1452,宏益,328.34,3.30,-3.51,-3.67,-3.54,2026-05-17
1150517,115,1,1453,大將,0.38,63.93,-2244.83,-1399.20,-1399.20,2026-05-17
1150517,115,1,1454,台富,294.18,3.80,-9.70,-7.93,-8.15,2026-05-17
1150517,115,1,1455,集盛,1265.74,2.13,-3.57,-2.54,-2.12,2026-05-17
1150517,115,1,1456,怡華,218.95,39.68,24.99,-18.22,-18.57,2026-05-17
1150517,115,1,1457,宜進,647.29,5.92,12.50,9.52,4.90,2026-05-17
1150517,115,1,1459,聯發,231.16,18.88,10.51,9.08,4.18,2026-05-17
1150517,115,1,1460,宏遠,1697.87,17.68,0.70,1.43,0.78,2026-05-17
1150517,115,1,1463,強盛新,62.82,17.06,-9.15,4.93,-3.96,2026-05-17
1150517,115,1,1464,得力,2987.88,20.88,3.52,5.53,4.15,2026-05-17
1150517,115,1,1465,偉全,98.48,2.36,-13.75,9.26,28.52,2026-05-17
1150517,115,1,1466,聚隆,547.83,12.64,1.54,3.47,3.88,2026-05-17
1150517,115,1,1467,南緯,1182.47,19.76,0.55,3.65,2.34,2026-05-17
1150517,115,1,1468,昶和,127.63,25.90,5.37,29.44,21.41,2026-05-17
1150517,115,1,1470,大統新創,191.31,26.99,12.27,17.35,13.94,2026-05-17
1150517,115,1,1471,首利,22.01,-20.25,-144.45,-17.30,-17.30,2026-05-17
1150517,115,1,1472,三洋實業,914.32,14.67,11.64,12.02,10.23,2026-05-17
1150517,115,1,1473,台南,1959.15,18.38,5.27,6.26,5.12,2026-05-17
1150517,115,1,1474,弘裕,691.03,10.90,-0.76,1.45,1.45,2026-05-17
1150517,115,1,1475,業旺,347.97,17.89,12.19,20.82,16.64,2026-05-17
1150517,115,1,1476,儒鴻,9621.07,32.17,22.81,23.81,19.07,2026-05-17
1150517,115,1,1477,聚陽,8896.99,26.14,15.48,15.25,12.11,2026-05-17
1150517,115,1,1503,士電,11558.78,23.77,16.05,16.67,13.11,2026-05-17
1150517,115,1,1504,東元,14235.19,23.48,8.28,11.11,8.70,2026-05-17
1150517,115,1,1506,正道,290.13,17.44,2.13,2.31,1.83,2026-05-17
1150517,115,1,1512,瑞利,321.11,31.80,-4.71,2.64,2.64,2026-05-17
1150517,115,1,1513,中興電,6490.64,25.98,18.54,18.77,14.79,2026-05-17
1150517,115,1,1514,亞力,2526.34,17.57,8.36,9.79,7.93,2026-05-17
1150517,115,1,1515,力山,1050.35,14.74,-0.43,1.41,1.10,2026-05-17
1150517,115,1,1516,川飛,26.22,6.11,-8.83,-7.97,-7.96,2026-05-17
1150517,115,1,1517,利奇,438.19,1.13,-19.59,-11.55,-8.39,2026-05-17
1150517,115,1,1519,華城,4756.52,43.61,21.20,28.06,21.36,2026-05-17
1150517,115,1,1521,大億,1003.76,15.05,3.19,4.17,3.32,2026-05-17
1150517,115,1,1522,堤維西,6675.15,15.47,-1.21,-0.63,-0.37,2026-05-17
1150517,115,1,1524,耿鼎,562.18,30.28,16.63,19.41,15.47,2026-05-17
1150517,115,1,1525,江申,281.74,14.43,1.04,16.40,-21.25,2026-05-17
1150517,115,1,1526,日馳,161.97,12.58,-19.51,-19.87,-16.38,2026-05-17
1150517,115,1,1527,鑽全,629.39,18.41,3.85,8.86,7.09,2026-05-17
1150517,115,1,1528,恩德,712.10,30.47,-5.06,-2.35,-4.12,2026-05-17
1150517,115,1,1529,樂事綠能,248.51,16.08,9.86,12.62,11.47,2026-05-17
1150517,115,1,1530,亞崴,444.81,12.80,-3.53,3.58,3.20,2026-05-17
1150517,115,1,1531,高林股,347.49,14.69,-6.51,1.57,1.55,2026-05-17
1150517,115,1,1532,勤美,3204.04,21.60,1.48,-0.61,-0.73,2026-05-17
1150517,115,1,1533,車王電,1288.27,27.81,7.12,9.08,10.58,2026-05-17
1150517,115,1,1535,中宇,2203.31,11.65,5.18,5.60,4.32,2026-05-17
1150517,115,1,1536,和大,1193.41,6.52,-13.51,-14.22,-12.43,2026-05-17
1150517,115,1,1537,廣隆,1714.00,20.29,11.36,13.64,10.08,2026-05-17
1150517,115,1,1538,正峰,10.37,15.69,-159.14,-344.52,-344.52,2026-05-17
1150517,115,1,1539,巨庭,241.98,8.51,-0.69,2.77,2.21,2026-05-17
1150517,115,1,1540,喬福,86.23,24.28,7.95,39.56,31.41,2026-05-17
1150517,115,1,1541,錩泰,598.81,18.74,2.48,6.26,6.33,2026-05-17
1150517,115,1,1558,伸興,1926.18,24.20,6.00,9.91,7.97,2026-05-17
1150517,115,1,1560,中砂,2293.23,35.00,19.38,23.20,19.28,2026-05-17
1150517,115,1,1563,巧新,1871.94,22.01,8.72,8.73,6.98,2026-05-17
1150517,115,1,1568,倉佑,250.31,37.00,19.74,25.60,21.14,2026-05-17
1150517,115,1,1582,信錦,2115.34,19.97,5.27,4.16,2.61,2026-05-17
1150517,115,1,1583,程泰,932.42,18.03,-4.88,3.24,3.02,2026-05-17
1150517,115,1,1587,吉茂,754.07,16.81,2.96,0.32,0.42,2026-05-17
1150517,115,1,1590,亞德客-KY,10013.50,47.97,33.20,34.19,26.67,2026-05-17
1150517,115,1,1597,直得,334.40,41.76,13.25,15.58,11.34,2026-05-17
1150517,115,1,1598,岱宇,1638.27,42.12,3.50,3.91,2.11,2026-05-17
1150517,115,1,1603,華電,1304.28,8.83,5.51,5.22,3.50,2026-05-17
1150517,115,1,1604,聲寶,2372.91,20.15,6.43,9.45,8.10,2026-05-17
1150517,115,1,1605,華新,41070.35,7.77,1.33,9.89,8.52,2026-05-17
1150517,115,1,1608,華榮,3453.12,14.01,12.15,7.84,5.88,2026-05-17
1150517,115,1,1609,大亞,8341.07,18.91,14.08,9.74,7.24,2026-05-17
1150517,115,1,1611,中電,252.47,38.27,12.59,17.51,16.73,2026-05-17
1150517,115,1,1612,宏泰,1919.33,17.40,14.25,16.62,13.58,2026-05-17
1150517,115,1,1614,三洋電,1262.26,18.47,2.76,12.09,9.73,2026-05-17
1150517,115,1,1615,大山,1317.76,23.41,19.03,18.92,14.02,2026-05-17
1150517,115,1,1616,億泰,1302.89,9.86,5.40,5.09,4.11,2026-05-17
1150517,115,1,1617,榮星,911.16,8.27,1.54,1.81,1.40,2026-05-17
1150517,115,1,1618,合機,1166.17,33.74,30.16,32.41,25.92,2026-05-17
1150517,115,1,1623,大東電,1862.34,21.93,19.75,18.75,15.04,2026-05-17
1150517,115,1,1626,艾美特-KY,1835.22,13.32,-7.75,-10.72,-9.10,2026-05-17
1150517,115,1,1702,南僑,5815.36,24.11,1.17,2.40,1.57,2026-05-17
1150517,115,1,1707,葡萄王,2277.96,69.70,14.72,15.96,12.58,2026-05-17
1150517,115,1,1708,東鹼,1553.62,30.57,16.67,21.95,17.87,2026-05-17
1150517,115,1,1709,和益,2424.47,20.33,13.22,14.22,10.92,2026-05-17
1150517,115,1,1710,東聯,5345.83,1.66,-3.30,-4.10,-3.95,2026-05-17
1150517,115,1,1711,永光,2045.45,21.52,1.83,3.11,2.43,2026-05-17
1150517,115,1,1712,興農,4795.23,30.67,7.64,7.95,5.95,2026-05-17
1150517,115,1,1713,國化,112.43,10.27,-10.81,182.88,182.88,2026-05-17
1150517,115,1,1714,和桐,7139.55,11.24,6.87,7.50,5.66,2026-05-17
1150517,115,1,1717,長興,10243.04,22.16,5.22,6.07,4.20,2026-05-17
1150517,115,1,1720,生達,1651.88,43.62,20.80,22.72,18.08,2026-05-17
1150517,115,1,1721,三晃,393.22,-5.63,-16.17,-16.23,-16.75,2026-05-17
1150517,115,1,1722,台肥,3750.16,6.99,-1.30,6.03,4.92,2026-05-17
1150517,115,1,1723,中碳,1277.81,25.02,14.18,16.99,14.00,2026-05-17
1150517,115,1,1725,元禎,2199.77,4.81,2.16,2.61,1.89,2026-05-17
1150517,115,1,1726,永記,2651.08,29.03,14.08,15.09,12.38,2026-05-17
1150517,115,1,1727,中華化,519.34,17.95,8.31,7.91,6.91,2026-05-17
1150517,115,1,1730,花仙子,651.55,50.73,17.40,20.57,15.77,2026-05-17
1150517,115,1,1731,美吾華,452.35,62.29,16.53,16.30,12.77,2026-05-17
1150517,115,1,1732,毛寶,170.50,41.83,8.13,10.17,8.83,2026-05-17
1150517,115,1,1733,五鼎,519.72,33.80,16.78,16.72,15.66,2026-05-17
1150517,115,1,1734,杏輝,826.63,43.85,11.04,10.71,8.26,2026-05-17
1150517,115,1,1735,日勝化,599.71,19.26,4.86,4.60,3.28,2026-05-17
1150517,115,1,1736,喬山,11791.95,51.33,-0.78,0.34,0.20,2026-05-17
1150517,115,1,1737,臺鹽,789.50,40.40,15.39,15.10,11.96,2026-05-17
1150517,115,1,1752,南光,529.63,35.40,13.36,8.54,6.05,2026-05-17
1150517,115,1,1760,寶齡富錦,519.29,51.87,16.03,15.52,9.96,2026-05-17
1150517,115,1,1762,中化生,361.23,41.69,22.04,28.22,25.08,2026-05-17
1150517,115,1,1773,勝一,3044.32,37.55,23.35,24.94,19.90,2026-05-17
1150517,115,1,1776,展宇,275.33,23.08,9.82,10.93,8.32,2026-05-17
1150517,115,1,1783,和康生,190.87,70.50,30.60,35.97,27.66,2026-05-17
1150517,115,1,1786,科妍,205.32,70.72,10.37,17.38,10.69,2026-05-17
1150517,115,1,1789,神隆,659.71,33.58,1.29,2.93,2.51,2026-05-17
1150517,115,1,1795,美時,8644.41,50.73,22.66,8.40,6.56,2026-05-17
1150517,115,1,1802,台玻,10244.19,19.23,7.88,6.44,5.71,2026-05-17
1150517,115,1,1805,寶徠,103.69,35.31,18.83,19.10,17.71,2026-05-17
1150517,115,1,1806,冠軍,663.91,16.13,-6.44,-7.13,-5.87,2026-05-17
1150517,115,1,1808,潤隆,5392.22,27.35,22.80,21.39,17.47,2026-05-17
1150517,115,1,1809,中釉,592.29,19.37,-0.04,0.57,-0.07,2026-05-17
1150517,115,1,1810,和成,1034.85,17.36,-19.13,117.39,105.72,2026-05-17
1150517,115,1,1817,凱撒衛,611.53,38.82,19.22,19.02,14.46,2026-05-17
1150517,115,1,1903,士紙,39.19,65.99,-21.53,-48.04,-48.43,2026-05-17
1150517,115,1,1904,正隆,10422.21,20.63,6.68,6.49,5.99,2026-05-17
1150517,115,1,1905,華紙,4394.31,5.24,-4.89,-4.02,-4.03,2026-05-17
1150517,115,1,1906,寶隆,824.07,8.01,2.10,-0.52,-0.50,2026-05-17
1150517,115,1,1907,永豐餘,17964.36,13.50,-0.43,2.52,1.43,2026-05-17
1150517,115,1,1909,榮成,10760.22,10.31,0.15,0.27,-0.28,2026-05-17
1150517,115,1,2002,中鋼,79161.89,3.33,-0.78,-1.22,-2.35,2026-05-17
1150517,115,1,2006,東和鋼鐵,13602.39,14.74,10.22,11.18,8.96,2026-05-17
1150517,115,1,2007,燁興,1050.59,-8.42,-13.40,-21.48,-22.96,2026-05-17
1150517,115,1,2008,高興昌,349.98,17.22,9.79,7.38,6.84,2026-05-17
1150517,115,1,2009,第一銅,799.07,11.23,9.27,9.60,9.60,2026-05-17
1150517,115,1,2010,春源,6434.87,10.61,7.21,7.35,5.81,2026-05-17
1150517,115,1,2012,春雨,1798.92,11.33,0.01,-0.12,-1.55,2026-05-17
1150517,115,1,2013,中鋼構,4623.92,4.88,2.95,3.43,2.87,2026-05-17
1150517,115,1,2014,中鴻,4514.13,-0.95,-2.98,-3.26,-3.26,2026-05-17
1150517,115,1,2015,豐興,6404.57,12.81,9.20,10.13,8.21,2026-05-17
1150517,115,1,2017,官田鋼,670.62,2.64,-11.59,-11.24,-12.60,2026-05-17
1150517,115,1,2020,美亞,1019.55,22.00,14.77,14.18,10.51,2026-05-17
1150517,115,1,2022,聚亨,3459.61,6.34,-0.01,-0.16,-0.65,2026-05-17
1150517,115,1,2023,燁輝,16315.40,8.54,0.53,-4.68,-5.14,2026-05-17
1150517,115,1,2024,志聯,233.43,8.37,2.42,6.69,6.69,2026-05-17
1150517,115,1,2025,千興,378.79,22.21,18.91,21.46,21.46,2026-05-17
1150517,115,1,2027,大成鋼,31174.33,27.32,18.07,15.13,11.27,2026-05-17
1150517,115,1,2028,威致,2350.26,5.05,2.93,2.56,2.06,2026-05-17
1150517,115,1,2029,盛餘,3111.79,14.15,4.67,5.58,4.52,2026-05-17
1150517,115,1,2030,彰源,2637.28,15.07,7.91,8.04,6.39,2026-05-17
1150517,115,1,2031,新光鋼,4589.07,12.37,9.32,3.20,1.74,2026-05-17
1150517,115,1,2032,新鋼,783.72,11.90,7.77,9.77,8.17,2026-05-17
1150517,115,1,2033,佳大,175.52,15.54,4.92,5.32,4.25,2026-05-17
1150517,115,1,2034,允強,2833.55,8.41,1.27,-0.48,0.06,2026-05-17
1150517,115,1,2038,海光,1937.50,1.90,-0.47,1.40,1.38,2026-05-17
1150517,115,1,2049,上銀,6379.29,31.94,9.88,11.27,8.61,2026-05-17
1150517,115,1,2059,川湖,5449.73,77.74,67.06,79.85,63.96,2026-05-17
1150517,115,1,2062,橋椿,1629.69,10.60,2.32,0.79,0.02,2026-05-17
1150517,115,1,2069,運錩,2302.86,12.06,5.99,5.58,4.61,2026-05-17
1150517,115,1,2072,世紀風電,3948.20,30.92,28.32,29.32,22.88,2026-05-17
1150517,115,1,2101,南港,5423.75,41.25,30.40,26.51,24.78,2026-05-17
1150517,115,1,2102,泰豐,41.12,15.08,-113.76,18.45,14.16,2026-05-17
1150517,115,1,2103,台橡,10330.87,12.25,6.30,8.18,4.86,2026-05-17
1150517,115,1,2104,國際中橡,3507.99,-16.88,-25.32,-26.75,-28.20,2026-05-17
1150517,115,1,2105,正新,23428.39,24.84,9.93,10.75,7.92,2026-05-17
1150517,115,1,2106,建大,8698.62,19.75,2.94,1.98,1.28,2026-05-17
1150517,115,1,2107,厚生,327.50,33.26,18.87,27.11,21.41,2026-05-17
1150517,115,1,2108,南帝,2595.68,27.24,12.41,15.42,10.77,2026-05-17
1150517,115,1,2109,華豐,1087.81,22.76,10.95,17.27,13.16,2026-05-17
1150517,115,1,2114,鑫永銓,388.36,40.27,32.20,35.61,28.41,2026-05-17
1150517,115,1,2115,六暉-KY,795.76,18.40,6.91,6.38,3.47,2026-05-17
1150517,115,1,2201,裕隆,16975.23,32.99,9.01,8.31,6.21,2026-05-17
1150517,115,1,2204,中華,9416.05,13.59,4.62,8.20,6.58,2026-05-17
1150517,115,1,2206,三陽工業,14947.52,21.20,9.42,9.38,7.37,2026-05-17
1150517,115,1,2208,台船,4731.96,0.05,-3.80,1.90,1.82,2026-05-17
1150517,115,1,2211,長榮鋼,3331.38,23.15,18.62,19.29,15.64,2026-05-17
1150517,115,1,2227,裕日車,3159.18,11.08,-4.18,-10.61,-8.42,2026-05-17
1150517,115,1,2228,劍麟,1226.90,22.39,8.39,8.23,5.64,2026-05-17
1150517,115,1,2231,為升,760.09,36.71,3.00,5.55,2.23,2026-05-17
1150517,115,1,2233,宇隆,813.18,27.59,10.49,15.53,13.22,2026-05-17
1150517,115,1,2236,百達-KY,2731.17,13.57,4.86,2.53,0.32,2026-05-17
1150517,115,1,2239,英利-KY,4078.59,8.41,-6.47,-6.74,-6.25,2026-05-17
1150517,115,1,2241,艾姆勒,218.15,11.20,-5.87,-4.66,-4.88,2026-05-17
1150517,115,1,2243,宏旭-KY,558.17,15.46,7.78,7.29,8.25,2026-05-17
1150517,115,1,2247,汎德永業,8954.40,11.96,2.55,2.68,2.12,2026-05-17
1150517,115,1,2248,華勝-KY,593.73,31.84,16.34,17.79,15.00,2026-05-17
1150517,115,1,2250,IKKA-KY,802.40,17.07,3.63,4.82,2.90,2026-05-17
1150517,115,1,2254,巨鎧精密-創,30.40,-73.19,-204.28,-219.10,-219.10,2026-05-17
1150517,115,1,2258,鴻華先進-創,819.16,13.66,-106.76,-109.78,-109.79,2026-05-17
1150517,115,1,2301,光寶科,43407.29,21.66,9.44,11.45,8.70,2026-05-17
1150517,115,1,2302,麗正,216.33,32.72,7.43,26.95,19.17,2026-05-17
1150517,115,1,2303,聯電,61037.90,29.19,18.47,27.27,26.40,2026-05-17
1150517,115,1,2305,全友,246.93,42.21,7.52,25.92,20.19,2026-05-17
1150517,115,1,2308,台達電,159352.65,37.00,17.83,19.51,14.96,2026-05-17
1150517,115,1,2312,金寶,35632.63,6.87,2.47,2.66,2.01,2026-05-17
1150517,115,1,2313,華通,19548.06,17.98,9.92,8.93,7.69,2026-05-17
1150517,115,1,2314,台揚,383.60,14.44,-27.82,-26.03,-26.77,2026-05-17
1150517,115,1,2316,楠梓電,1022.32,6.20,-7.14,80.33,62.57,2026-05-17
1150517,115,1,2317,鴻海,2119533.39,6.18,3.57,3.49,2.69,2026-05-17
1150517,115,1,2321,東訊,167.59,32.70,1.86,1.40,1.21,2026-05-17
1150517,115,1,2323,中環,2075.46,26.38,6.21,-13.67,-21.55,2026-05-17
1150517,115,1,2324,仁寶,201303.54,5.26,1.31,1.54,1.19,2026-05-17
1150517,115,1,2327,國巨*,38165.65,38.10,25.19,27.05,21.06,2026-05-17
1150517,115,1,2328,廣宇,4252.31,7.79,-0.34,-1.56,-2.53,2026-05-17
1150517,115,1,2329,華泰,4860.48,12.79,5.61,6.00,4.83,2026-05-17
1150517,115,1,2330,台積電,1134103.44,66.25,58.10,60.65,50.51,2026-05-17
1150517,115,1,2331,精英,5002.87,8.69,0.43,1.76,1.25,2026-05-17
1150517,115,1,2332,友訊,3440.89,25.27,0.92,0.75,-0.57,2026-05-17
1150517,115,1,2337,旺宏,10468.87,40.80,18.46,19.74,17.00,2026-05-17
1150517,115,1,2338,光罩,1538.71,17.55,0.93,10.96,10.29,2026-05-17
1150517,115,1,2340,台亞,954.03,-3.96,-26.75,-23.41,-24.95,2026-05-17
1150517,115,1,2342,茂矽,486.20,15.86,-5.04,-3.49,-3.49,2026-05-17
1150517,115,1,2344,華邦電,38253.06,53.37,32.81,33.17,26.45,2026-05-17
1150517,115,1,2345,智邦,70120.74,19.54,14.33,14.78,11.88,2026-05-17
1150517,115,1,2347,聯強,126357.65,4.30,2.67,3.07,2.45,2026-05-17
1150517,115,1,2348,海悅,1308.23,28.12,16.50,4.80,1.23,2026-05-17
1150517,115,1,2349,錸德,1609.10,21.21,3.49,-0.74,-1.16,2026-05-17
1150517,115,1,2351,順德,2805.04,19.12,9.69,10.41,8.29,2026-05-17
1150517,115,1,2352,佳世達,51541.50,16.67,1.34,1.35,0.73,2026-05-17
1150517,115,1,2353,宏碁,72423.01,11.16,1.11,2.44,1.85,2026-05-17
1150517,115,1,2354,鴻準,25274.83,4.84,1.48,3.72,2.59,2026-05-17
1150517,115,1,2355,敬鵬,4055.84,12.08,4.80,7.87,6.08,2026-05-17
1150517,115,1,2356,英業達,200310.51,5.08,1.80,1.65,1.22,2026-05-17
1150517,115,1,2357,華碩,208369.73,14.86,5.71,6.65,5.35,2026-05-17
1150517,115,1,2359,所羅門,890.07,21.44,-4.02,17.61,16.06,2026-05-17
1150517,115,1,2360,致茂,11859.67,62.60,40.45,42.95,33.29,2026-05-17
1150517,115,1,2362,藍天,4941.23,20.88,6.85,9.31,7.10,2026-05-17
1150517,115,1,2363,矽統,1050.02,28.79,7.20,10.64,8.36,2026-05-17
1150517,115,1,2364,倫飛,338.92,38.46,9.03,13.00,13.01,2026-05-17
1150517,115,1,2365,昆盈,241.79,39.26,7.29,15.26,12.66,2026-05-17
1150517,115,1,2367,燿華,3898.12,5.77,-7.71,-7.26,-7.30,2026-05-17
1150517,115,1,2368,金像電,19312.77,34.81,26.85,26.34,18.04,2026-05-17
1150517,115,1,2369,菱生,1689.39,7.25,1.56,2.43,2.02,2026-05-17
1150517,115,1,2371,大同,11487.90,16.44,3.77,0.11,-0.68,2026-05-17
1150517,115,1,2373,震旦行,2488.89,45.18,4.67,7.51,6.59,2026-05-17
1150517,115,1,2374,佳能,2655.78,24.32,9.09,10.33,8.96,2026-05-17
1150517,115,1,2375,凱美,1440.45,16.96,6.01,9.04,5.92,2026-05-17
1150517,115,1,2376,技嘉,105057.33,12.01,7.06,6.71,5.37,2026-05-17
