Code,Name,TradeVolume,Transaction,TradeValue,TradePrice,BestBidPrice,BestBidVolume,BestAskPrice,BestAskVolume,date
2321,東訊,721,5,9154,12.7000,12.7000,3952,12.7500,1178,2026-05-18
2323,中環,5750,44,55928,9.7300,9.7300,41728,9.7500,38266,2026-05-18
2324,仁寶,14148,107,406721,28.7500,28.7000,42891,28.7500,2211,2026-05-18
2327,國巨*,49261,849,22315233,453.0000,452.5000,8259,453.0000,38426,2026-05-18
2328,廣宇,4649,44,235227,50.6000,50.6000,12339,50.7000,9423,2026-05-18
2329,華泰,2527,35,143019,56.6000,56.6000,11802,56.7000,1255,2026-05-18
2330,台積電,111154,4068,251763810,2265.0000,2260.0000,52268,2265.0000,51573,2026-05-18
2331,精英,1479,21,28391,19.2000,19.2000,18972,19.3500,1665,2026-05-18
2332,友訊,733,15,10036,13.7000,13.7000,26155,13.8000,346,2026-05-18
2337,旺宏,36519,421,5934280,162.5000,162.5000,23762,163.0000,36522,2026-05-18
2338,光罩,1657,16,79698,48.1000,48.1000,14470,48.2000,8580,2026-05-18
2340,台亞,1368,18,47738,34.9000,34.8000,11712,34.9000,1406,2026-05-18
2342,茂矽,2597,36,105035,40.4500,40.4500,2492,40.5000,122,2026-05-18
2344,華邦電,51628,563,6685726,129.5000,129.0000,40318,129.5000,21556,2026-05-18
2345,智邦,3600,190,9054000,2515.0000,2515.0000,7915,2520.0000,609,2026-05-18
2347,聯強,1692,27,139414,82.4000,82.4000,6413,82.7000,4800,2026-05-18
2348,海悅,953,6,66233,69.5000,69.5000,2096,69.8000,1005,2026-05-18
2348A,海悅甲特,,,,,37.8000,1543,38.0000,368,2026-05-18
2349,錸德,5996,35,73739,12.3000,12.3000,4951,12.3500,4531,2026-05-18
2351,順德,1346,22,242280,180.0000,180.0000,4301,182.0000,154,2026-05-18
2352,佳世達,8508,63,213104,25.0500,25.0500,15544,25.1000,25095,2026-05-18
2353,宏碁,8520,90,235976,27.7000,27.6500,20478,27.7000,7727,2026-05-18
2354,鴻準,3414,33,203128,59.5000,59.5000,10774,59.6000,18181,2026-05-18
2355,敬鵬,5237,45,274936,52.5000,52.5000,9657,52.7000,16568,2026-05-18
2356,英業達,7933,81,415667,52.4000,52.3000,14165,52.4000,10994,2026-05-18
2357,華碩,3220,122,2073680,644.0000,644.0000,13171,645.0000,3005,2026-05-18
2359,所羅門,2710,31,365850,135.0000,135.0000,415835,,,2026-05-18
2360,致茂,1280,78,2867200,2240.0000,2235.0000,1214,2240.0000,552,2026-05-18
2362,藍天,1008,12,38706,38.4000,38.4000,2075,38.7500,321,2026-05-18
2363,矽統,6590,68,398020,60.4000,60.1000,8492,60.4000,7785,2026-05-18
2364,倫飛,741,9,49568,66.9000,66.9000,3683,67.2000,2967,2026-05-18
2365,昆盈,1092,14,40343,36.9500,36.9500,3481,37.2000,792,2026-05-18
2367,燿華,6950,76,430180,61.9000,61.8000,15761,61.9000,2304,2026-05-18
2368,金像電,7143,339,9250185,1295.0000,1295.0000,18076,1300.0000,2525,2026-05-18
2369,菱生,1149,15,34292,29.8500,29.8500,4671,30.0000,300,2026-05-18
2371,大同,9463,80,275357,29.1000,29.0500,14989,29.1000,9493,2026-05-18
2373,震旦行,,,,,55.6000,4045,55.8000,1178,2026-05-18
2374,佳能,5961,65,489977,82.2000,82.1000,2567,82.2000,2455,2026-05-18
2375,凱美,5167,63,513588,99.4000,99.3000,4802,99.4000,6061,2026-05-18
2376,技嘉,5688,107,1859976,327.0000,326.5000,4891,327.0000,4908,2026-05-18
2377,微星,10090,124,1135108,112.5000,112.0000,14071,112.5000,10646,2026-05-18
2379,瑞昱,1761,63,949179,539.0000,538.0000,6694,539.0000,7036,2026-05-18
2380,虹光,2379,27,15214,6.4000,6.3900,7015,6.4000,2093,2026-05-18
2382,廣達,10695,231,3310059,309.5000,309.5000,91341,310.0000,1518,2026-05-18
2383,台光電,2521,271,11836095,4695.0000,4690.0000,9638,4695.0000,1503,2026-05-18
2385,群光,778,29,96472,124.0000,124.0000,9248,124.5000,4413,2026-05-18
2387,精元,543,9,20741,38.2000,38.2000,2128,38.5000,1009,2026-05-18
2388,威盛,1726,24,130135,75.4000,75.4000,7662,75.5000,1081,2026-05-18
2390,云辰,804,11,7810,9.7200,9.7200,1674,9.7300,2725,2026-05-18
2392,正崴,6929,59,233139,33.6500,33.6500,16131,33.8000,11892,2026-05-18
2393,億光,849,17,53313,62.8000,62.8000,11548,63.3000,155,2026-05-18
2395,研華,1813,48,835793,461.0000,460.5000,6583,461.0000,4005,2026-05-18
2397,友通,120,3,7163,59.7000,59.7000,2291,63.0000,56,2026-05-18
2399,映泰,1322,22,60076,45.4500,45.4500,2771,45.6000,1046,2026-05-18
2401,凌陽,444,16,10916,24.6000,24.6000,13838,24.6500,12337,2026-05-18
2402,毅嘉,1673,28,107072,64.0000,63.9000,3333,64.0000,2210,2026-05-18
2404,漢唐,4691,166,4714455,1005.0000,1000.0000,6891,1005.0000,5012,2026-05-18
2405,輔信,417,12,6376,15.3000,15.3000,3899,15.4000,588,2026-05-18
2406,國碩,1071,21,33201,31.0000,30.9500,4027,31.0000,1515,2026-05-18
2408,南亞科,80912,1299,25244544,312.0000,311.5000,69286,312.0000,38935,2026-05-18
2409,友達,24283,174,462527,19.0500,19.0500,32748,19.1000,15846,2026-05-18
2412,中華電,5646,138,776274,137.5000,137.5000,7604,138.0000,13848,2026-05-18
2413,環科,415,8,17845,43.0000,43.0000,1810,43.3500,441,2026-05-18
2414,精技,5,2,241,48.2500,48.0000,2697,48.2500,2001,2026-05-18
2415,錩新,407,4,10703,26.3000,26.3000,4086,26.6000,1691,2026-05-18
2417,圓剛,1201,18,56981,47.4500,47.4500,2289,47.5000,4492,2026-05-18
2419,仲琦,569,10,16441,28.9000,28.9000,3056,29.5000,1050,2026-05-18
2420,新巨,150,2,8490,56.6000,56.5000,2999,56.6000,1284,2026-05-18
2421,建準,3605,55,508305,141.0000,140.5000,12444,141.0000,11609,2026-05-18
2423,固緯,1757,8,127732,72.7000,72.7000,1294,73.5000,190,2026-05-18
2424,隴華,20,1,472,23.6000,23.6000,672,,,2026-05-18
2425,承啟,354,5,12176,34.4000,34.4000,1488,34.7500,299,2026-05-18
2426,鼎元,2780,28,172910,62.2000,62.2000,3575,62.4000,1702,2026-05-18
2427,三商電,856,16,17584,20.5500,20.5500,1497,20.9000,1060,2026-05-18
2428,興勤,1214,18,256757,211.5000,210.0000,3978,211.5000,10294,2026-05-18
2429,銘旺科,501,7,26350,52.6000,52.6000,1571,53.4000,200,2026-05-18
2430,燦坤,341,5,6272,18.4000,18.3000,2198,18.4000,2067,2026-05-18
2431,聯昌,5,5,50,10.2000,10.2000,2022,10.3000,276,2026-05-18
2432,倚天酷碁-創,,,,,25.9000,699,,,2026-05-18
2433,互盛電,211,1,9706,46.0000,46.0000,2246,46.9500,1676,2026-05-18
2434,統懋,1,1,30,30.1500,30.1500,1711,30.4000,1298,2026-05-18
2436,偉詮電,4930,67,344101,69.8000,69.8000,3118,69.9000,1939,2026-05-18
2438,翔耀,196,4,4064,20.7500,20.6000,567,20.7500,68,2026-05-18
2439,美律,1654,21,138432,83.7000,83.7000,12861,84.1000,30503,2026-05-18
2440,太空梭,596,3,10369,17.4000,17.4000,1616,17.6500,247,2026-05-18
2441,超豐,4201,68,447394,106.5000,106.5000,11835,107.0000,4665,2026-05-18
2442,新美齊,1484,9,27155,18.3000,18.3000,2555,18.3500,1515,2026-05-18
2444,兆勁,3,3,36,12.8500,12.8500,2131,13.0000,977,2026-05-18
2449,京元電子,15465,256,4639500,300.0000,300.0000,20801,300.5000,7729,2026-05-18
2450,神腦,,,,,29.5500,704,31.0000,782,2026-05-18
2451,創見,2747,62,922992,336.0000,336.0000,5590,336.5000,2849,2026-05-18
2453,凌群,201,6,10912,54.3000,54.3000,2098,54.5000,350,2026-05-18
2454,聯發科,16609,1083,54311430,3270.0000,3270.0000,55370,3275.0000,2863,2026-05-18
2455,全新,2084,51,747107,358.5000,358.0000,8423,358.5000,9422,2026-05-18
2457,飛宏,1595,13,38195,23.9500,23.9000,17113,23.9500,59247,2026-05-18
2458,義隆,1858,31,264758,142.5000,142.0000,5853,142.5000,5063,2026-05-18
2459,敦吉,50,1,3295,65.9000,65.8000,2589,65.9000,95,2026-05-18
2460,建通,65,7,2098,32.3000,32.2000,2507,32.3000,2004,2026-05-18
2461,光群雷,112,8,1743,15.6000,15.6000,2848,,,2026-05-18
2462,良得電,2,2,40,20.4000,20.4000,4079,21.3000,119,2026-05-18
2464,盟立,6050,51,765315,126.5000,126.5000,3106137,,,2026-05-18
2465,麗臺,580,13,44946,77.5000,77.5000,3510,78.0000,470,2026-05-18
2466,冠西電,,,,,46.5500,2284,,,2026-05-18
2467,志聖,1181,51,695609,589.0000,588.0000,4205,589.0000,711,2026-05-18
2468,華經,300,8,9686,32.3000,32.3000,1135,32.4000,807,2026-05-18
2471,資通,356,4,17800,50.0000,49.9000,3692,50.0000,145,2026-05-18
2472,立隆電,4190,77,907119,216.5000,216.5000,3543,217.0000,1461,2026-05-18
2474,可成,390,15,72930,187.0000,187.0000,15332,188.0000,6920,2026-05-18
2476,鉅祥,1479,19,169342,114.5000,114.5000,6554,115.0000,2864,2026-05-18
2477,美隆電,720,3,15120,21.0000,20.7500,2510,21.0000,871,2026-05-18
2478,大毅,1842,21,152886,83.0000,83.0000,6866,83.3000,500,2026-05-18
2480,敦陽科,590,9,87613,148.5000,148.5000,2517,149.0000,2318,2026-05-18
2481,強茂,8491,94,997676,117.5000,117.5000,9259,118.0000,6654,2026-05-18
2482,連宇,3,3,48,16.4500,16.4500,3165,17.9000,495,2026-05-18
2483,百容,125,1,3006,24.0500,24.0500,574,24.1500,1,2026-05-18
2484,希華,877,13,32750,37.3500,37.3500,2938,37.4000,446,2026-05-18
2485,兆赫,6872,62,469336,68.3000,68.2000,11354,68.3000,2105,2026-05-18
2486,一詮,5082,49,1270500,250.0000,249.5000,3368,250.0000,7634,2026-05-18
2488,漢平,200,2,10280,51.4000,51.3000,4910,51.4000,1125,2026-05-18
2489,瑞軒,8013,54,321303,40.1000,40.1000,13935,40.2000,17664,2026-05-18
2491,吉祥全,719,5,14162,19.7000,19.7000,2043,19.8000,1905,2026-05-18
2492,華新科,14110,191,2878440,204.0000,204.0000,2523,204.5000,13020,2026-05-18
2493,揚博,967,18,131993,136.5000,136.5000,3857,137.0000,758,2026-05-18
2495,普安,676,7,23660,35.0000,34.9000,1998,35.0000,151,2026-05-18
2496,卓越,55,1,3553,64.6000,64.6000,3050,64.7000,1471,2026-05-18
2497,怡利電,,,,,57.6000,2118,57.9000,668,2026-05-18
2498,宏達電,7083,58,321898,45.4500,45.4500,16911,45.5000,426,2026-05-18
2501,國建,3890,29,85580,22.0000,22.0000,4897,22.1000,1231,2026-05-18
2504,國產,2154,24,73446,34.1000,34.1000,5187,34.1500,1748,2026-05-18
2505,國揚,952,9,16658,17.5000,17.5000,4044,17.6000,2261,2026-05-18
2506,太設,2362,14,20045,8.4900,8.4900,3022,8.5400,5754,2026-05-18
2509,全坤建,687,6,8688,12.6500,12.6500,2362,12.9500,604,2026-05-18
2511,太子,726,12,5518,7.6100,7.6100,4636,7.7200,1015,2026-05-18
2514,龍邦,,,,,13.1500,1646,13.2000,2933,2026-05-18
2515,中工,5843,47,71560,12.2500,12.2500,36757,12.3000,27158,2026-05-18
2516,新建,641,7,8105,12.6500,12.6500,3823,12.7500,1985,2026-05-18
2520,冠德,250,8,7721,30.9000,30.8000,16319,30.9000,11454,2026-05-18
2524,京城,80,1,2660,33.2500,33.2500,1727,37.6000,100,2026-05-18
2527,宏璟,,,,,33.1000,2748,33.4000,298,2026-05-18
2528,皇普,100,1,2250,22.5000,22.2500,3697,22.5000,1871,2026-05-18
2530,華建,723,7,15072,20.8500,20.8500,2587,21.1000,87,2026-05-18
2534,宏盛,1548,13,27472,17.7500,17.7500,3261,18.1000,2048,2026-05-18
2535,達欣工,284,7,21268,74.9000,74.9000,1878,75.0000,2597,2026-05-18
2536,宏普,111,2,2220,20.0000,20.0000,1066,20.0500,577,2026-05-18
2537,聯上發,190,5,1838,9.6900,9.6900,2969,9.7400,608,2026-05-18
2538,基泰,574,10,5380,9.3800,9.3400,3298,9.3800,660,2026-05-18
2539,櫻花建,950,18,36141,38.0500,38.0500,2281,38.3500,233,2026-05-18
2540,愛山林,2199,11,127542,58.0000,57.9000,8325,58.0000,9438,2026-05-18
2542,興富發,8278,57,360079,43.5000,43.5000,18923,43.5500,22605,2026-05-18
2543,皇昌,1809,22,67831,37.5000,37.5000,4165,37.7000,762,2026-05-18
2545,皇翔,5205,21,192585,37.0000,36.6000,8070,37.0000,2447,2026-05-18
2546,根基,77,8,6497,84.4000,84.4000,1748,84.5000,213,2026-05-18
2547,日勝生,562,10,5596,9.9700,9.9700,6869,10.0000,1249,2026-05-18
2548,華固,1766,21,223395,126.5000,126.5000,5280,127.0000,3738,2026-05-18
2597,潤弘,593,12,96066,162.0000,161.0000,4657,162.0000,1099,2026-05-18
2601,益航,123,7,581,4.7500,4.7500,1967,4.8100,1658,2026-05-18
2603,長榮,15789,228,3181445,201.5000,201.0000,32428,201.5000,15673,2026-05-18
2605,新興,1055,13,31329,29.7000,29.7000,16560,29.9000,11045,2026-05-18
2606,裕民,537,8,33831,63.0000,63.0000,8761,63.1000,25475,2026-05-18
2607,榮運,850,11,39523,46.5000,46.5000,4474,46.6000,1781,2026-05-18
2608,嘉里大榮,150,3,4424,29.5000,29.4500,3220,29.5000,2876,2026-05-18
2609,陽明,10856,114,522143,48.1000,48.0500,33117,48.1000,22089,2026-05-18
2610,華航,3473,36,63896,18.4000,18.4000,26084,18.4500,28194,2026-05-18
2611,志信,1003,17,12832,12.8000,12.8000,6377,12.8500,1589,2026-05-18
2612,中航,11,2,605,55.0000,55.0000,2907,55.1000,1400,2026-05-18
2613,中櫃,1,1,21,21.6500,21.6500,3776,21.8500,1229,2026-05-18
2614,東森,1801,16,33042,18.3500,18.3000,8375,18.3500,5533,2026-05-18
2615,萬海,3669,43,272594,74.3000,74.3000,9199,74.5000,7784,2026-05-18
2616,山隆,36,14,483,13.6000,13.6000,6985,13.6500,690,2026-05-18
2617,台航,563,8,16155,28.7000,28.7000,1441,29.0000,1075,2026-05-18
2618,長榮航,4355,42,151540,34.8000,34.8000,18369,34.9000,14962,2026-05-18
2630,亞航,200,5,8679,43.4000,43.4000,1628,43.5500,30442,2026-05-18
2633,台灣高鐵,1139,15,29437,25.8500,25.8000,23856,25.8500,12618,2026-05-18
2634,漢翔,1605,11,74791,46.6000,46.5500,12399,46.6000,6711,2026-05-18
2636,台驊控股,594,10,38965,65.6000,65.6000,5862,66.4000,5505,2026-05-18
2637,慧洋-KY,71,7,5188,73.1000,73.0000,2739,73.1000,762,2026-05-18
2642,宅配通,100,2,2179,21.8000,21.2000,2888,21.8000,1263,2026-05-18
2645,長榮航太,502,17,76049,151.5000,151.0000,3957,151.5000,414,2026-05-18
2646,星宇航空,2847,29,57503,20.2000,20.2000,25645,20.2500,1100,2026-05-18
2701,萬企,482,5,4986,10.3500,10.3000,4146,10.3500,3726,2026-05-18
2702,華園,75,1,975,13.0000,12.9500,638,13.0000,1338,2026-05-18
2704,國賓,1,1,41,41.6500,41.6500,3214,41.7500,1033,2026-05-18
2705,六福,561,13,8551,15.2500,15.2000,1944,15.2500,541,2026-05-18
2706,第一店,1780,28,21525,12.1000,12.1000,3935,12.2000,975,2026-05-18
2707,晶華,86,6,14878,173.0000,173.0000,1967,173.5000,664,2026-05-18
2712,遠雄來,,,,,15.1000,499,15.7000,1390,2026-05-18
2722,夏都,679,3,16975,25.0000,22.9500,635,25.0000,600,2026-05-18
2723,美食-KY,,,,,64.3000,1666,64.4000,1042,2026-05-18
2727,王品,182,18,42952,236.0000,236.0000,2418,236.5000,2014,2026-05-18
2731,雄獅,402,7,64520,160.5000,160.0000,3712,160.5000,970,2026-05-18
2739,寒舍,180,4,6389,35.5000,34.6500,1558,35.5000,402,2026-05-18
2748,雲品,5,1,198,39.6500,39.5500,2048,39.6500,124,2026-05-18
2753,八方雲集,358,6,63724,178.0000,177.5000,4208,178.0000,392,2026-05-18
2762,世界健身-KY,13,1,1064,81.9000,81.9000,4830,82.1000,1798,2026-05-18
2801,彰銀,10910,97,221978,20.3500,20.3000,48282,20.3500,24994,2026-05-18
2812,台中銀,18198,136,341165,18.7500,18.7500,40670,18.8000,9387,2026-05-18
2816,旺旺保,321,3,9726,30.3000,30.3000,1020,30.4000,1252,2026-05-18
2820,華票,1079,12,18014,16.7000,16.7000,1809,16.9000,1305,2026-05-18
2832,台產,1327,8,70331,53.0000,53.0000,1660,53.9000,400,2026-05-18
2834,臺企銀,15589,108,249424,16.0000,15.9500,69710,16.0000,43213,2026-05-18
2836,高雄銀,2086,14,24611,11.8000,11.8000,5465,11.9000,1210,2026-05-18
2836A,高雄銀甲特,,,,,24.2000,574,24.4000,180,2026-05-18
2838,聯邦銀,2393,29,47970,20.0500,20.0000,4454,20.0500,2568,2026-05-18
2838A,聯邦銀甲特,25,1,1365,54.6000,54.6000,1960,55.0000,521,2026-05-18
2845,遠東銀,5657,30,68438,12.1000,12.1000,18932,12.1500,608,2026-05-18
2849,安泰銀,179,5,2362,13.2000,13.2000,2660,13.2500,753,2026-05-18
2850,新產,530,8,70223,132.5000,132.5000,4400,133.0000,1369,2026-05-18
2851,中再保,295,10,9643,32.7000,32.7000,2053,32.7500,1017,2026-05-18
2852,第一保,20,2,528,26.4500,26.3500,4553,26.4500,2066,2026-05-18
2855,統一證,4074,28,165801,40.7000,40.7000,4372,40.7500,5172,2026-05-18
2867,三商壽,2315,14,17704,7.6500,7.6500,5023,7.6900,10631,2026-05-18
2880,華南金,8334,79,270841,32.5000,32.5000,27794,32.5500,15349,2026-05-18
2881,富邦金,21538,172,2046110,95.0000,95.0000,14047,95.1000,40777,2026-05-18
2881A,富邦特,24,1,1531,63.8000,63.8000,3685,64.0000,2102,2026-05-18
2881B,富邦金乙特,999,5,62734,62.8000,62.6000,2798,62.8000,1517,2026-05-18
2881C,富邦金丙特,309,7,15819,51.2000,51.2000,7703,51.3000,3770,2026-05-18
2882,國泰金,19526,129,1505413,77.1000,77.1000,13607,77.3000,19304,2026-05-18
2882A,國泰特,100,1,6220,62.2000,62.0000,11457,62.2000,1821,2026-05-18
2882B,國泰金乙特,83,2,5021,60.5000,60.5000,2302,60.8000,1082,2026-05-18
2883,凱基金,22244,177,485956,21.8500,21.8500,32977,21.9000,13617,2026-05-18
2883B,凱基金乙特,1766,8,14458,8.1900,8.1900,15293,8.2000,3345,2026-05-18
2884,玉山金,13531,109,431583,31.9000,31.9000,23335,31.9500,34039,2026-05-18
2885,元大金,11594,118,636467,54.9000,54.9000,30206,55.0000,9868,2026-05-18
2886,兆豐金,8194,79,322820,39.4000,39.4000,19765,39.4500,25175,2026-05-18
2887,台新新光金,25186,155,596845,23.7000,23.6500,21985,23.7000,58520,2026-05-18
2887E,台新新光戊特一,,,,,51.4000,16933,51.5000,883,2026-05-18
2887F,台新新光戊特二,,,,,47.2500,3165,47.6000,185,2026-05-18
2887G,台新新光庚特一,2,2,84,42.1000,42.1000,1919,42.4500,715,2026-05-18
2887H,台新新光庚特二,21,1,857,40.8500,40.8000,5755,40.8500,1306,2026-05-18
2887I,台新新光辛特,10084,60,94357,9.3600,9.3600,7761,9.3700,20168,2026-05-18
2887Z1,台新新光己特,20,4,348,17.4000,17.2500,7849,17.4000,2316,2026-05-18
2889,國票金,5780,44,84078,14.5500,14.5500,8671,14.6000,5689,2026-05-18
2890,永豐金,12696,113,384655,30.3000,30.3000,43636,30.3500,4329,2026-05-18
2891,中信金,8829,96,483807,54.8000,54.8000,14820,54.9000,14599,2026-05-18
2891B,中信金乙特,17,2,1088,64.0000,64.0000,2656,64.4000,486,2026-05-18
2891C,中信金丙特,244,3,15078,61.8000,61.8000,4527,61.9000,159,2026-05-18
2892,第一金,12441,93,363868,29.2500,29.2500,18704,29.3000,33309,2026-05-18
2897,王道銀行,6487,27,64870,10.0000,10.0000,3413,10.0500,1698,2026-05-18
2897B,王道銀乙特,,,,,11.8500,3646,,,2026-05-18
2901,欣欣,,,,,23.0000,880,23.9500,2134,2026-05-18
2903,遠百,2279,18,50588,22.2000,22.2000,4997,22.2500,2538,2026-05-18
2904,匯僑,10,4,150,15.0000,14.9000,2574,15.0000,2559,2026-05-18
2905,三商,1318,11,17328,13.1500,13.1500,5402,13.3000,1162,2026-05-18
2906,高林,675,6,8369,12.4000,12.4000,3891,12.5500,1863,2026-05-18
2908,特力,350,4,7225,20.6500,20.6500,3160,20.7500,2552,2026-05-18
2910,統領,,,,,20.7000,1698,22.0500,610,2026-05-18
2911,麗嬰房,5240,26,28964,5.5300,5.5300,53895,,,2026-05-18
2912,統一超,1126,21,256728,228.0000,228.0000,4792,228.5000,2535,2026-05-18
2913,農林,3386,45,36553,10.8000,10.8000,31699,10.9000,30843,2026-05-18
2915,潤泰全,1079,9,46771,43.3500,43.3000,10913,43.3500,10230,2026-05-18
2923,鼎固-KY,,,,,21.7000,745,21.7500,691,2026-05-18
2929,淘帝-KY,209,4,1128,5.4000,5.4000,2445,6.0000,89,2026-05-18
2939,永邑-KY,3,3,69,23.4500,23.4500,956,,,2026-05-18
2945,三商家購,,,,,40.6000,632,40.6500,1117,2026-05-18
3002,歐格,,,,,16.5500,2284,16.7000,937,2026-05-18
3003,健和興,315,10,18457,58.6000,58.5000,3198,58.6000,391,2026-05-18
3004,豐達科,826,11,99946,121.0000,121.0000,3961,121.5000,1492,2026-05-18
3005,神基,40,5,4000,100.0000,100.0000,9896,101.0000,3350,2026-05-18
3006,晶豪科,7675,118,1918750,250.0000,249.5000,6816,250.0000,5759,2026-05-18
3008,大立光,11541,400,39758745,3445.0000,3445.0000,163779,,,2026-05-18
3010,華立,1079,14,138649,128.5000,128.5000,2725,129.0000,1278,2026-05-18
3011,今皓,179,4,2218,12.4000,12.4000,1669,13.8500,100,2026-05-18
3013,晟銘電,1666,30,171598,103.0000,103.0000,4547,103.5000,1298,2026-05-18
3014,聯陽,416,14,56576,136.0000,135.5000,3103,136.0000,1085,2026-05-18
3015,全漢,,,,,50.0000,2757,50.4000,68,2026-05-18
3016,嘉晶,1325,16,147075,111.0000,111.0000,4380,114.5000,14446,2026-05-18
3017,奇鋐,7605,426,18784350,2470.0000,2465.0000,12729,2470.0000,2467,2026-05-18
3018,隆銘綠能,485,7,4897,10.1000,10.1000,1419,10.9500,2498,2026-05-18
3019,亞光,1130,26,163850,145.0000,145.0000,8713,145.5000,1313,2026-05-18
3021,鴻名,,,,,16.9000,1573,17.1000,278,2026-05-18
3022,威強電,908,8,60654,66.8000,66.8000,1506,67.3000,2014,2026-05-18
3023,信邦,1160,39,325960,281.0000,281.0000,3217,282.0000,970,2026-05-18
3024,憶聲,870,10,14567,16.7500,16.7500,4163,16.8500,2265,2026-05-18
3025,星通,1278,20,76680,60.0000,59.9000,2997,60.0000,884,2026-05-18
3026,禾伸堂,5400,102,1765800,327.0000,327.0000,3749,328.0000,3049,2026-05-18
3027,盛達,75,7,1310,17.5000,17.5000,1271,17.5500,716,2026-05-18
3028,增你強,1882,17,148300,78.8000,78.8000,2216,79.0000,3009,2026-05-18
3029,零壹,349,19,33461,95.9000,95.9000,3353,98.0000,997,2026-05-18
3030,德律,993,35,394711,397.5000,397.0000,4392,397.5000,2042,2026-05-18
3031,佰鴻,476,5,13922,29.2500,29.0500,1332,29.2500,1094,2026-05-18
3032,偉訓,120,6,9645,80.4000,79.9000,6997,80.4000,359,2026-05-18
3033,威健,4356,72,208627,47.9000,47.9000,12889,47.9500,1024,2026-05-18
3034,聯詠,4688,146,2186927,466.5000,466.0000,4895,466.5000,1210,2026-05-18
3035,智原,8465,111,1608350,190.0000,190.0000,10837,190.5000,2131,2026-05-18
3036,文曄,2882,51,778140,270.0000,270.0000,10673,270.5000,1150,2026-05-18
3037,欣興,14986,429,12408408,828.0000,828.0000,82877,829.0000,2494,2026-05-18
3038,全台,2,1,45,22.6000,22.5000,2767,22.6000,691,2026-05-18
3040,遠見,212,4,8298,39.1500,39.0000,2368,39.1500,328,2026-05-18
3041,揚智,1100,22,25457,23.1500,23.1500,3179,23.2500,1323,2026-05-18
3042,晶技,4873,55,696839,143.0000,143.0000,6550,143.5000,3410,2026-05-18
3043,科風,819,10,15885,19.4000,19.4000,5519,19.5500,1826,2026-05-18
3044,健鼎,3017,75,1448160,480.0000,479.5000,6050,480.0000,1488,2026-05-18
3045,台灣大,599,13,68583,114.5000,114.5000,10391,115.0000,4098,2026-05-18
3046,建碁,62,3,3130,50.5000,50.5000,3493,50.8000,2980,2026-05-18
3047,訊舟,556,8,7892,14.2000,14.2000,2132,14.2500,1089,2026-05-18
3048,益登,11157,63,625889,56.1000,56.1000,4935751,,,2026-05-18
3049,精金,3019,22,36975,12.2500,12.2500,9230,12.6000,41342,2026-05-18
3050,鈺德,3,3,33,11.7500,11.7500,3711,12.6000,268,2026-05-18
3051,力特,701,11,18149,25.9000,25.5500,1380,25.9000,48,2026-05-18
3052,夆典,514,13,5417,10.5500,10.5500,2325,10.6500,1210,2026-05-18
3054,立萬利,,,,,66.7000,1085,66.8000,732,2026-05-18
3055,蔚華科,1233,18,126378,102.5000,102.5000,6821,103.0000,1198,2026-05-18
3056,富華新,1776,12,24150,13.6000,13.4000,8308,13.6000,18276,2026-05-18
3057,喬鼎,315,10,5762,18.3000,18.3000,1026,18.4000,1497,2026-05-18
3058,立德,4,3,32,8.1000,8.1000,5734,,,2026-05-18
3059,華晶科,5509,64,232737,42.2500,42.2500,2704,42.3500,1265,2026-05-18
