Date,stock_id,stock_name,volume,amount,open,high,low,close,change,transactions,date
1150515,1734,杏輝,263237.0,8058258.0,30.65,30.7,30.5,30.6,-0.05,347.0,2026-05-18
1150515,1735,日勝化,690206.0,18333438.0,27.0,27.45,25.8,26.05,-0.65,517.0,2026-05-18
1150515,1736,喬山,783134.0,92566014.0,118.5,121.5,115.5,118.5,2.0,599.0,2026-05-18
1150515,1737,臺鹽,166399.0,5244295.0,31.5,31.65,31.4,31.45,-0.05,204.0,2026-05-18
1150515,1752,南光,178688.0,5885252.0,33.2,33.2,32.7,32.8,-0.2,106.0,2026-05-18
1150515,1760,寶齡富錦,276881.0,17016898.0,61.8,62.2,61.0,61.2,-0.6,319.0,2026-05-18
1150515,1762,中化生,763316.0,27774331.0,37.0,37.75,35.5,35.85,-1.15,716.0,2026-05-18
1150515,1773,勝一,1273744.0,224888134.0,179.0,182.0,174.0,175.5,-2.0,2524.0,2026-05-18
1150515,1776,展宇,3474091.0,68940578.0,19.15,20.55,19.0,19.0,0.3,2407.0,2026-05-18
1150515,1783,和康生,88612.0,3446491.0,38.45,39.3,38.45,39.3,1.0,106.0,2026-05-18
1150515,1786,科妍,2137006.0,119670566.0,54.8,56.6,53.5,56.0,4.5,1790.0,2026-05-18
1150515,1789,神隆,566605.0,10823149.0,19.2,19.25,18.95,19.1,-0.05,332.0,2026-05-18
1150515,1795,美時,3964004.0,772343336.0,198.5,200.0,192.5,193.0,-5.5,6055.0,2026-05-18
1150515,1802,台玻,69667144.0,4608575319.0,67.2,68.6,64.6,65.0,-1.9,44197.0,2026-05-18
1150515,1805,寶徠,115269.0,1168005.0,10.25,10.25,10.1,10.15,-0.1,43.0,2026-05-18
1150515,1806,冠軍,376779.0,3040929.0,8.05,8.17,8.04,8.05,-0.04,274.0,2026-05-18
1150515,1808,潤隆,1266400.0,37097100.0,29.7,29.75,29.0,29.05,-0.4,1263.0,2026-05-18
1150515,1809,中釉,2679589.0,105121593.0,40.0,40.2,38.45,38.6,-0.65,2332.0,2026-05-18
1150515,1810,和成,3572292.0,68351748.0,18.9,19.4,18.8,18.8,0.05,1599.0,2026-05-18
1150515,1817,凱撒衛,111814.0,4475390.0,40.1,40.2,39.65,39.65,0.25,71.0,2026-05-18
1150515,1903,士紙,538898.0,26316631.0,47.6,49.6,47.6,48.1,0.55,378.0,2026-05-18
1150515,1904,正隆,8051328.0,164121503.0,20.0,20.75,19.9,20.35,0.4,4990.0,2026-05-18
1150515,1905,華紙,5607156.0,68842893.0,12.25,12.5,12.0,12.0,-0.1,2050.0,2026-05-18
1150515,1906,寶隆,55956.0,599041.0,10.8,10.85,10.6,10.6,-0.1,120.0,2026-05-18
1150515,1907,永豐餘,3443332.0,87249558.0,24.75,25.85,24.75,25.0,0.55,1879.0,2026-05-18
1150515,1909,榮成,2939791.0,26682538.0,8.93,9.24,8.93,8.97,0.02,1170.0,2026-05-18
1150515,2002,中鋼,37246255.0,678314068.0,18.3,18.3,18.15,18.15,-0.15,17316.0,2026-05-18
1150515,2006,東和鋼鐵,1886006.0,123438430.0,66.1,66.2,65.0,65.0,-1.1,1815.0,2026-05-18
1150515,2007,燁興,553170.0,3879774.0,7.1,7.1,6.98,6.98,-0.1,238.0,2026-05-18
1150515,2008,高興昌,18581.0,511025.0,27.5,27.55,27.5,27.5,0.0,21.0,2026-05-18
1150515,2009,第一銅,3314316.0,130562625.0,40.95,40.95,38.8,38.85,-1.75,2719.0,2026-05-18
1150515,2010,春源,2959620.0,67638784.0,23.35,23.35,22.55,22.75,-0.6,1589.0,2026-05-18
1150515,2012,春雨,110401.0,1642322.0,14.8,15.35,14.5,14.8,0.0,160.0,2026-05-18
1150515,2013,中鋼構,173926.0,7367307.0,42.55,42.7,42.05,42.05,-0.45,215.0,2026-05-18
1150515,2014,中鴻,5148374.0,90346453.0,17.95,17.95,17.2,17.3,-0.6,2426.0,2026-05-18
1150515,2015,豐興,212172.0,13291422.0,63.1,63.2,62.4,62.6,-0.5,274.0,2026-05-18
1150515,2017,官田鋼,928723.0,8015256.0,8.78,8.78,8.5,8.5,-0.22,444.0,2026-05-18
1150515,2020,美亞,874382.0,18841272.0,21.8,21.95,21.35,21.4,-0.4,646.0,2026-05-18
1150515,2022,聚亨,1608055.0,12384628.0,7.95,7.95,7.6,7.64,-0.26,979.0,2026-05-18
1150515,2023,燁輝,4829769.0,66750029.0,13.95,13.95,13.65,13.9,-0.05,980.0,2026-05-18
1150515,2024,志聯,33297.0,446162.0,13.4,13.5,13.1,13.1,-0.3,74.0,2026-05-18
1150515,2025,千興,686422.0,8148354.0,12.0,12.4,11.6,11.6,-0.6,404.0,2026-05-18
1150515,2027,大成鋼,47747482.0,1923045785.0,40.05,41.2,39.75,39.85,0.05,18930.0,2026-05-18
1150515,2028,威致,225229.0,3705312.0,17.0,17.0,16.3,16.3,-0.35,154.0,2026-05-18
1150515,2029,盛餘,214216.0,4311121.0,20.35,20.35,20.0,20.15,0.0,135.0,2026-05-18
1150515,2030,彰源,2721171.0,47410825.0,17.8,17.8,17.2,17.3,-0.65,2488.0,2026-05-18
1150515,2031,新光鋼,764084.0,29451285.0,38.75,38.95,38.25,38.4,-0.25,580.0,2026-05-18
1150515,2032,新鋼,505914.0,8452188.0,17.2,17.2,16.45,16.55,-0.35,291.0,2026-05-18
1150515,2033,佳大,133349.0,1977491.0,14.8,14.9,14.75,14.85,-0.15,60.0,2026-05-18
1150515,2034,允強,1667821.0,33266858.0,20.0,20.15,19.8,19.85,-0.1,754.0,2026-05-18
1150515,2038,海光,328777.0,4400365.0,13.6,13.6,13.25,13.25,-0.25,254.0,2026-05-18
1150515,2049,上銀,11850863.0,4635576434.0,381.5,399.0,378.0,392.5,18.0,14747.0,2026-05-18
1150515,2059,川湖,275815.0,1357175045.0,5160.0,5160.0,4725.0,4860.0,-150.0,4535.0,2026-05-18
1150515,2062,橋椿,672722.0,12972342.0,19.65,19.7,19.05,19.1,-0.5,492.0,2026-05-18
1150515,2069,運錩,453035.0,9006273.0,20.2,20.2,19.6,19.7,-0.3,245.0,2026-05-18
1150515,2072,世紀風電,1623924.0,293309583.0,172.0,186.0,170.0,180.0,8.5,1929.0,2026-05-18
1150515,2101,南港,3463985.0,109604884.0,32.75,32.75,31.0,31.15,-1.4,4234.0,2026-05-18
1150515,2102,泰豐,459710.0,8358332.0,18.1,18.45,18.05,18.15,0.0,337.0,2026-05-18
1150515,2103,台橡,7747420.0,165145821.0,22.2,22.2,20.75,20.75,-1.25,3248.0,2026-05-18
1150515,2104,國際中橡,5989620.0,58506894.0,9.94,9.95,9.68,9.72,-0.22,2248.0,2026-05-18
1150515,2105,正新,15480199.0,503512939.0,32.1,33.0,31.8,32.4,0.5,6945.0,2026-05-18
1150515,2106,建大,915814.0,15387244.0,16.85,17.0,16.6,16.65,-0.2,704.0,2026-05-18
1150515,2107,厚生,507728.0,12876057.0,25.55,25.55,25.1,25.2,-0.25,311.0,2026-05-18
1150515,2108,南帝,1517350.0,41468295.0,27.9,27.9,26.9,27.0,-0.65,917.0,2026-05-18
1150515,2109,華豐,146484.0,2056354.0,14.05,14.05,14.0,14.0,0.0,86.0,2026-05-18
1150515,2114,鑫永銓,94020.0,8360445.0,88.5,89.6,88.4,88.4,0.4,107.0,2026-05-18
1150515,2115,六暉-KY,296193.0,5951362.0,20.35,20.4,19.9,20.0,-0.45,162.0,2026-05-18
1150515,2201,裕隆,3742762.0,102112027.0,27.45,27.65,26.85,26.9,-0.4,2117.0,2026-05-18
1150515,2204,中華,1696823.0,88508263.0,52.5,52.6,51.9,52.0,-0.2,1319.0,2026-05-18
1150515,2206,三陽工業,1497027.0,87861707.0,58.7,58.8,58.5,58.7,0.2,750.0,2026-05-18
1150515,2207,和泰車,330579.0,153646032.0,468.5,468.5,462.5,468.0,-0.5,1289.0,2026-05-18
1150515,2208,台船,6029090.0,117125431.0,19.9,19.9,19.05,19.15,-0.6,3214.0,2026-05-18
1150515,2211,長榮鋼,1705941.0,160014442.0,96.1,96.1,92.8,93.9,-2.9,1616.0,2026-05-18
1150515,2227,裕日車,70147.0,3471971.0,49.5,49.95,49.0,49.0,-0.5,150.0,2026-05-18
1150515,2228,劍麟,252031.0,20911068.0,83.1,84.5,82.1,82.2,-0.8,332.0,2026-05-18
1150515,2231,為升,736883.0,79883549.0,107.0,111.5,106.0,106.5,-0.5,553.0,2026-05-18
1150515,2233,宇隆,780964.0,227830467.0,290.0,298.0,283.5,295.0,12.5,963.0,2026-05-18
1150515,2236,百達-KY,396964.0,54127043.0,139.0,140.0,133.0,133.5,-5.0,624.0,2026-05-18
1150515,2239,英利-KY,207365.0,4382103.0,21.9,21.9,20.9,21.4,-0.2,142.0,2026-05-18
1150515,2241,艾姆勒,3588698.0,126364124.0,32.55,36.1,32.4,34.3,1.45,2334.0,2026-05-18
1150515,2243,宏旭-KY,526636.0,11149677.0,21.4,21.75,20.9,21.2,0.2,311.0,2026-05-18
1150515,2247,汎德永業,104556.0,21708837.0,208.0,209.0,206.5,207.0,-1.0,296.0,2026-05-18
1150515,2248,華勝-KY,46249.0,2509808.0,54.4,55.4,53.6,54.1,-0.6,38.0,2026-05-18
1150515,2250,IKKA-KY,85255.0,5331159.0,62.6,63.7,62.0,62.0,-0.5,102.0,2026-05-18
1150515,2254,巨鎧精密-創,120000.0,6940100.0,58.5,60.0,55.7,58.4,-0.1,77.0,2026-05-18
1150515,2258,鴻華先進-創,812363.0,22651331.0,28.7,28.7,27.35,27.4,-0.8,528.0,2026-05-18
1150515,2301,光寶科,41395447.0,8688190345.0,213.0,218.5,203.5,204.5,-2.5,33415.0,2026-05-18
1150515,2302,麗正,8912594.0,229171210.0,25.25,26.9,24.5,24.8,-0.45,4618.0,2026-05-18
1150515,2303,聯電,413940731.0,46755442495.0,112.0,118.0,108.0,110.0,2.0,165215.0,2026-05-18
1150515,2305,全友,1993654.0,32879291.0,16.6,16.85,16.2,16.4,0.05,959.0,2026-05-18
1150515,2308,台達電,12351492.0,26066325120.0,2185.0,2195.0,2075.0,2075.0,-80.0,97389.0,2026-05-18
1150515,2312,金寶,20807681.0,586595353.0,28.45,28.85,27.7,27.85,-0.4,9799.0,2026-05-18
1150515,2313,華通,47185712.0,11339806569.0,251.5,251.5,234.0,235.5,-10.0,60582.0,2026-05-18
1150515,2314,台揚,297770.0,3764687.0,12.85,13.2,12.35,12.35,-0.25,235.0,2026-05-18
1150515,2316,楠梓電,7841494.0,1048917849.0,136.5,138.5,129.0,129.5,-4.5,6586.0,2026-05-18
1150515,2317,鴻海,138413483.0,35053027233.0,249.0,260.0,247.0,248.5,4.0,106675.0,2026-05-18
1150515,2321,東訊,5804.0,73718.0,12.55,12.85,12.55,12.6,-0.2,14.0,2026-05-18
1150515,2323,中環,12266304.0,122290209.0,10.1,10.3,9.72,9.76,-0.24,3227.0,2026-05-18
1150515,2324,仁寶,119387852.0,3441644668.0,29.8,29.9,28.4,28.65,-1.6,46715.0,2026-05-18
1150515,2327,國巨*,116741355.0,54791674424.0,462.0,492.5,447.5,455.5,-6.5,106630.0,2026-05-18
1150515,2328,廣宇,9036710.0,466171524.0,51.6,53.2,50.5,50.9,-0.9,6086.0,2026-05-18
1150515,2329,華泰,12199598.0,699374035.0,59.0,59.0,55.6,56.5,-1.7,8220.0,2026-05-18
1150515,2330,台積電,34360513.0,78454021723.0,2310.0,2325.0,2250.0,2265.0,-5.0,129447.0,2026-05-18
1150515,2331,精英,3134171.0,61540137.0,20.0,20.1,19.3,19.35,-0.55,1631.0,2026-05-18
1150515,2332,友訊,3732589.0,51213578.0,13.85,14.0,13.45,13.8,0.05,1171.0,2026-05-18
1150515,2337,旺宏,129725442.0,21320075850.0,168.0,168.5,161.5,162.5,-6.5,104729.0,2026-05-18
1150515,2338,光罩,4470709.0,215307343.0,48.35,49.2,47.15,47.9,-0.25,3255.0,2026-05-18
1150515,2340,台亞,7054503.0,249188109.0,36.65,36.75,34.55,34.8,-1.55,4494.0,2026-05-18
1150515,2342,茂矽,6889946.0,284490370.0,42.8,43.2,40.0,40.45,-1.7,5343.0,2026-05-18
1150515,2344,華邦電,348302189.0,45582895836.0,132.5,136.5,127.5,129.5,-4.5,174568.0,2026-05-18
1150515,2345,智邦,7039823.0,17949880315.0,2640.0,2640.0,2500.0,2505.0,-170.0,20540.0,2026-05-18
1150515,2347,聯強,4319728.0,360023034.0,84.0,84.3,82.4,82.4,-0.9,2990.0,2026-05-18
1150515,2348,海悅,410267.0,28698987.0,70.0,71.7,69.2,69.5,-0.2,482.0,2026-05-18
1150515,2349,錸德,3823705.0,47878789.0,12.7,12.85,12.3,12.35,-0.25,1475.0,2026-05-18
1150515,2351,順德,6262482.0,1148735077.0,181.0,191.5,178.0,180.0,-2.0,6234.0,2026-05-18
1150515,2352,佳世達,5297872.0,135606386.0,25.8,26.25,25.15,25.2,-0.4,3607.0,2026-05-18
1150515,2353,宏碁,22918037.0,639551765.0,28.0,28.15,27.6,27.7,-0.3,8489.0,2026-05-18
1150515,2354,鴻準,22400269.0,1346940066.0,59.9,61.7,58.8,59.4,0.4,14093.0,2026-05-18
1150515,2355,敬鵬,27463681.0,1476561315.0,56.0,56.5,51.7,52.5,-1.4,16682.0,2026-05-18
1150515,2356,英業達,51211242.0,2748154495.0,54.4,55.3,51.9,52.2,-1.0,27534.0,2026-05-18
1150515,2357,華碩,6804649.0,4446181723.0,681.0,682.0,638.0,641.0,-38.0,17020.0,2026-05-18
1150515,2359,所羅門,10519281.0,1392946678.0,124.5,135.0,124.5,135.0,12.0,9364.0,2026-05-18
1150515,2360,致茂,3109146.0,7020791020.0,2345.0,2350.0,2210.0,2240.0,-20.0,6625.0,2026-05-18
1150515,2362,藍天,712005.0,27646626.0,39.15,39.45,38.45,38.6,-0.5,694.0,2026-05-18
1150515,2363,矽統,29878010.0,1851137460.0,63.1,64.3,59.7,60.5,-2.5,19847.0,2026-05-18
1150515,2364,倫飛,342663.0,23490858.0,69.4,71.0,66.8,66.9,-2.1,1303.0,2026-05-18
1150515,2365,昆盈,12153138.0,447992103.0,35.3,37.75,35.3,36.65,1.35,6378.0,2026-05-18
1150515,2367,燿華,46278712.0,2911307230.0,65.6,66.0,60.9,61.8,-3.2,36962.0,2026-05-18
1150515,2368,金像電,7370631.0,9846594245.0,1450.0,1455.0,1290.0,1290.0,-140.0,33663.0,2026-05-18
1150515,2369,菱生,7720999.0,230688403.0,30.5,30.55,29.35,29.7,-0.55,4652.0,2026-05-18
1150515,2371,大同,17852241.0,524287129.0,29.1,29.85,29.0,29.15,0.15,7414.0,2026-05-18
1150515,2373,震旦行,34079.0,1903871.0,56.2,56.2,55.7,55.8,0.1,70.0,2026-05-18
1150515,2374,佳能,33320185.0,2783983376.0,81.7,85.5,81.2,82.2,1.9,21915.0,2026-05-18
1150515,2375,凱美,21501438.0,2239541508.0,100.0,110.5,99.4,99.4,-1.6,15807.0,2026-05-18
1150515,2376,技嘉,20435886.0,6661254818.0,330.0,332.0,315.0,326.5,-0.5,17443.0,2026-05-18
1150515,2377,微星,44028653.0,4997006692.0,115.0,117.5,110.0,112.0,-5.0,34215.0,2026-05-18
1150515,2379,瑞昱,7152480.0,3920043643.0,577.0,583.0,536.0,536.0,-38.0,9335.0,2026-05-18
1150515,2380,虹光,1452221.0,9299807.0,6.4,6.44,6.34,6.4,0.54,558.0,2026-05-18
1150515,2382,廣達,66013746.0,20429542128.0,310.0,317.0,305.0,306.0,-28.5,76407.0,2026-05-18
1150515,2383,台光電,2616036.0,12454482490.0,4960.0,5020.0,4615.0,4615.0,-305.0,32960.0,2026-05-18
1150515,2385,群光,4621851.0,575407989.0,127.0,127.0,123.0,123.5,-3.0,3616.0,2026-05-18
1150515,2387,精元,760499.0,29208940.0,38.55,38.85,38.0,38.2,-0.35,643.0,2026-05-18
1150515,2388,威盛,21208864.0,1648927778.0,76.0,80.7,74.5,75.4,-0.4,14886.0,2026-05-18
1150515,2390,云辰,1481820.0,14750337.0,10.05,10.2,9.7,9.74,-0.26,970.0,2026-05-18
1150515,2392,正崴,15310011.0,506600210.0,32.3,34.2,32.3,33.8,-0.6,8175.0,2026-05-18
1150515,2393,億光,7588623.0,481354239.0,65.6,65.7,62.4,62.5,-3.2,5479.0,2026-05-18
1150515,2395,研華,4933263.0,2340304800.0,480.5,494.5,458.5,459.5,-5.5,7695.0,2026-05-18
1150515,2397,友通,607548.0,36788277.0,61.1,61.3,59.1,59.4,-1.6,375.0,2026-05-18
1150515,2399,映泰,13202406.0,604312592.0,47.2,47.2,44.6,45.45,-1.75,8346.0,2026-05-18
1150515,2401,凌陽,4555114.0,113521771.0,25.05,25.3,24.4,24.65,-0.2,2298.0,2026-05-18
1150515,2402,毅嘉,10167451.0,662372495.0,67.9,68.3,63.5,63.9,-4.0,8598.0,2026-05-18
1150515,2404,漢唐,6200944.0,6319752711.0,1065.0,1080.0,995.0,1000.0,-50.0,13525.0,2026-05-18
1150515,2405,輔信,4129192.0,63720965.0,15.1,15.7,15.1,15.25,0.3,1897.0,2026-05-18
1150515,2406,國碩,9723432.0,309925837.0,32.75,33.35,30.65,30.85,-0.95,5701.0,2026-05-18
1150515,2408,南亞科,160442326.0,51559971288.0,330.5,334.5,308.5,311.5,-29.5,157539.0,2026-05-18
1150515,2409,友達,317634644.0,6197288940.0,19.6,20.3,18.9,19.05,-0.5,73456.0,2026-05-18
1150515,2412,中華電,8852265.0,1219121722.0,137.5,138.0,137.0,138.0,0.5,3850.0,2026-05-18
1150515,2413,環科,1194004.0,52472483.0,44.25,45.4,42.75,43.2,-0.65,971.0,2026-05-18
1150515,2414,精技,505867.0,24721140.0,49.2,49.6,48.25,48.3,-0.4,522.0,2026-05-18
1150515,2415,錩新,291100.0,7766210.0,26.9,27.25,26.3,26.5,-0.15,291.0,2026-05-18
1150515,2417,圓剛,3416314.0,166934497.0,49.35,50.8,47.0,47.5,-1.6,2671.0,2026-05-18
1150515,2419,仲琦,2091397.0,60650144.0,29.85,29.85,28.35,28.65,-0.7,1326.0,2026-05-18
1150515,2420,新巨,563444.0,31968822.0,57.0,57.5,55.9,56.7,-0.2,539.0,2026-05-18
1150515,2421,建準,4211715.0,601754151.0,146.0,147.0,140.0,140.0,-5.5,4712.0,2026-05-18
1150515,2423,固緯,1520657.0,113493297.0,75.4,78.8,71.9,73.2,-0.2,1386.0,2026-05-18
1150515,2424,隴華,444095.0,9638205.0,21.25,23.45,21.25,21.25,-2.35,277.0,2026-05-18
1150515,2425,承啟,1923583.0,67631313.0,35.4,35.95,34.3,34.6,-0.6,1476.0,2026-05-18
1150515,2426,鼎元,2632121.0,166080730.0,61.0,65.0,61.0,61.9,-4.9,1791.0,2026-05-18
1150515,2427,三商電,813328.0,16902669.0,21.1,21.2,20.45,20.45,-0.55,1023.0,2026-05-18
1150515,2428,興勤,2840724.0,600302111.0,214.0,220.5,204.5,206.0,-6.0,2896.0,2026-05-18
1150515,2429,銘旺科,2078241.0,116662407.0,57.2,58.2,52.0,52.9,-1.1,1534.0,2026-05-18
1150515,2430,燦坤,169371.0,3128807.0,18.65,18.65,18.35,18.4,-0.35,218.0,2026-05-18
1150515,2431,聯昌,430849.0,4474972.0,10.3,10.7,10.2,10.25,-0.05,254.0,2026-05-18
1150515,2432,倚天酷碁-創,81844.0,2136650.0,26.0,26.35,25.95,26.2,-0.05,44.0,2026-05-18
1150515,2433,互盛電,41833.0,1888977.0,45.25,45.25,45.0,45.1,-0.05,43.0,2026-05-18
1150515,2434,統懋,17008.0,517986.0,30.35,30.5,30.35,30.4,0.0,25.0,2026-05-18
1150515,2436,偉詮電,5440227.0,385023530.0,71.9,72.7,69.1,69.8,-1.6,4697.0,2026-05-18
1150515,2438,翔耀,241023.0,5032477.0,21.2,21.3,20.55,20.65,-0.55,191.0,2026-05-18
1150515,2439,美律,1429660.0,119977531.0,84.7,85.0,83.3,83.7,-0.5,1731.0,2026-05-18
1150515,2440,太空梭,761759.0,13283748.0,17.0,17.85,16.95,17.55,0.65,567.0,2026-05-18
1150515,2441,超豐,37141064.0,3915773706.0,101.5,109.5,101.0,106.5,5.5,27798.0,2026-05-18
1150515,2442,新美齊,1706116.0,31208524.0,18.35,18.6,18.1,18.25,0.05,1037.0,2026-05-18
1150515,2444,兆勁,729355.0,9625406.0,13.1,13.7,12.9,12.95,-0.25,321.0,2026-05-18
1150515,2449,京元電子,36263194.0,10895768914.0,299.5,306.5,295.5,299.5,3.5,39618.0,2026-05-18
1150515,2450,神腦,161888.0,4752216.0,29.4,29.45,29.3,29.35,-0.05,226.0,2026-05-18
1150515,2451,創見,7599013.0,2567676078.0,347.0,347.5,330.0,336.0,-8.5,8586.0,2026-05-18
1150515,2453,凌群,712177.0,39188032.0,55.2,55.8,54.1,54.2,-0.6,601.0,2026-05-18
1150515,2454,聯發科,7341025.0,25001195410.0,3425.0,3555.0,3200.0,3260.0,-145.0,50469.0,2026-05-18
1150515,2455,全新,2643649.0,931127224.0,366.0,366.0,335.0,358.5,0.0,3919.0,2026-05-18
1150515,2457,飛宏,2871927.0,70091554.0,24.9,25.45,23.75,23.85,-0.85,1799.0,2026-05-18
1150515,2458,義隆,3922993.0,567279829.0,150.5,150.5,141.0,142.5,-7.0,4251.0,2026-05-18
1150515,2459,敦吉,147103.0,9703425.0,65.8,66.3,65.8,65.8,0.0,99.0,2026-05-18
1150515,2460,建通,1172003.0,38194468.0,33.0,33.55,31.8,32.0,-1.6,839.0,2026-05-18
1150515,2461,光群雷,761271.0,11948335.0,16.1,16.1,15.4,15.5,-0.6,550.0,2026-05-18
1150515,2462,良得電,624118.0,12426647.0,20.1,20.2,19.7,20.1,0.0,751.0,2026-05-18
1150515,2464,盟立,21760158.0,2734006071.0,117.0,126.5,116.5,126.5,11.5,10690.0,2026-05-18
1150515,2465,麗臺,3036570.0,241354998.0,84.1,84.7,76.6,77.3,-5.3,3073.0,2026-05-18
1150515,2466,冠西電,274723.0,13057894.0,48.55,49.0,46.4,46.55,-1.85,261.0,2026-05-18
1150515,2467,志聖,2793680.0,1654983165.0,628.0,634.0,572.0,587.0,-23.0,6177.0,2026-05-18
1150515,2468,華經,269191.0,8825429.0,33.05,33.4,32.1,32.3,-0.55,273.0,2026-05-18
1150515,2471,資通,479586.0,23963851.0,50.3,50.5,49.5,49.6,-0.6,470.0,2026-05-18
1150515,2472,立隆電,13435721.0,2959029462.0,228.5,231.5,213.0,217.0,-14.5,13790.0,2026-05-18
1150515,2474,可成,5428478.0,1015978605.0,191.0,191.0,185.0,185.0,-5.5,6342.0,2026-05-18
1150515,2476,鉅祥,4959603.0,577138570.0,121.0,121.0,114.5,115.0,-4.0,4640.0,2026-05-18
1150515,2477,美隆電,245207.0,5131158.0,20.8,21.05,20.8,20.9,0.15,145.0,2026-05-18
1150515,2478,大毅,9705270.0,832270453.0,83.5,89.4,82.5,83.5,1.4,7536.0,2026-05-18
1150515,2480,敦陽科,295930.0,44099946.0,151.0,151.0,147.5,148.5,-1.5,630.0,2026-05-18
1150515,2481,強茂,46935445.0,5610549970.0,118.0,124.5,114.0,117.5,2.0,32748.0,2026-05-18
1150515,2482,連宇,236065.0,3828201.0,16.3,16.5,16.05,16.2,-0.15,739.0,2026-05-18
1150515,2483,百容,659615.0,16002112.0,24.4,24.55,23.9,24.05,-0.25,407.0,2026-05-18
1150515,2484,希華,5114569.0,194326218.0,38.35,39.2,37.0,37.3,-1.0,4238.0,2026-05-18
1150515,2485,兆赫,42823150.0,2957364351.0,70.8,71.6,66.5,68.3,-2.4,43034.0,2026-05-18
1150515,2486,一詮,2235455.0,563650156.0,260.0,260.0,248.5,249.0,-10.0,3067.0,2026-05-18
1150515,2488,漢平,216597.0,11224948.0,52.0,52.5,51.3,51.3,-0.5,125.0,2026-05-18
1150515,2489,瑞軒,21839336.0,877509902.0,40.65,41.4,39.05,40.35,-0.2,12539.0,2026-05-18
1150515,2491,吉祥全,905576.0,18618091.0,20.5,21.5,19.6,19.8,-0.4,625.0,2026-05-18
1150515,2492,華新科,12674629.0,2731252996.0,215.0,222.5,204.5,206.0,-14.0,12998.0,2026-05-18
1150515,2493,揚博,6786806.0,941230753.0,140.0,145.5,133.5,136.5,-3.5,6180.0,2026-05-18
1150515,2495,普安,3408201.0,121511997.0,36.7,36.8,34.95,35.15,-1.25,2434.0,2026-05-18
1150515,2496,卓越,19954.0,1294360.0,65.2,65.2,64.7,64.8,0.1,28.0,2026-05-18
1150515,2497,怡利電,574835.0,33165500.0,57.5,58.5,57.0,57.6,0.5,487.0,2026-05-18
1150515,2498,宏達電,71302266.0,3261672071.0,46.35,46.9,44.75,45.3,1.2,37650.0,2026-05-18
1150515,2501,國建,3584520.0,79346097.0,22.2,22.35,21.95,22.1,0.1,1560.0,2026-05-18
1150515,2504,國產,2469107.0,84026960.0,34.1,34.15,33.85,34.15,-0.05,1392.0,2026-05-18
1150515,2505,國揚,584585.0,10307109.0,17.65,17.8,17.55,17.65,0.0,282.0,2026-05-18
1150515,2506,太設,334335.0,2854231.0,8.59,8.6,8.5,8.6,0.02,134.0,2026-05-18
1150515,2509,全坤建,368849.0,4734511.0,13.05,13.15,12.65,12.65,-0.4,354.0,2026-05-18
1150515,2511,太子,1981669.0,15099802.0,7.65,7.67,7.58,7.6,-0.04,589.0,2026-05-18
1150515,2514,龍邦,702313.0,9198390.0,13.1,13.15,13.0,13.1,0.05,166.0,2026-05-18
1150515,2515,中工,11213200.0,140278202.0,12.9,12.9,12.25,12.25,-0.65,3943.0,2026-05-18
1150515,2516,新建,155326.0,1988655.0,12.8,12.95,12.75,12.75,0.0,104.0,2026-05-18
1150515,2520,冠德,1188176.0,36751994.0,31.2,31.25,30.6,30.9,-0.25,687.0,2026-05-18
1150515,2524,京城,234253.0,7825187.0,34.6,34.6,33.2,33.2,-1.05,457.0,2026-05-18
1150515,2527,宏璟,406434.0,13638560.0,33.55,34.05,33.3,33.3,-0.05,267.0,2026-05-18
1150515,2528,皇普,836572.0,18590284.0,22.3,22.45,22.0,22.4,0.15,316.0,2026-05-18
1150515,2530,華建,997733.0,20685385.0,20.8,21.0,20.5,21.0,-0.05,449.0,2026-05-18
1150515,2534,宏盛,894502.0,15912318.0,17.9,18.25,17.6,17.75,-0.05,911.0,2026-05-18
1150515,2535,達欣工,523566.0,39231871.0,75.2,75.8,74.0,75.1,0.0,583.0,2026-05-18
1150515,2536,宏普,477063.0,9570383.0,20.0,20.15,20.0,20.05,-0.05,219.0,2026-05-18
1150515,2537,聯上發,2402270.0,23599964.0,10.05,10.05,9.5,9.66,-0.33,880.0,2026-05-18
1150515,2538,基泰,933212.0,8852323.0,9.61,9.73,9.4,9.41,-0.18,324.0,2026-05-18
1150515,2539,櫻花建,1851095.0,70709989.0,38.7,38.7,37.9,38.1,-0.55,1791.0,2026-05-18
1150515,2540,愛山林,6365796.0,370448844.0,56.8,60.2,55.0,58.2,3.3,3678.0,2026-05-18
1150515,2542,興富發,17357161.0,752945880.0,43.25,43.75,42.9,43.75,0.6,7681.0,2026-05-18
1150515,2543,皇昌,6325579.0,240899849.0,39.25,39.25,37.3,37.45,-2.35,4126.0,2026-05-18
1150515,2545,皇翔,316181.0,11970562.0,37.9,38.3,37.5,37.65,-0.25,614.0,2026-05-18
1150515,2546,根基,84144.0,7107284.0,84.6,85.0,84.2,84.2,-0.7,305.0,2026-05-18
1150515,2547,日勝生,3136166.0,31300874.0,10.05,10.1,9.93,9.95,-0.05,1032.0,2026-05-18
1150515,2548,華固,1379798.0,174940582.0,126.5,127.5,126.0,126.5,0.0,1049.0,2026-05-18
1150515,2597,潤弘,952451.0,153751562.0,158.0,164.0,157.0,162.5,4.5,1119.0,2026-05-18
