Date,stock_id,stock_name,pe,div_yield,pb,date
1150515,2020,美亞,11.03,8.41,1.4,2026-05-18
1150515,2022,聚亨,,,0.76,2026-05-18
1150515,2023,燁輝,,,0.81,2026-05-18
1150515,2024,志聯,187.14,,1.13,2026-05-18
1150515,2025,千興,72.5,,1.21,2026-05-18
1150515,2027,大成鋼,11.65,3.76,1.18,2026-05-18
1150515,2028,威致,46.57,1.23,1.11,2026-05-18
1150515,2029,盛餘,32.5,2.98,0.65,2026-05-18
1150515,2030,彰源,26.21,2.89,0.95,2026-05-18
1150515,2031,新光鋼,8.4,6.51,1.17,2026-05-18
1150515,2032,新鋼,19.24,3.02,1.23,2026-05-18
1150515,2033,佳大,45.0,1.35,1.13,2026-05-18
1150515,2034,允強,,5.04,1.09,2026-05-18
1150515,2038,海光,,1.51,0.67,2026-05-18
1150515,2049,上銀,85.51,0.51,3.7,2026-05-18
1150515,2059,川湖,42.84,1.05,14.69,2026-05-18
1150515,2062,橋椿,90.95,5.24,0.5,2026-05-18
1150515,2069,運錩,10.71,5.08,0.75,2026-05-18
1150515,2072,世紀風電,13.77,3.93,1.48,2026-05-18
1150515,2101,南港,10.05,2.25,1.67,2026-05-18
1150515,2102,泰豐,2.81,,0.86,2026-05-18
1150515,2103,台橡,30.97,1.3,0.84,2026-05-18
1150515,2104,國際中橡,,,0.4,2026-05-18
1150515,2105,正新,20.0,5.56,1.24,2026-05-18
1150515,2106,建大,97.94,3.9,0.81,2026-05-18
1150515,2107,厚生,17.5,5.56,0.57,2026-05-18
1150515,2108,南帝,31.03,3.7,0.93,2026-05-18
1150515,2109,華豐,11.67,7.14,1.12,2026-05-18
1150515,2114,鑫永銓,15.37,5.66,2.1,2026-05-18
1150515,2115,六暉-KY,15.75,6.0,0.63,2026-05-18
1150515,2201,裕隆,31.65,2.08,0.44,2026-05-18
1150515,2204,中華,9.59,6.92,0.78,2026-05-18
1150515,2206,三陽工業,10.35,5.11,1.66,2026-05-18
1150515,2207,和泰車,13.71,4.27,3.29,2026-05-18
1150515,2208,台船,,,3.32,2026-05-18
1150515,2211,長榮鋼,11.48,6.92,1.44,2026-05-18
1150515,2227,裕日車,52.69,7.96,0.8,2026-05-18
1150515,2228,劍麟,19.25,5.47,1.26,2026-05-18
1150515,2231,為升,,0.47,4.2,2026-05-18
1150515,2233,宇隆,47.05,1.36,4.45,2026-05-18
1150515,2236,百達-KY,,0.49,3.55,2026-05-18
1150515,2239,英利-KY,,,0.22,2026-05-18
1150515,2241,艾姆勒,,,2.69,2026-05-18
1150515,2243,宏旭-KY,8.51,,1.65,2026-05-18
1150515,2247,汎德永業,13.04,7.0,1.35,2026-05-18
1150515,2248,華勝-KY,9.14,5.69,1.44,2026-05-18
1150515,2250,IKKA-KY,18.4,4.84,1.05,2026-05-18
1150515,2254,巨鎧精密-創,,,3.6,2026-05-18
1150515,2258,鴻華先進-創,,,3.84,2026-05-18
1150515,2301,光寶科,30.07,2.44,5.27,2026-05-18
1150515,2302,麗正,31.39,1.41,2.31,2026-05-18
1150515,2303,聯電,27.64,2.36,3.4,2026-05-18
1150515,2305,全友,60.74,,1.41,2026-05-18
1150515,2308,台達電,76.51,0.56,17.99,2026-05-18
1150515,2312,金寶,26.78,2.15,1.87,2026-05-18
1150515,2313,華通,41.53,1.19,5.99,2026-05-18
1150515,2314,台揚,,,23.3,2026-05-18
1150515,2316,楠梓電,8.39,1.54,1.71,2026-05-18
1150515,2317,鴻海,17.65,2.9,1.95,2026-05-18
1150515,2321,東訊,,,2.17,2026-05-18
1150515,2323,中環,4.48,2.05,0.57,2026-05-18
1150515,2324,仁寶,21.54,3.84,0.95,2026-05-18
1150515,2327,國巨*,35.87,1.32,5.61,2026-05-18
1150515,2328,廣宇,51.94,1.77,1.76,2026-05-18
1150515,2329,華泰,25.57,1.77,3.25,2026-05-18
1150515,2330,台積電,30.45,0.97,9.97,2026-05-18
1150515,2331,精英,38.7,1.09,0.99,2026-05-18
1150515,2332,友訊,,0.72,1.0,2026-05-18
1150515,2337,旺宏,,,6.35,2026-05-18
1150515,2338,光罩,,,2.59,2026-05-18
1150515,2340,台亞,,,2.41,2026-05-18
1150515,2342,茂矽,,0.74,2.75,2026-05-18
1150515,2344,華邦電,38.43,0.39,5.0,2026-05-18
1150515,2345,智邦,47.37,0.6,21.43,2026-05-18
1150515,2347,聯強,14.33,5.1,1.75,2026-05-18
1150515,2348,海悅,16.75,7.91,1.51,2026-05-18
1150515,2349,錸德,,,1.57,2026-05-18
1150515,2351,順德,79.65,0.61,4.52,2026-05-18
1150515,2352,佳世達,40.65,3.97,1.36,2026-05-18
1150515,2353,宏碁,20.98,4.69,1.14,2026-05-18
1150515,2354,鴻準,28.15,2.53,0.79,2026-05-18
1150515,2355,敬鵬,31.07,1.9,1.18,2026-05-18
1150515,2356,英業達,19.85,3.83,2.55,2026-05-18
1150515,2357,華碩,11.45,6.55,1.66,2026-05-18
1150515,2359,所羅門,69.59,0.74,4.03,2026-05-18
1150515,2360,致茂,70.64,0.87,34.21,2026-05-18
1150515,2362,藍天,17.23,5.18,0.5,2026-05-18
1150515,2363,矽統,35.59,0.99,1.53,2026-05-18
1150515,2364,倫飛,17.11,4.48,4.49,2026-05-18
1150515,2365,昆盈,93.97,0.82,2.62,2026-05-18
1150515,2367,燿華,,0.32,3.43,2026-05-18
1150515,2368,金像電,58.24,0.78,18.92,2026-05-18
1150515,2369,菱生,,1.01,2.3,2026-05-18
1150515,2371,大同,,10.67,1.29,2026-05-18
1150515,2373,震旦行,14.31,6.63,1.78,2026-05-18
1150515,2374,佳能,29.57,2.19,3.1,2026-05-18
1150515,2375,凱美,30.21,1.21,1.08,2026-05-18
1150515,2376,技嘉,15.25,3.68,3.39,2026-05-18
1150515,2377,微星,11.7,3.75,1.72,2026-05-18
1150515,2379,瑞昱,19.29,4.66,6.11,2026-05-18
1150515,2380,虹光,6.1,,0.67,2026-05-18
1150515,2382,廣達,15.38,5.1,5.68,2026-05-18
1150515,2383,台光電,100.11,0.54,34.49,2026-05-18
1150515,2385,群光,13.94,5.83,2.18,2026-05-18
1150515,2387,精元,13.4,10.47,0.72,2026-05-18
1150515,2388,威盛,418.89,0.27,1.92,2026-05-18
1150515,2390,云辰,,,0.77,2026-05-18
1150515,2392,正崴,,2.96,0.71,2026-05-18
1150515,2393,億光,14.92,7.2,1.35,2026-05-18
1150515,2395,研華,35.65,2.44,8.04,2026-05-18
1150515,2397,友通,25.6,4.12,2.11,2026-05-18
1150515,2399,映泰,29.13,,3.29,2026-05-18
1150515,2401,凌陽,,,1.77,2026-05-18
1150515,2402,毅嘉,32.77,3.13,2.77,2026-05-18
1150515,2404,漢唐,18.59,4.0,13.13,2026-05-18
1150515,2405,輔信,,0.66,1.51,2026-05-18
1150515,2406,國碩,,,2.96,2026-05-18
1150515,2408,南亞科,27.89,0.48,5.0,2026-05-18
1150515,2409,友達,59.53,2.1,0.96,2026-05-18
1150515,2412,中華電,27.44,3.77,2.7,2026-05-18
1150515,2413,環科,56.1,1.16,2.65,2026-05-18
1150515,2414,精技,13.68,6.21,2.28,2026-05-18
1150515,2415,錩新,13.8,6.0,1.35,2026-05-18
1150515,2417,圓剛,182.69,0.53,2.2,2026-05-18
1150515,2419,仲琦,,,1.92,2026-05-18
1150515,2420,新巨,14.39,5.29,2.08,2026-05-18
1150515,2421,建準,17.09,3.93,3.54,2026-05-18
1150515,2423,固緯,20.56,3.42,3.78,2026-05-18
1150515,2424,隴華,,,4.58,2026-05-18
1150515,2425,承啟,,0.29,1.33,2026-05-18
1150515,2426,鼎元,,0.16,4.95,2026-05-18
1150515,2427,三商電,15.98,3.42,1.18,2026-05-18
1150515,2428,興勤,18.73,2.86,2.25,2026-05-18
1150515,2429,銘旺科,,,6.18,2026-05-18
1150515,2430,燦坤,38.33,4.35,0.5,2026-05-18
1150515,2431,聯昌,,,1.07,2026-05-18
1150515,2432,倚天酷碁-創,13.65,6.49,1.47,2026-05-18
1150515,2433,互盛電,14.79,5.99,2.12,2026-05-18
1150515,2434,統懋,,,2.41,2026-05-18
1150515,2436,偉詮電,20.71,2.87,3.17,2026-05-18
1150515,2438,翔耀,,,3.33,2026-05-18
1150515,2439,美律,17.01,4.78,1.25,2026-05-18
1150515,2440,太空梭,,,1.22,2026-05-18
1150515,2441,超豐,22.81,2.82,2.4,2026-05-18
1150515,2442,新美齊,3.48,14.79,0.79,2026-05-18
1150515,2444,兆勁,,,1.76,2026-05-18
1150515,2449,京元電子,40.64,0.5,6.73,2026-05-18
1150515,2450,神腦,19.18,5.28,1.24,2026-05-18
1150515,2451,創見,10.87,3.51,5.52,2026-05-18
1150515,2453,凌群,17.26,5.17,2.66,2026-05-18
1150515,2454,聯發科,51.95,1.64,13.33,2026-05-18
1150515,2455,全新,113.09,0.74,18.08,2026-05-18
1150515,2457,飛宏,,,1.13,2026-05-18
1150515,2458,義隆,15.69,4.96,4.22,2026-05-18
1150515,2459,敦吉,12.58,6.38,1.25,2026-05-18
1150515,2460,建通,,,3.42,2026-05-18
1150515,2461,光群雷,,6.52,0.87,2026-05-18
1150515,2462,良得電,287.14,1.0,0.91,2026-05-18
1150515,2464,盟立,,0.4,5.2,2026-05-18
1150515,2465,麗臺,58.56,,6.03,2026-05-18
1150515,2466,冠西電,62.91,,3.97,2026-05-18
1150515,2467,志聖,78.06,0.94,11.01,2026-05-18
1150515,2468,華經,25.23,3.1,1.74,2026-05-18
1150515,2471,資通,12.95,6.67,2.42,2026-05-18
1150515,2472,立隆電,25.09,1.61,3.72,2026-05-18
1150515,2474,可成,17.72,5.49,0.73,2026-05-18
1150515,2476,鉅祥,26.32,2.61,2.7,2026-05-18
1150515,2477,美隆電,12.9,6.7,0.81,2026-05-18
1150515,2478,大毅,22.51,2.18,1.64,2026-05-18
1150515,2480,敦陽科,17.7,5.25,5.29,2026-05-18
1150515,2481,強茂,37.3,1.53,3.1,2026-05-18
1150515,2482,連宇,,0.62,1.18,2026-05-18
1150515,2483,百容,26.14,1.25,1.0,2026-05-18
1150515,2484,希華,50.41,1.88,1.45,2026-05-18
1150515,2485,兆赫,1707.5,,4.11,2026-05-18
1150515,2486,一詮,488.24,0.2,11.05,2026-05-18
1150515,2488,漢平,11.06,5.85,1.41,2026-05-18
1150515,2489,瑞軒,37.02,2.97,1.9,2026-05-18
1150515,2491,吉祥全,5.76,,1.62,2026-05-18
1150515,2492,華新科,39.46,1.17,1.87,2026-05-18
1150515,2493,揚博,32.27,2.93,5.96,2026-05-18
1150515,2495,普安,31.11,2.28,2.06,2026-05-18
1150515,2496,卓越,10.13,7.72,1.44,2026-05-18
1150515,2497,怡利電,25.49,3.47,2.44,2026-05-18
1150515,2498,宏達電,21.88,,1.4,2026-05-18
1150515,2501,國建,5.71,5.43,0.81,2026-05-18
1150515,2504,國產,10.38,7.61,1.43,2026-05-18
1150515,2505,國揚,8.87,5.67,0.63,2026-05-18
1150515,2506,太設,,2.33,0.4,2026-05-18
1150515,2509,全坤建,,,0.73,2026-05-18
1150515,2511,太子,21.71,3.95,0.47,2026-05-18
1150515,2514,龍邦,7.44,,0.37,2026-05-18
1150515,2515,中工,25.52,4.08,0.86,2026-05-18
1150515,2516,新建,10.81,,1.36,2026-05-18
1150515,2520,冠德,12.82,5.18,0.76,2026-05-18
1150515,2524,京城,58.25,,0.57,2026-05-18
1150515,2527,宏璟,6.57,4.5,0.41,2026-05-18
1150515,2528,皇普,9.37,13.39,1.36,2026-05-18
1150515,2530,華建,10.71,8.81,1.76,2026-05-18
1150515,2534,宏盛,17.23,8.45,0.56,2026-05-18
1150515,2535,達欣工,9.0,6.13,1.97,2026-05-18
1150515,2536,宏普,6.06,2.49,0.53,2026-05-18
1150515,2537,聯上發,30.19,,0.64,2026-05-18
1150515,2538,基泰,26.14,7.44,0.73,2026-05-18
1150515,2539,櫻花建,13.46,7.35,2.43,2026-05-18
1150515,2540,愛山林,97.0,6.87,3.35,2026-05-18
1150515,2542,興富發,13.46,9.14,1.67,2026-05-18
1150515,2543,皇昌,15.1,13.35,1.97,2026-05-18
1150515,2545,皇翔,25.44,7.44,0.96,2026-05-18
1150515,2546,根基,8.85,7.13,1.77,2026-05-18
1150515,2547,日勝生,71.07,8.04,0.72,2026-05-18
1150515,2548,華固,9.87,6.72,1.96,2026-05-18
1150515,2597,潤弘,14.3,5.95,5.42,2026-05-18
1150515,2601,益航,,,0.52,2026-05-18
1150515,2603,長榮,8.76,7.98,0.75,2026-05-18
1150515,2605,新興,14.02,3.41,0.97,2026-05-18
1150515,2606,裕民,12.05,4.46,1.31,2026-05-18
1150515,2607,榮運,9.82,5.81,0.79,2026-05-18
1150515,2608,嘉里大榮,14.55,5.64,1.07,2026-05-18
1150515,2609,陽明,15.6,4.16,0.51,2026-05-18
1150515,2610,華航,7.23,4.43,1.1,2026-05-18
1150515,2611,志信,9.69,4.09,0.9,2026-05-18
1150515,2612,中航,10.0,4.01,0.8,2026-05-18
1150515,2613,中櫃,19.68,4.66,0.93,2026-05-18
1150515,2614,東森,9.0,6.54,1.4,2026-05-18
1150515,2615,萬海,6.85,4.04,0.73,2026-05-18
1150515,2616,山隆,,2.23,0.71,2026-05-18
1150515,2617,台航,8.66,5.24,0.65,2026-05-18
1150515,2618,長榮航,6.57,5.77,1.38,2026-05-18
1150515,2630,亞航,46.12,2.08,2.69,2026-05-18
1150515,2633,台灣高鐵,21.24,4.47,1.93,2026-05-18
1150515,2634,漢翔,58.06,1.68,2.41,2026-05-18
1150515,2636,台驊控股,9.56,7.66,0.95,2026-05-18
1150515,2637,慧洋-KY,10.24,4.81,1.08,2026-05-18
1150515,2642,宅配通,,2.43,1.09,2026-05-18
1150515,2645,長榮航太,22.98,3.32,4.45,2026-05-18
1150515,2646,星宇航空,223.33,,1.9,2026-05-18
1150515,2701,萬企,18.07,2.72,0.55,2026-05-18
1150515,2702,華園,,,0.62,2026-05-18
1150515,2704,國賓,23.24,1.2,0.58,2026-05-18
1150515,2705,六福,17.13,,0.58,2026-05-18
1150515,2706,第一店,17.99,2.9,0.59,2026-05-18
1150515,2707,晶華,12.29,6.25,6.19,2026-05-18
1150515,2712,遠雄來,,,1.62,2026-05-18
1150515,2722,夏都,,0.65,1.38,2026-05-18
1150515,2723,美食-KY,,4.67,1.11,2026-05-18
1150515,2727,王品,14.21,6.82,5.11,2026-05-18
1150515,2731,雄獅,9.3,8.05,2.78,2026-05-18
1150515,2739,寒舍,11.42,7.46,2.11,2026-05-18
1150515,2748,雲品,18.99,4.43,1.42,2026-05-18
1150515,2753,八方雲集,13.14,6.78,3.32,2026-05-18
1150515,2762,世界健身-KY,15.47,7.26,3.36,2026-05-18
1150515,2801,彰銀,12.66,4.94,1.05,2026-05-18
1150515,2812,台中銀,12.1,5.65,1.21,2026-05-18
1150515,2816,旺旺保,6.5,4.95,0.84,2026-05-18
1150515,2820,華票,10.99,5.39,0.8,2026-05-18
1150515,2832,台產,10.15,6.63,1.09,2026-05-18
1150515,2834,臺企銀,12.14,6.29,1.04,2026-05-18
1150515,2836,高雄銀,15.95,3.81,0.82,2026-05-18
1150515,2838,聯邦銀,14.26,5.27,1.09,2026-05-18
1150515,2845,遠東銀,13.69,5.23,0.82,2026-05-18
1150515,2849,安泰銀,15.35,2.88,0.71,2026-05-18
1150515,2850,新產,9.46,5.49,1.92,2026-05-18
1150515,2851,中再保,6.3,6.74,1.11,2026-05-18
1150515,2852,第一保,8.59,6.28,0.85,2026-05-18
1150515,2855,統一證,9.13,5.17,1.57,2026-05-18
1150515,2867,三商壽,38.6,,1.13,2026-05-18
1150515,2880,華南金,17.05,4.48,1.91,2026-05-18
1150515,2881,富邦金,12.4,4.42,1.53,2026-05-18
1150515,2882,國泰金,11.79,4.49,1.36,2026-05-18
1150515,2883,凱基金,13.49,4.58,1.24,2026-05-18
1150515,2884,玉山金,14.52,4.38,1.82,2026-05-18
1150515,2885,元大金,20.0,4.01,2.15,2026-05-18
1150515,2886,兆豐金,16.69,4.44,1.49,2026-05-18
1150515,2887,台新新光金,16.76,4.62,1.29,2026-05-18
1150515,2889,國票金,23.1,4.05,1.15,2026-05-18
1150515,2890,永豐金,16.5,4.3,1.71,2026-05-18
1150515,2891,中信金,13.7,4.56,2.13,2026-05-18
1150515,2892,第一金,15.67,4.1,1.44,2026-05-18
1150515,2897,王道銀行,14.71,5.2,0.68,2026-05-18
1150515,2901,欣欣,55.85,1.62,1.88,2026-05-18
1150515,2903,遠百,13.73,5.62,1.0,2026-05-18
1150515,2904,匯僑,25.6,4.71,0.94,2026-05-18
1150515,2905,三商,20.71,2.3,0.47,2026-05-18
1150515,2906,高林,28.0,4.76,0.79,2026-05-18
1150515,2908,特力,52.0,2.64,1.54,2026-05-18
1150515,2910,統領,17.7,4.81,1.44,2026-05-18
1150515,2911,麗嬰房,1.44,,0.4,2026-05-18
1150515,2912,統一超,20.74,3.96,5.09,2026-05-18
1150515,2913,農林,,,0.7,2026-05-18
1150515,2915,潤泰全,5.06,4.4,0.4,2026-05-18
1150515,2923,鼎固-KY,,0.55,0.82,2026-05-18
1150515,2929,淘帝-KY,,,0.21,2026-05-18
1150515,2939,永邑-KY,,,1.96,2026-05-18
1150515,2945,三商家購,18.0,3.7,1.42,2026-05-18
1150515,3002,歐格,49.7,2.01,1.31,2026-05-18
1150515,3003,健和興,58.02,1.71,1.42,2026-05-18
1150515,3004,豐達科,22.66,2.11,2.14,2026-05-18
1150515,3005,神基,12.21,6.82,2.65,2026-05-18
1150515,3006,晶豪科,29.85,0.4,5.47,2026-05-18
1150515,3008,大立光,21.5,2.32,2.44,2026-05-18
1150515,3010,華立,13.7,4.12,1.41,2026-05-18
1150515,3011,今皓,,,1.19,2026-05-18
1150515,3013,晟銘電,22.59,0.78,3.84,2026-05-18
1150515,3014,聯陽,14.7,6.25,3.64,2026-05-18
1150515,3015,全漢,24.36,4.45,0.78,2026-05-18
1150515,3016,嘉晶,270.73,0.45,6.54,2026-05-18
1150515,3017,奇鋐,40.34,0.86,21.34,2026-05-18
1150515,3018,隆銘綠能,,,1.47,2026-05-18
1150515,3019,亞光,21.06,3.18,2.83,2026-05-18
1150515,3021,鴻名,29.31,3.53,1.03,2026-05-18
1150515,3022,威強電,19.07,5.2,1.03,2026-05-18
1150515,3023,信邦,22.0,3.56,3.85,2026-05-18
1150515,3024,憶聲,187.22,1.31,1.54,2026-05-18
1150515,3025,星通,15.08,5.31,3.72,2026-05-18
1150515,3026,禾伸堂,42.14,1.77,5.6,2026-05-18
1150515,3027,盛達,,,1.05,2026-05-18
1150515,3028,增你強,15.4,3.81,2.93,2026-05-18
1150515,3029,零壹,14.1,5.74,3.16,2026-05-18
1150515,3030,德律,34.2,1.77,8.92,2026-05-18
1150515,3031,佰鴻,25.85,3.45,1.76,2026-05-18
1150515,3032,偉訓,,3.4,3.24,2026-05-18
1150515,3033,威健,18.21,4.34,2.17,2026-05-18
1150515,3034,聯詠,19.12,4.93,3.95,2026-05-18
1150515,3035,智原,101.06,0.95,3.63,2026-05-18
1150515,3036,文曄,19.15,2.89,3.03,2026-05-18
1150515,3037,欣興,120.74,0.24,11.5,2026-05-18
1150515,3038,全台,23.94,5.33,1.39,2026-05-18
1150515,3040,遠見,,8.93,1.74,2026-05-18
1150515,3041,揚智,,,2.31,2026-05-18
1150515,3042,晶技,27.48,3.33,3.24,2026-05-18
1150515,3043,科風,,,1.05,2026-05-18
1150515,3044,健鼎,23.2,2.66,4.3,2026-05-18
1150515,3045,台灣大,23.23,4.19,3.81,2026-05-18
1150515,3046,建碁,12.34,5.93,2.57,2026-05-18
1150515,3047,訊舟,,2.11,1.28,2026-05-18
1150515,3048,益登,20.18,1.78,2.59,2026-05-18
1150515,3049,精金,,,1.39,2026-05-18
1150515,3050,鈺德,,2.11,0.77,2026-05-18
1150515,3051,力特,24.81,1.96,1.65,2026-05-18
1150515,3052,夆典,11.11,5.69,0.61,2026-05-18
1150515,3054,立萬利,19.65,1.2,4.0,2026-05-18
1150515,3055,蔚華科,,0.97,7.15,2026-05-18
1150515,3056,富華新,,4.6,0.75,2026-05-18
1150515,3057,喬鼎,,,1.91,2026-05-18
1150515,3058,立德,,,1.04,2026-05-18
1150515,3059,華晶科,34.31,2.37,1.3,2026-05-18
1150515,3060,銘異,,0.74,1.35,2026-05-18
1150515,3062,建漢,,,2.18,2026-05-18
1150515,3090,日電貿,29.58,3.38,2.32,2026-05-18
1150515,3092,鴻碩,,,2.3,2026-05-18
1150515,3094,聯傑,125.58,0.77,2.68,2026-05-18
1150515,3130,一零四,14.75,6.61,4.05,2026-05-18
1150515,3135,凌航,15.29,2.18,5.95,2026-05-18
1150515,3138,耀登,96.43,1.12,3.11,2026-05-18
1150515,3149,正達,,,5.24,2026-05-18
1150515,3150,鈺寶-創,,2.73,1.39,2026-05-18
1150515,3164,景岳,32.79,4.69,1.14,2026-05-18
1150515,3167,大量,71.64,0.54,18.18,2026-05-18
1150515,3168,眾福科,16.53,6.77,2.07,2026-05-18
1150515,3189,景碩,136.9,0.36,5.93,2026-05-18
1150515,3209,全科,18.94,3.68,3.05,2026-05-18
1150515,3229,晟鈦,727.0,,3.68,2026-05-18
1150515,3231,緯創,13.59,4.06,2.27,2026-05-18
1150515,3257,虹冠電,18.01,5.23,2.71,2026-05-18
1150515,3266,昇陽,19.69,3.97,0.69,2026-05-18
1150515,3296,勝德,160.77,,1.6,2026-05-18
1150515,3305,昇貿,39.01,1.66,3.21,2026-05-18
1150515,3308,聯德,164.17,,1.05,2026-05-18
1150515,3311,閎暉,20.0,1.94,0.83,2026-05-18
1150515,3312,弘憶股,28.23,2.76,2.09,2026-05-18
1150515,3321,同泰,,,1.98,2026-05-18
1150515,3338,泰碩,50.0,1.78,3.11,2026-05-18
1150515,3346,麗清,,0.71,0.53,2026-05-18
1150515,3356,奇偶,6.01,5.75,1.83,2026-05-18
1150515,3376,新日興,283.09,3.12,2.17,2026-05-18
1150515,3380,明泰,,1.61,1.85,2026-05-18
1150515,3406,玉晶光,17.82,2.89,2.54,2026-05-18
1150515,3413,京鼎,17.29,3.37,2.27,2026-05-18
1150515,3416,融程電,22.33,3.13,4.04,2026-05-18
1150515,3419,譁裕,,,1.79,2026-05-18
1150515,3432,台端,,,2.68,2026-05-18
1150515,3437,榮創,,,1.59,2026-05-18
1150515,3443,創意,145.76,0.41,44.52,2026-05-18
1150515,3447,展達,25.35,3.03,2.29,2026-05-18
1150515,3450,聯鈞,117.71,0.25,11.05,2026-05-18
1150515,3481,群創,328.18,2.77,1.27,2026-05-18
1150515,3494,誠研,,,1.3,2026-05-18
1150515,3501,維熹,22.32,5.01,0.68,2026-05-18
1150515,3504,揚明光,,,3.12,2026-05-18
1150515,3515,華擎,14.2,4.89,2.47,2026-05-18
1150515,3518,柏騰,15.07,,1.99,2026-05-18
1150515,3528,安馳,27.94,1.59,2.76,2026-05-18
1150515,3530,晶相光,32.81,1.2,2.07,2026-05-18
1150515,3532,台勝科,280.38,0.45,3.54,2026-05-18
1150515,3533,嘉澤,32.74,1.5,6.24,2026-05-18
1150515,3535,晶彩科,306.25,0.41,8.69,2026-05-18
1150515,3543,州巧,,1.65,1.28,2026-05-18
1150515,3545,敦泰,,1.44,1.38,2026-05-18
1150515,3550,聯穎,,,1.35,2026-05-18
1150515,3557,嘉威,,1.11,0.89,2026-05-18
1150515,3563,牧德,55.87,1.6,10.74,2026-05-18
1150515,3576,聯合再生,40.48,,2.11,2026-05-18
1150515,3583,辛耘,60.2,0.68,9.34,2026-05-18
1150515,3588,通嘉,100.0,0.83,2.07,2026-05-18
1150515,3591,艾笛森,,3.1,1.18,2026-05-18
1150515,3592,瑞鼎,15.53,5.88,1.75,2026-05-18
1150515,3593,力銘,,,4.23,2026-05-18
1150515,3596,智易,14.51,4.9,2.57,2026-05-18
1150515,3605,宏致,22.28,2.18,1.59,2026-05-18
1150515,3607,谷崧,36.15,5.67,1.01,2026-05-18
1150515,3617,碩天,13.46,5.26,1.96,2026-05-18
1150515,3622,洋華,9.13,6.0,1.11,2026-05-18
1150515,3645,達邁,55.79,1.13,4.27,2026-05-18
1150515,3652,精聯,21.25,4.03,1.19,2026-05-18
1150515,3653,健策,95.85,0.63,24.0,2026-05-18
1150515,3661,世芯-KY,67.49,0.75,8.7,2026-05-18
1150515,3665,貿聯-KY,42.28,0.72,8.76,2026-05-18
1150515,3669,圓展,20.74,2.65,1.09,2026-05-18
1150515,3673,TPK-KY,23.87,2.78,0.67,2026-05-18
1150515,3679,新至陞,13.9,7.63,1.58,2026-05-18
1150515,3686,達能,,,2.02,2026-05-18
1150515,3694,海華,13.98,3.9,2.34,2026-05-18
1150515,3701,大眾控,,0.36,2.7,2026-05-18
1150515,3702,大聯大,13.43,2.91,2.05,2026-05-18
1150515,3703,欣陸,9.66,5.22,0.61,2026-05-18
1150515,3704,合勤控,33.22,1.05,1.32,2026-05-18
1150515,3705,永信,18.89,5.35,1.96,2026-05-18
1150515,3706,神達,15.25,5.01,1.6,2026-05-18
1150515,3708,上緯投控,2.78,5.29,0.6,2026-05-18
1150515,3711,日月光投控,50.79,1.21,6.85,2026-05-18
1150515,3712,永崴投控,,18.52,1.34,2026-05-18
1150515,3714,富采,,1.34,1.19,2026-05-18
1150515,3715,定穎投控,180.41,0.62,4.61,2026-05-18
1150515,3716,中化控股,13.01,2.97,0.63,2026-05-18
1150515,3717,聯嘉投控,276.88,0.9,1.37,2026-05-18
1150515,4104,佳醫,15.73,6.31,1.33,2026-05-18
1150515,4106,雃博,16.01,4.37,0.93,2026-05-18
1150515,4108,懷特,,,1.27,2026-05-18
1150515,4119,旭富,50.5,1.86,0.89,2026-05-18
1150515,4133,亞諾法,693.33,0.53,0.99,2026-05-18
1150515,4137,麗豐-KY,13.23,9.62,1.54,2026-05-18
1150515,4142,國光生,,,1.52,2026-05-18
1150515,4148,全宇生技-KY,16.2,2.86,0.86,2026-05-18
1150515,4155,訊映,18.33,2.1,0.82,2026-05-18
1150515,4164,承業醫,26.97,3.92,0.74,2026-05-18
1150515,4169,泰宗,,0.24,8.0,2026-05-18
1150515,4178,永笙-KY,,,2.18,2026-05-18
1150515,4190,佐登-KY,,2.04,0.91,2026-05-18
1150515,4195,基米-創,,,2.86,2026-05-18
1150515,4306,炎洲,35.0,5.26,0.69,2026-05-18
1150515,4414,如興,,1.18,0.61,2026-05-18
1150515,4426,利勤,,,0.75,2026-05-18
1150515,4438,廣越,14.48,4.02,0.75,2026-05-18
1150515,4439,冠星-KY,11.59,4.17,1.03,2026-05-18
1150515,4440,宜新實業,10.91,5.36,0.98,2026-05-18
1150515,4441,振大環球,14.45,5.24,2.13,2026-05-18
1150515,4526,東台,35.63,2.7,1.96,2026-05-18
1150515,4532,瑞智,12.57,6.52,1.09,2026-05-18
1150515,4536,拓凱,11.51,5.18,1.53,2026-05-18
1150515,4540,全球傳動,,,2.38,2026-05-18
1150515,4545,銘鈺,,0.45,1.15,2026-05-18
1150515,4551,智伸科,22.64,2.78,1.94,2026-05-18
1150515,4552,力達-KY,12.86,3.03,0.36,2026-05-18
1150515,4555,氣立,181.74,1.2,1.01,2026-05-18
1150515,4557,永新-KY,,4.01,0.92,2026-05-18
1150515,4560,強信-KY,11.94,4.39,1.1,2026-05-18
1150515,4562,穎漢,,,3.72,2026-05-18
1150515,4564,元翎,,,0.94,2026-05-18
1150515,4566,時碩工業,68.15,1.08,1.39,2026-05-18
1150515,4569,六方科-KY,40.0,1.68,2.16,2026-05-18
1150515,4571,鈞興-KY,23.42,2.51,3.25,2026-05-18
1150515,4572,駐龍,54.34,3.47,3.09,2026-05-18
1150515,4576,大銀微系統,104.53,0.3,7.69,2026-05-18
1150515,4581,光隆精密-KY,11.95,6.01,1.31,2026-05-18
