Time,AccBidOrders,AccBidVolume,AccAskOrders,AccAskVolume,AccTransaction,AccTradeVolume,AccTradeValue,date
093205,6870281,28641094,5727395,15132256,1324996,4476234,415260,2026-05-15
093210,6884307,28755404,5739720,15155489,1327327,4485303,415970,2026-05-15
093215,6895029,28901849,5749777,15151315,1328983,4493377,416386,2026-05-15
093220,6906326,28940340,5760132,15239396,1330256,4497282,416747,2026-05-15
093225,6917048,28748380,5770434,15163359,1331519,4501798,417206,2026-05-15
093230,6929982,28741477,5781665,15185712,1333369,4508446,418000,2026-05-15
093235,6942870,28731887,5793269,15181916,1336026,4521178,418811,2026-05-15
093240,6954792,28952439,5803800,15242564,1337486,4527156,419189,2026-05-15
093245,6965789,28920532,5813660,15271662,1339238,4537127,419673,2026-05-15
093250,6976425,28922973,5822823,15269988,1341221,4544186,420096,2026-05-15
093255,6986904,28992534,5831864,15321088,1342722,4550184,420517,2026-05-15
093300,6999087,28906390,5842397,15331957,1344519,4555662,421010,2026-05-15
093305,7013523,28771724,5854448,15339094,1346987,4564361,421934,2026-05-15
093310,7027946,28931942,5865838,15379691,1349286,4571505,422628,2026-05-15
093315,7042057,29006097,5877312,15477811,1351476,4579615,423264,2026-05-15
093320,7054932,28988446,5887383,15456870,1353288,4584497,423731,2026-05-15
093325,7067010,28725705,5896904,15291706,1356027,4592055,424425,2026-05-15
093330,7078074,29019290,5905622,15536898,1357717,4600301,424847,2026-05-15
093335,7089899,29015529,5915027,15481806,1359233,4605618,425287,2026-05-15
093340,7100005,29037635,5923791,15462697,1360733,4610003,425656,2026-05-15
093345,7110107,29006115,5933010,15431174,1362205,4614688,426024,2026-05-15
093350,7120985,29159530,5942666,15568561,1365269,4624598,426709,2026-05-15
093355,7130551,29114621,5951221,15538957,1366833,4628998,427088,2026-05-15
093400,7139906,29210301,5959842,15576677,1368740,4637066,427577,2026-05-15
093405,7152234,28801655,5970892,15431620,1370801,4642834,428084,2026-05-15
093410,7164715,28932323,5982355,15523157,1373157,4651502,428668,2026-05-15
093415,7175094,29038514,5991591,15506480,1374642,4656374,429088,2026-05-15
093420,7185171,28932223,6001364,15494226,1376409,4662240,429577,2026-05-15
093425,7196978,29086264,6011969,15501375,1378251,4669089,430035,2026-05-15
093430,7208160,29148244,6021580,15584705,1379892,4674542,430488,2026-05-15
093435,7219129,29134770,6030882,15555982,1381628,4679729,430903,2026-05-15
093440,7230428,29046611,6040762,15573936,1383135,4686426,431283,2026-05-15
093445,7245809,28891014,6052897,15575925,1386040,4696336,432175,2026-05-15
093450,7260047,28526688,6065043,15461618,1389030,4708113,433223,2026-05-15
093455,7276465,28757626,6079510,15512794,1393087,4727310,434748,2026-05-15
093500,7291972,28915375,6092223,15522680,1394821,4733420,435285,2026-05-15
093505,7305817,29174710,6103898,15636430,1396353,4738578,435709,2026-05-15
093510,7320260,29011843,6115061,15555584,1398099,4745043,436272,2026-05-15
093515,7336227,29394517,6126970,15814227,1399921,4749642,437088,2026-05-15
093520,7351639,29191929,6138749,15663146,1401393,4757706,437924,2026-05-15
093525,7363680,29435501,6148367,15755662,1403543,4765760,438300,2026-05-15
093530,7375522,29278004,6158162,15692575,1405022,4772111,439067,2026-05-15
093535,7391874,29420231,6169571,15698448,1406424,4777348,439474,2026-05-15
093540,7402756,29730857,6178259,15813539,1407751,4781698,439747,2026-05-15
093545,7414735,29430486,6188127,15723360,1409686,4787040,440359,2026-05-15
093550,7428796,29049341,6199301,15617166,1411689,4796748,440894,2026-05-15
093555,7443586,29164304,6210161,15652046,1415815,4809325,441732,2026-05-15
093600,7455914,29402923,6220226,15735979,1417660,4815487,442235,2026-05-15
093605,7468339,29407596,6230204,15667309,1419347,4820748,442673,2026-05-15
093610,7481856,29360343,6241232,15679348,1420964,4826958,443148,2026-05-15
093615,7491932,29451425,6250268,15682309,1422231,4831195,443912,2026-05-15
093620,7502219,29474214,6259396,15715061,1423595,4835470,444283,2026-05-15
093625,7512319,29579109,6268570,15705132,1424951,4839677,444571,2026-05-15
093630,7521657,29685546,6276939,15761605,1426146,4843317,444857,2026-05-15
093635,7531502,29576545,6286095,15791846,1427317,4846666,445097,2026-05-15
093640,7541832,29513945,6295129,15858684,1428578,4852112,445460,2026-05-15
093645,7552544,29373304,6304214,15835377,1430438,4858334,446027,2026-05-15
093650,7564330,29749245,6314725,16019809,1432070,4863395,446587,2026-05-15
093655,7573443,29519053,6323111,15922034,1433701,4868054,447029,2026-05-15
093700,7582676,29632271,6331332,15929524,1435325,4874416,447370,2026-05-15
093705,7592799,29510594,6340341,15959040,1436746,4878906,447751,2026-05-15
093710,7602950,29645134,6348940,15937448,1437871,4882982,448027,2026-05-15
093715,7612501,29579372,6357672,15924290,1439327,4887429,448557,2026-05-15
093720,7621009,29755293,6365134,16074975,1440468,4891474,448798,2026-05-15
093725,7629283,29750213,6372086,15987730,1441971,4896423,449184,2026-05-15
093730,7639191,29774179,6380605,16052905,1443402,4900797,449566,2026-05-15
093735,7650200,29624478,6390057,16025592,1445078,4907338,449969,2026-05-15
093740,7660699,29653077,6399269,16031676,1446403,4911125,450359,2026-05-15
093745,7671046,29710742,6407903,16094217,1448291,4919088,450803,2026-05-15
093750,7681125,29762285,6416548,16056149,1449630,4922535,451266,2026-05-15
093755,7692608,29694018,6426968,16037747,1451915,4931947,451764,2026-05-15
093800,7703433,29520401,6436760,15956857,1454676,4942238,452263,2026-05-15
093805,7717817,29396705,6449349,15986568,1456971,4950527,453567,2026-05-15
093810,7730527,29456549,6460302,15968514,1459096,4956729,453949,2026-05-15
093815,7742821,29580312,6470381,16001548,1460724,4960858,454375,2026-05-15
093820,7755704,29655753,6480626,15949014,1463072,4969949,454934,2026-05-15
093825,7767476,29463223,6490150,15898059,1465439,4981887,455457,2026-05-15
093830,7777964,29732070,6499288,15977804,1466782,4987142,455785,2026-05-15
093835,7787894,29772518,6507691,15923089,1468530,4993152,456186,2026-05-15
093840,7797998,29791103,6516726,15954192,1470052,4998229,456530,2026-05-15
093845,7808295,29688459,6525684,15988985,1471523,5003342,456890,2026-05-15
093850,7818870,29714961,6534619,15940890,1473031,5009515,457223,2026-05-15
093855,7829214,29810631,6543735,16004356,1474852,5015451,457725,2026-05-15
093900,7837886,29955703,6551848,16088666,1476103,5020519,458039,2026-05-15
093905,7848158,29894819,6560089,16027181,1477832,5026324,458361,2026-05-15
093910,7857556,29859561,6568244,16066331,1479523,5032868,458668,2026-05-15
093915,7866976,29922317,6576865,16050368,1481601,5040821,459146,2026-05-15
093920,7877660,29958490,6585586,16083930,1483118,5047901,459575,2026-05-15
093925,7886324,29853027,6593873,16034898,1484752,5052277,459935,2026-05-15
093930,7896952,29842504,6603087,16177105,1486220,5056641,460286,2026-05-15
093935,7905583,30035920,6610911,16186846,1487646,5061348,460616,2026-05-15
093940,7914828,29887583,6619266,16142238,1489315,5068714,461000,2026-05-15
093945,7924063,29954995,6627762,16203083,1490475,5073090,461263,2026-05-15
093950,7932627,29795444,6635759,16197350,1492082,5080335,461659,2026-05-15
093955,7942085,29869727,6644518,16174538,1493831,5088113,462062,2026-05-15
094000,7950637,30035461,6652224,16309536,1495139,5092391,462368,2026-05-15
094005,7960274,29879557,6660818,16219511,1496494,5097486,462730,2026-05-15
094010,7969375,30017458,6668907,16307906,1498017,5102049,463128,2026-05-15
094015,7979636,30116349,6677234,16305177,1499596,5105959,463808,2026-05-15
094020,7989412,30199036,6685664,16411931,1501244,5110999,464330,2026-05-15
094025,8001164,30228494,6694748,16355701,1502829,5117141,464842,2026-05-15
094030,8009788,30223453,6702079,16432279,1503968,5120498,465132,2026-05-15
094035,8019731,30233393,6709803,16411445,1505391,5126471,465562,2026-05-15
094040,8028938,30076770,6717772,16286377,1507495,5135618,467077,2026-05-15
094045,8038701,29885958,6726721,16293207,1509648,5142907,467771,2026-05-15
094050,8048345,30111383,6734688,16342944,1510788,5147258,468093,2026-05-15
094055,8056536,30086704,6742470,16324668,1512314,5152829,468478,2026-05-15
094100,8068408,29748891,6751826,16215985,1514135,5159088,469075,2026-05-15
094105,8079806,30010644,6761768,16378156,1515833,5164426,469448,2026-05-15
094110,8090458,29900442,6771323,16331460,1517858,5170463,469990,2026-05-15
094115,8100193,30180780,6779901,16425117,1520065,5177649,470556,2026-05-15
094120,8108827,30204298,6788228,16479560,1521537,5181454,470995,2026-05-15
094125,8117998,30152472,6796146,16364919,1523885,5190186,471482,2026-05-15
094130,8128587,30153899,6805736,16477503,1525470,5195051,471877,2026-05-15
094135,8138100,30232293,6813976,16469766,1526763,5199811,472199,2026-05-15
094140,8146889,30298660,6822244,16511172,1527932,5204166,472458,2026-05-15
094145,8156311,30266613,6831236,16506262,1529452,5210300,472888,2026-05-15
094150,8166780,29943302,6840425,16357163,1531146,5215208,473405,2026-05-15
094155,8177605,30136695,6849369,16489818,1532580,5221637,473812,2026-05-15
094200,8186543,30196392,6856778,16448179,1533904,5225911,474090,2026-05-15
094205,8197559,30376233,6865784,16552157,1535771,5232429,474849,2026-05-15
094210,8206470,30245461,6873864,16511128,1537368,5237495,475285,2026-05-15
094215,8217949,30236900,6884427,16484318,1539987,5247194,475807,2026-05-15
094220,8227485,30046767,6893698,16439236,1541692,5252852,476208,2026-05-15
094225,8237998,30263119,6903323,16553921,1543452,5258965,476625,2026-05-15
094230,8249348,30098593,6913242,16439467,1545338,5265598,477187,2026-05-15
094235,8259666,30245134,6922992,16558238,1547041,5271502,477836,2026-05-15
094240,8268806,30254722,6931423,16600673,1548343,5275510,478178,2026-05-15
094245,8278965,30215011,6940329,16534656,1549524,5279072,478526,2026-05-15
094250,8289067,30448233,6949032,16595286,1551149,5285083,478912,2026-05-15
094255,8297090,30410704,6956942,16684228,1552475,5289398,479200,2026-05-15
094300,8305164,30390997,6964683,16623355,1553931,5294130,479559,2026-05-15
094305,8318015,29929645,6976636,16452176,1556931,5303045,480357,2026-05-15
094310,8329604,29828582,6987522,16375305,1559600,5311694,481061,2026-05-15
094315,8343328,30293174,7000084,16602155,1562219,5320552,481506,2026-05-15
094320,8353843,30121058,7009751,16492673,1564516,5328043,481925,2026-05-15
094325,8367842,29908747,7022394,16499608,1568724,5342034,482707,2026-05-15
094330,8383019,29611486,7035725,16401808,1573301,5360643,484149,2026-05-15
094335,8395828,30122077,7046992,16570492,1577809,5379926,484907,2026-05-15
094340,8407428,30017977,7057690,16498119,1579915,5387185,485413,2026-05-15
094345,8418122,30088325,7067247,16604784,1581462,5391104,485801,2026-05-15
094350,8428551,30059658,7076886,16647448,1582933,5395461,486248,2026-05-15
094355,8439335,30069060,7086029,16623549,1584980,5401677,486794,2026-05-15
094400,8451191,29933706,7096444,16588621,1587159,5407311,487261,2026-05-15
094405,8464986,30098238,7107815,16603733,1588951,5412410,487722,2026-05-15
094410,8476428,30150947,7117767,16626178,1590494,5417324,488200,2026-05-15
094415,8486208,30385672,7126464,16754079,1591939,5421795,488496,2026-05-15
094420,8497455,30278282,7135908,16711332,1594257,5429164,489077,2026-05-15
094425,8508040,30383688,7145064,16821721,1595858,5433838,489432,2026-05-15
094430,8516455,30324914,7153075,16848503,1597440,5438255,489707,2026-05-15
094435,8525427,30337918,7161067,16852961,1599149,5443473,490083,2026-05-15
094440,8535514,30132822,7170045,16761036,1601206,5449967,490517,2026-05-15
094445,8545022,30336768,7179094,16782044,1602828,5454951,491092,2026-05-15
094450,8558628,29972410,7190065,16654846,1604647,5461579,491733,2026-05-15
094455,8572145,30232353,7200495,16789002,1606303,5466451,492158,2026-05-15
094500,8581198,30241532,7208292,16830817,1608597,5474275,493024,2026-05-15
094505,8594315,30065020,7219439,16738336,1610818,5484064,493599,2026-05-15
094510,8606310,29934448,7229550,16670738,1613431,5491708,494433,2026-05-15
094515,8621989,30249984,7242599,16791772,1616783,5502097,495805,2026-05-15
094520,8633440,30192106,7253325,16783050,1619771,5512064,496374,2026-05-15
094525,8649091,29863087,7267044,16609634,1623080,5523220,497584,2026-05-15
094530,8661257,30097788,7278324,16779902,1626260,5532367,498386,2026-05-15
094535,8673209,30376317,7288574,16850077,1628554,5538768,498819,2026-05-15
094540,8684779,30312026,7299184,16844314,1631094,5545705,499418,2026-05-15
094545,8702029,29274109,7315046,16423779,1637723,5566211,501361,2026-05-15
094550,8716999,29900526,7328949,16722157,1641534,5576926,502444,2026-05-15
094555,8731464,29952800,7342139,16757578,1646123,5591162,503429,2026-05-15
094600,8743567,30188577,7353310,16793334,1649909,5601955,504407,2026-05-15
094605,8762791,29734318,7369776,16614394,1655707,5623942,506741,2026-05-15
094610,8780497,29698544,7384366,16647930,1659350,5639074,507842,2026-05-15
094615,8801454,29520111,7402319,16515193,1666627,5666626,509466,2026-05-15
094620,8820158,29774816,7417851,16724106,1669452,5676212,510365,2026-05-15
094625,8839513,29799840,7433837,16772752,1672382,5684299,511151,2026-05-15
094630,8854723,30038377,7446007,16831701,1675178,5694284,511920,2026-05-15
094635,8873511,29699128,7459899,16723005,1678218,5704453,512985,2026-05-15
094640,8889956,30161250,7472933,16929194,1679931,5710772,513427,2026-05-15
094645,8905043,29978426,7484709,16847158,1681955,5717888,513955,2026-05-15
094650,8921813,29674971,7497059,16638500,1683913,5725030,514511,2026-05-15
094655,8937914,30056444,7509297,16913849,1685623,5731368,515001,2026-05-15
094700,8952766,30131629,7520316,16895380,1687387,5736964,515526,2026-05-15
094705,8965735,30204988,7530476,16895010,1688874,5742715,515924,2026-05-15
094710,8981701,30360665,7542983,16970700,1691075,5749526,516483,2026-05-15
094715,8994348,30382891,7553471,16971267,1692683,5755486,516840,2026-05-15
094720,9008958,30458418,7565009,17022096,1694598,5762134,517442,2026-05-15
094725,9018811,30578525,7573735,17091864,1695948,5767506,517917,2026-05-15
094730,9031086,30454500,7583642,17091064,1697448,5773513,518449,2026-05-15
094735,9042707,30624254,7592953,17155310,1698960,5778343,518801,2026-05-15
094740,9054654,30603444,7604130,17203965,1701254,5784584,519475,2026-05-15
094745,9065682,30434291,7613435,17221333,1703129,5790210,520028,2026-05-15
094750,9077640,30534380,7622959,17256224,1705111,5795131,520585,2026-05-15
094755,9090491,30339926,7633519,17201348,1707609,5801783,521257,2026-05-15
094800,9101134,30436744,7643054,17169273,1709196,5808139,521703,2026-05-15
094805,9113719,30413872,7654054,17212257,1710943,5814123,522148,2026-05-15
094810,9125641,30399695,7664394,17203203,1712596,5818975,522618,2026-05-15
094815,9138248,30217868,7674316,17103615,1714812,5825839,523409,2026-05-15
094820,9150845,30560611,7683622,17332347,1716397,5830639,523817,2026-05-15
094825,9169415,29904826,7696910,16928679,1718124,5837809,524606,2026-05-15
094830,9186978,30132449,7709347,17050702,1719656,5843740,525033,2026-05-15
094835,9203782,30431032,7720720,17146578,1721610,5851679,525630,2026-05-15
094840,9215666,30686516,7729445,17235707,1722712,5855516,525893,2026-05-15
094845,9231371,30476787,7740717,17121513,1724318,5861271,526473,2026-05-15
094850,9246562,30642293,7750966,17125320,1726132,5867904,527184,2026-05-15
094855,9263867,30405860,7762837,16994738,1728272,5875794,527801,2026-05-15
094900,9277362,30615091,7772451,17062271,1729906,5879834,528314,2026-05-15
094905,9291546,30336849,7782661,16912785,1732627,5888161,529139,2026-05-15
094910,9313302,30423774,7798012,16964375,1734764,5898368,529908,2026-05-15
094915,9328447,30361510,7808767,16986465,1736444,5905118,530456,2026-05-15
094920,9344194,30406434,7819315,17028844,1738398,5911497,531627,2026-05-15
094925,9357012,30618300,7828815,16984596,1739825,5915928,532064,2026-05-15
094930,9370009,30783510,7838901,17081233,1741220,5919705,532534,2026-05-15
094935,9381829,30739628,7848171,17180862,1742613,5925058,532989,2026-05-15
094940,9393027,30795988,7856816,17230078,1743828,5928362,533326,2026-05-15
094945,9403686,30778954,7864887,17252850,1745144,5932107,533847,2026-05-15
094950,9412842,30756309,7872838,17170030,1746303,5935369,534179,2026-05-15
094955,9425217,30638350,7882651,17227622,1747602,5939824,534520,2026-05-15
095000,9435613,30845472,7890542,17291719,1748564,5943431,534862,2026-05-15
095005,9448344,30842686,7901287,17322969,1750272,5948098,535382,2026-05-15
095010,9458744,30916795,7909733,17379661,1751633,5953487,535792,2026-05-15
095015,9468481,31002827,7918140,17376824,1753240,5959341,536652,2026-05-15
095020,9479110,30993988,7927008,17436414,1755241,5965560,537217,2026-05-15
095025,9492316,30844615,7936684,17324230,1757189,5976964,537783,2026-05-15
