出表日期,交易日期,權證代號,權證名稱,成交金額,成交張數,date
1150514,1150514,031070,神達中信56購01,0.00,0,2026-05-15
1150514,1150514,041216,昇陽半中信5A購01,19300.00,15000,2026-05-15
1150514,1150514,041210,元黃金中信5A購01,0.00,0,2026-05-15
1150514,1150514,041214,世芯中信5A購02,37750.00,15000,2026-05-15
1150514,1150514,041212,元金2X中信5A購03,0.00,0,2026-05-15
1150514,1150514,041211,臺指2X中信5A購01,0.00,0,2026-05-15
1150514,1150514,041215,愛普中信55購01,10700.00,1000,2026-05-15
1150514,1150514,041438,鴻海中信5A購01,333370.00,889000,2026-05-15
1150514,1150514,041439,台積電中信5A購06,0.00,0,2026-05-15
1150514,1150514,041658,元金2X中信5A購04,790.00,2000,2026-05-15
1150514,1150514,041661,國巨中信5A購02,30150.00,5000,2026-05-15
1150514,1150514,041662,京元電中信5A購01,10400.00,5000,2026-05-15
1150514,1150514,041666,京鼎中信55購01,0.00,0,2026-05-15
1150514,1150514,041670,至上中信55購02,0.00,0,2026-05-15
1150514,1150514,041659,鴻海中信5A購03,0.00,0,2026-05-15
1150514,1150514,041660,鴻海中信5A購04,114870.00,221000,2026-05-15
1150514,1150514,041639,大立光兆豐56購01,967880.00,323000,2026-05-15
1150514,1150514,041644,力成兆豐55購01,0.00,0,2026-05-15
1150514,1150514,041642,日月光兆豐55購01,0.00,0,2026-05-15
1150514,1150514,041667,創意中信5A購01,33050.00,4000,2026-05-15
1150514,1150514,041665,緯創中信56購01,0.00,0,2026-05-15
1150514,1150514,041669,緯穎中信5A購02,368820.00,532000,2026-05-15
1150514,1150514,041841,緯創中信57購02,780.00,3000,2026-05-15
1150514,1150514,041840,智原中信5A購01,14700.00,30000,2026-05-15
1150514,1150514,041857,仁寶兆豐56購01,0.00,0,2026-05-15
1150514,1150514,041842,臻鼎中信5A購01,0.00,0,2026-05-15
1150514,1150514,041844,昇陽半中信56購01,0.00,0,2026-05-15
1150514,1150514,042032,國巨中信5A購03,1011480.00,335000,2026-05-15
1150514,1150514,042031,國巨中信59購04,11600.00,2000,2026-05-15
1150514,1150514,042030,國巨中信58購02,0.00,0,2026-05-15
1150514,1150514,042029,仁寶中信56購01,0.00,0,2026-05-15
1150514,1150514,042027,SGBR2X中信5A購01,0.00,0,2026-05-15
1150514,1150514,038314,仁寶統一5C購01,0.00,0,2026-05-15
1150514,1150514,038324,文曄統一5B購01,10400.00,5000,2026-05-15
1150514,1150514,038318,台積電統一69購01,2248350.00,1615000,2026-05-15
1150514,1150514,038322,立隆電統一59購01,31080.00,12000,2026-05-15
1150514,1150514,038319,技嘉統一56購02,0.00,0,2026-05-15
1150514,1150514,038531,全新統一5A購01,277130.00,88000,2026-05-15
1150514,1150514,038532,全新統一61購02,143080.00,54000,2026-05-15
1150514,1150514,038527,仁寶統一5A購01,900.00,10000,2026-05-15
1150514,1150514,038528,台光電統一5A購01,0.00,0,2026-05-15
1150514,1150514,038533,jpp統一61購01,0.00,0,2026-05-15
1150514,1150514,038629,世芯統一56購01,0.00,0,2026-05-15
1150514,1150514,038630,世芯統一56購02,46730.00,50000,2026-05-15
1150514,1150514,038831,友達統一5A購01,22120.00,16000,2026-05-15
1150514,1150514,038856,jpp統一5A購01,16200.00,20000,2026-05-15
1150514,1150514,038809,士紙統一5A購01,0.00,0,2026-05-15
1150514,1150514,038840,全漢統一61購01,0.00,0,2026-05-15
1150514,1150514,038812,光寶科統一59購01,96780.00,113000,2026-05-15
1150514,1150514,038813,光寶科統一5A購01,68900.00,132000,2026-05-15
1150514,1150514,038836,宏達電統一5A購02,1800.00,20000,2026-05-15
1150514,1150514,038837,宏達電統一5A購03,0.00,0,2026-05-15
1150514,1150514,038834,宏達電統一59購03,0.00,0,2026-05-15
1150514,1150514,038835,宏達電統一59購04,0.00,0,2026-05-15
1150514,1150514,038838,宏達電統一61購02,2600.00,40000,2026-05-15
1150514,1150514,038826,宏碁統一5A購01,0.00,0,2026-05-15
1150514,1150514,038833,志聖統一56購03,0.00,0,2026-05-15
1150514,1150514,038829,技嘉統一5A購01,269160.00,524000,2026-05-15
1150514,1150514,038830,技嘉統一61購01,570.00,1000,2026-05-15
1150514,1150514,038853,永信統一61購01,0.00,0,2026-05-15
1150514,1150514,038822,台積電統一61購02,43090.00,19000,2026-05-15
1150514,1150514,038858,台郡統一61購01,227350.00,900000,2026-05-15
1150514,1150514,038817,台達電統一6A購01,66170.00,30000,2026-05-15
1150514,1150514,038821,台積電統一58購05,0.00,0,2026-05-15
1150514,1150514,038993,光罩統一5A購01,500.00,1000,2026-05-15
1150514,1150514,039004,宏達電統一6A購01,219000.00,880000,2026-05-15
1150514,1150514,039003,宏達電統一5A購04,0.00,0,2026-05-15
1150514,1150514,039002,宏達電統一58購01,0.00,0,2026-05-15
1150514,1150514,038987,光寶科統一6A購01,204330.00,337000,2026-05-15
1150514,1150514,038989,仁寶統一58購02,1080.00,6000,2026-05-15
1150514,1150514,038867,世紀鋼統一5A購01,0.00,0,2026-05-15
1150514,1150514,038994,台亞統一5A購01,0.00,0,2026-05-15
1150514,1150514,039026,世芯統一58購04,295420.00,281000,2026-05-15
1150514,1150514,039029,中台統一5A購01,0.00,0,2026-05-15
1150514,1150514,039030,中台統一6A購01,0.00,0,2026-05-15
1150514,1150514,039031,兆聯統一5A購01,0.00,0,2026-05-15
1150514,1150514,039032,兆聯統一6A購01,13850.00,10000,2026-05-15
1150514,1150514,039024,宏致統一5A購01,0.00,0,2026-05-15
1150514,1150514,039025,宏致統一6A購01,274410.00,513000,2026-05-15
1150514,1150514,039470,宏致統一6A購02,103250.00,175000,2026-05-15
1150514,1150514,039469,宏致統一5A購02,232600.00,525000,2026-05-15
1150514,1150514,039457,宏達電統一6A購02,0.00,0,2026-05-15
1150514,1150514,039473,全訊統一5C購01,0.00,0,2026-05-15
1150514,1150514,039474,全訊統一6A購01,1140.00,3000,2026-05-15
1150514,1150514,039456,全新統一6A購01,19170.00,8000,2026-05-15
1150514,1150514,039452,技嘉統一6A購01,822230.00,1582000,2026-05-15
1150514,1150514,039446,台積電統一64購01,539230.00,342000,2026-05-15
1150514,1150514,039467,台勝科統一6A購01,0.00,0,2026-05-15
1150514,1150514,039440,上銀統一5A購01,275750.00,136000,2026-05-15
1150514,1150514,039449,台亞統一6A購01,87150.00,96000,2026-05-15
1150514,1150514,039454,台光電統一6A購01,280410.00,79000,2026-05-15
1150514,1150514,039439,中興電統一5A購01,61900.00,250000,2026-05-15
1150514,1150514,039603,中砂統一6A購01,113740.00,87000,2026-05-15
1150514,1150514,039606,台亞統一6A購02,15140.00,18000,2026-05-15
1150514,1150514,039608,台光電統一56購08,0.00,0,2026-05-15
1150514,1150514,039624,台虹統一6A購01,0.00,0,2026-05-15
1150514,1150514,039616,台勝科統一6A購02,0.00,0,2026-05-15
1150514,1150514,039615,台勝科統一61購01,0.00,0,2026-05-15
1150514,1150514,039605,光罩統一6A購01,15820.00,21000,2026-05-15
1150514,1150514,039479,兆聯統一6A購02,24070.00,21000,2026-05-15
1150514,1150514,039483,宏全統一5C購01,0.00,0,2026-05-15
1150514,1150514,046720,台積電統一58購01,4130.00,1000,2026-05-15
1150514,1150514,050527,立積統一57購01,0.00,0,2026-05-15
1150514,1150514,050528,立積統一59購01,14970.00,499000,2026-05-15
1150514,1150514,054367,大立光統一5A購01,1184260.00,2035000,2026-05-15
1150514,1150514,054465,大同統一5C購01,1800.00,10000,2026-05-15
1150514,1150514,054466,大同統一61購02,0.00,0,2026-05-15
1150514,1150514,054446,士電統一5B購01,58110.00,152000,2026-05-15
1150514,1150514,054447,士電統一63購01,0.00,0,2026-05-15
1150514,1150514,054452,大亞統一63購02,1800.00,10000,2026-05-15
1150514,1150514,054448,中興電統一5C購01,2700.00,10000,2026-05-15
1150514,1150514,054449,中興電統一64購01,21850.00,65000,2026-05-15
1150514,1150514,054467,友達統一5C購01,113170.00,97000,2026-05-15
1150514,1150514,054460,台積電統一61購06,0.00,0,2026-05-15
1150514,1150514,054458,台達電統一61購04,559060.00,212000,2026-05-15
1150514,1150514,054488,台勝科統一61購02,0.00,0,2026-05-15
1150514,1150514,054494,帆宣統一5C購03,121490.00,76000,2026-05-15
1150514,1150514,054493,全訊統一61購01,5800.00,20000,2026-05-15
1150514,1150514,054489,日月光統一71購02,254810.00,178000,2026-05-15
1150514,1150514,054492,上品統一64購01,840.00,2000,2026-05-15
1150514,1150514,054478,大立光統一65購01,219790.00,206000,2026-05-15
1150514,1150514,054495,力成統一5B購01,8370.00,19000,2026-05-15
1150514,1150514,054555,一詮統一71購01,457590.00,246000,2026-05-15
1150514,1150514,054553,大亞統一61購01,0.00,0,2026-05-15
1150514,1150514,054552,士電統一61購03,802910.00,2773000,2026-05-15
1150514,1150514,054554,光寶科統一61購02,15200.00,20000,2026-05-15
1150514,1150514,054703,川湖統一61購02,157920.00,109000,2026-05-15
1150514,1150514,054702,台化統一61購01,0.00,0,2026-05-15
1150514,1150514,054707,仁寶統一61購01,50100.00,110000,2026-05-15
1150514,1150514,057505,中砂統一73購01,23670.00,18000,2026-05-15
1150514,1150514,057533,日月光統一63購01,244360.00,159000,2026-05-15
1150514,1150514,057523,文曄統一73購01,891820.00,569000,2026-05-15
1150514,1150514,057531,世芯統一63購01,38730.00,25000,2026-05-15
1150514,1150514,057506,川湖統一63購01,53440.00,33000,2026-05-15
1150514,1150514,057521,中信金統一63購01,0.00,0,2026-05-15
1150514,1150514,057504,中砂統一63購01,875620.00,794000,2026-05-15
1150514,1150514,057507,光寶科統一63購01,150380.00,186000,2026-05-15
1150514,1150514,057508,光寶科統一73購01,202660.00,221000,2026-05-15
1150514,1150514,057537,同欣電統一61購02,80300.00,130000,2026-05-15
1150514,1150514,042026,元黃金中信5A購03,36630.00,103000,2026-05-15
1150514,1150514,042034,華新科中信57購01,96590.00,31000,2026-05-15
1150514,1150514,042038,康舒中信5A購01,40560.00,66000,2026-05-15
1150514,1150514,042039,緯穎中信5A購04,0.00,0,2026-05-15
1150514,1150514,042093,世芯兆豐56購01,0.00,0,2026-05-15
1150514,1150514,042432,台光電兆豐56購01,0.00,0,2026-05-15
1150514,1150514,058549,聯發科中信63購01,62050.00,25000,2026-05-15
1150514,1150514,058545,臺指2X中信63購01,0.00,0,2026-05-15
1150514,1150514,058556,臺股指中信5C購07,36200.00,10000,2026-05-15
1150514,1150514,058547,華城中信59購01,0.00,0,2026-05-15
1150514,1150514,058550,陽明中信59購01,0.00,0,2026-05-15
1150514,1150514,058551,萬海中信59購01,0.00,0,2026-05-15
1150514,1150514,058552,日月光中信59購01,1037710.00,267000,2026-05-15
1150514,1150514,058548,台積電中信63購02,0.00,0,2026-05-15
1150514,1150514,058546,台塑中信59購01,0.00,0,2026-05-15
1150514,1150514,058543,T50反1中信63購02,219780.00,511000,2026-05-15
1150514,1150514,058544,元石油中信63購01,0.00,0,2026-05-15
1150514,1150514,058555,采鈺中信5A購01,6600.00,2000,2026-05-15
1150514,1150514,058542,台灣50中信63購01,13590.00,5000,2026-05-15
1150514,1150514,058554,亞翔中信61購01,513200.00,287000,2026-05-15
1150514,1150514,058553,定穎控中信5C購02,504060.00,416000,2026-05-15
1150514,1150514,058762,台灣50中信63購02,1900.00,1000,2026-05-15
1150514,1150514,058767,長榮航中信59購01,0.00,0,2026-05-15
1150514,1150514,058766,中鋼中信59購01,0.00,0,2026-05-15
1150514,1150514,058763,T50反1中信69購01,46570.00,100000,2026-05-15
1150514,1150514,058764,台化中信59購01,13500.00,30000,2026-05-15
1150514,1150514,058765,華城中信59購02,16090.00,41000,2026-05-15
1150514,1150514,058768,臺股指中信5C購09,47040.00,18000,2026-05-15
1150514,1150514,059006,德律中信59購01,33720.00,12000,2026-05-15
1150514,1150514,059003,漢唐中信59購01,110350.00,280000,2026-05-15
1150514,1150514,059009,愛普中信61購01,0.00,0,2026-05-15
1150514,1150514,059004,新興中信61購01,0.00,0,2026-05-15
1150514,1150514,059007,健策中信61購01,170780.00,160000,2026-05-15
1150514,1150514,059008,台塑化中信59購01,20850.00,115000,2026-05-15
1150514,1150514,059001,SGBR2X中信63購01,0.00,0,2026-05-15
1150514,1150514,059000,元油反中信63購01,0.00,0,2026-05-15
1150514,1150514,059002,南亞中信59購02,17540.00,31000,2026-05-15
1150514,1150514,059010,至上中信61購01,39480.00,47000,2026-05-15
1150514,1150514,059005,奇鋐中信59購02,1764740.00,957000,2026-05-15
1150514,1150514,062612,T50正2中信64購01,119060.00,68000,2026-05-15
1150514,1150514,062873,T50正2中信64購03,214220.00,119000,2026-05-15
1150514,1150514,06285U,T50正2中信5A售01,0.00,0,2026-05-15
1150514,1150514,062874,元油反中信64購01,0.00,0,2026-05-15
1150514,1150514,06286U,台積電中信5A售02,0.00,0,2026-05-15
1150514,1150514,062875,臻鼎中信64購01,205650.00,57000,2026-05-15
1150514,1150514,062882,台泥兆豐64購01,479710.00,351000,2026-05-15
1150514,1150514,063157,世紀鋼兆豐64購01,1243000.00,911000,2026-05-15
1150514,1150514,063154,世芯兆豐5C購01,0.00,0,2026-05-15
1150514,1150514,063112,臻鼎中信64購02,138120.00,58000,2026-05-15
1150514,1150514,063111,聯鈞中信62購01,0.00,0,2026-05-15
1150514,1150514,063149,中砂兆豐5C購01,1408260.00,693000,2026-05-15
1150514,1150514,063153,大立光兆豐64購01,886470.00,265000,2026-05-15
1150514,1150514,063110,台達電中信64購01,65360.00,43000,2026-05-15
1150514,1150514,063107,元石油中信64購01,0.00,0,2026-05-15
1150514,1150514,063109,SGBR2X中信64購02,7980.00,14000,2026-05-15
1150514,1150514,063108,S&P反1中信64購01,27900.00,62000,2026-05-15
1150514,1150514,06647U,T50正2中信5A售03,0.00,0,2026-05-15
1150514,1150514,06648U,世芯中信58售02,0.00,0,2026-05-15
1150514,1150514,066461,台玻兆豐61購01,143560.00,154000,2026-05-15
1150514,1150514,06649U,臺股指中信59售05,0.00,0,2026-05-15
1150514,1150514,066617,川湖兆豐61購02,4850.00,5000,2026-05-15
1150514,1150514,086338,天虹兆豐57購01,0.00,0,2026-05-15
1150514,1150514,086477,臺指反中信5A購01,0.00,0,2026-05-15
1150514,1150514,08648U,陽明中信59售02,350870.00,490000,2026-05-15
1150514,1150514,08649U,日月光中信59售02,400.00,10000,2026-05-15
1150514,1150514,08647U,台塑中信59售03,0.00,0,2026-05-15
1150514,1150514,08676U,緯創中信59售02,21460.00,37000,2026-05-15
1150514,1150514,08677U,臺股指中信5C售12,0.00,0,2026-05-15
1150514,1150514,086950,臺指反中信57購01,0.00,0,2026-05-15
1150514,1150514,08713U,臺指2X中信63售04,0.00,0,2026-05-15
1150514,1150514,08703U,嘉澤中信59售01,157490.00,620000,2026-05-15
1150514,1150514,08714U,南亞中信59售05,10000.00,20000,2026-05-15
1150514,1150514,08726U,亞翔中信5B售04,2800.00,10000,2026-05-15
1150514,1150514,087204,台灣50中信57購02,0.00,0,2026-05-15
1150514,1150514,08741U,台積電中信63售06,5730.00,9000,2026-05-15
1150514,1150514,087293,T50反1中信57購01,0.00,0,2026-05-15
1150514,1150514,08727U,臺股指中信63售01,1400.00,10000,2026-05-15
1150514,1150514,08742U,創見中信59售03,35500.00,120000,2026-05-15
1150514,1150514,087356,世紀鋼兆豐57購01,0.00,0,2026-05-15
1150514,1150514,08779U,貿聯中信59售05,0.00,0,2026-05-15
1150514,1150514,08771U,臺股指中信62售02,4630.00,11000,2026-05-15
1150514,1150514,08772U,臺股指中信62售03,0.00,0,2026-05-15
1150514,1150514,08770U,道瓊2X中信63售01,0.00,0,2026-05-15
1150514,1150514,08835U,臺股指中信63售03,740.00,2000,2026-05-15
1150514,1150514,08856U,華通中信59售01,1710.00,3000,2026-05-15
1150514,1150514,08857U,啟碁中信59售02,0.00,0,2026-05-15
1150514,1150514,08855U,台達電中信63售04,59100.00,125000,2026-05-15
1150514,1150514,042628,力成兆豐56購01,0.00,0,2026-05-15
1150514,1150514,042629,力成兆豐57購01,0.00,0,2026-05-15
1150514,1150514,042857,鴻海中信5B購01,0.00,0,2026-05-15
1150514,1150514,042848,川湖兆豐56購01,0.00,0,2026-05-15
1150514,1150514,042862,智邦中信59購01,0.00,0,2026-05-15
1150514,1150514,042863,日月光中信57購01,0.00,0,2026-05-15
1150514,1150514,042874,亞翔中信5B購01,82810.00,23000,2026-05-15
1150514,1150514,042858,國巨中信5B購01,33650.00,11000,2026-05-15
1150514,1150514,043184,欣興中信5A購01,0.00,0,2026-05-15
1150514,1150514,043180,光寶科中信59購01,13580.00,7000,2026-05-15
1150514,1150514,043117,京鼎中信58購01,40170.00,223000,2026-05-15
1150514,1150514,043185,京鼎中信58購02,37000.00,300000,2026-05-15
1150514,1150514,043114,京元電中信5B購01,9100.00,10000,2026-05-15
1150514,1150514,043181,台光電中信57購01,0.00,0,2026-05-15
1150514,1150514,043118,AES中信5A購01,0.00,0,2026-05-15
1150514,1150514,043182,晶豪科中信56購01,738650.00,79000,2026-05-15
1150514,1150514,043113,華城中信57購01,26600.00,76000,2026-05-15
1150514,1150514,043261,力積電兆豐57購01,0.00,0,2026-05-15
1150514,1150514,043450,中興電兆豐5B購01,35720.00,51000,2026-05-15
1150514,1150514,043402,精成科中信57購01,0.00,0,2026-05-15
1150514,1150514,057538,同欣電統一63購01,151040.00,261000,2026-05-15
1150514,1150514,057510,台積電統一73購01,417290.00,414000,2026-05-15
1150514,1150514,061430,台塑化統一63購04,0.00,0,2026-05-15
1150514,1150514,061420,台聚統一61購01,4400.00,15000,2026-05-15
1150514,1150514,061424,TPK統一61購01,343000.00,195000,2026-05-15
1150514,1150514,061423,文曄統一62購04,411380.00,449000,2026-05-15
1150514,1150514,061419,元石油統一62購02,0.00,0,2026-05-15
1150514,1150514,061609,至上統一66購01,0.00,0,2026-05-15
1150514,1150514,06175U,台積電統一58售04,0.00,0,2026-05-15
1150514,1150514,06173U,台達電統一56售06,0.00,0,2026-05-15
1150514,1150514,06537U,力積電統一56售01,0.00,0,2026-05-15
1150514,1150514,06538U,力積電統一58售04,0.00,0,2026-05-15
1150514,1150514,045587,台積電統一57購09,0.00,0,2026-05-15
1150514,1150514,046169,世芯統一58購01,1262340.00,859000,2026-05-15
1150514,1150514,049887,材料統一59購01,0.00,0,2026-05-15
1150514,1150514,050123,大量統一6C購01,21700.00,6000,2026-05-15
1150514,1150514,053644,台玻統一64購03,79510.00,60000,2026-05-15
1150514,1150514,053640,元金2X統一61購01,28350.00,74000,2026-05-15
1150514,1150514,053856,T50正2統一61購01,334090.00,207000,2026-05-15
1150514,1150514,061318,川湖統一56購01,0.00,0,2026-05-15
1150514,1150514,064419,上銀統一64購02,167750.00,145000,2026-05-15
1150514,1150514,064420,上銀統一64購03,165040.00,123000,2026-05-15
1150514,1150514,064427,大立光統一66購01,127290.00,156000,2026-05-15
1150514,1150514,064426,大立光統一64購02,321750.00,259000,2026-05-15
1150514,1150514,064436,GIS統一66購01,42600.00,72000,2026-05-15
1150514,1150514,064423,友達統一64購02,146310.00,276000,2026-05-15
1150514,1150514,064429,日月光統一64購03,1210550.00,1081000,2026-05-15
1150514,1150514,064430,日月光統一74購01,112590.00,94000,2026-05-15
1150514,1150514,064431,日月光統一74購02,576460.00,554000,2026-05-15
1150514,1150514,064418,台塑統一74購01,0.00,0,2026-05-15
1150514,1150514,064437,台塑化統一74購01,0.00,0,2026-05-15
